Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
65,Alex Poythress,PF,ATL,3500.0,3.28,19.0,-1.0
66,Jared Dudley,SF,BKN,3600.0,3.18,6.9,-1.0
67,Caleb Swanigan,PF,POR,3500.0,2.86,0.0,0.0
68,Jeremy Lin,PG,ATL,3800.0,2.86,26.2,-1.0
69,Nik Stauskas,SG,POR,3500.0,2.8,6.4,-1.0
70,Donte DiVincenzo,SG,MIL,4000.0,2.24,6.2,-1.0
71,Kenneth Faried,PF,BKN,3500.0,1.98,0.0,0.0
72,Rodions Kurucs,PF,BKN,3500.0,1.74,0.0,0.0
73,Dorian Finney-Smith,SF,DAL,3600.0,1.74,24.0,-1.0
74,Vince Carter,SF,ATL,3700.0,1.64,20.7,-1.0
75,Jason Smith,PF,WAS,3500.0,1.22,2.0,-1.0
76,Seth Curry,PG,POR,3500.0,1.16,2.0,-1.0
77,Shabazz Napier,PG,BKN,3500.0,1.04,18.3,-1.0
