Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Kemba Walker,PG,CHA,9000.0,24.82,34.8,2.2
1,Rodney McGruder,SG,MIA,5600.0,23.76,24.6,-1.0
2,Blake Griffin,PF,DET,8700.0,22.42,44.5,2.1
3,Trae Young,PG,ATL,7100.0,19.7,28.2,-1.0
4,Marvin III,PF,SAC,5600.0,18.6,26.8,1.5
5,Paul George,SF,OKC,9100.0,18.2,54.4,2.7
6,Ben Simmons,PG,PHI,10000.0,17.26,24.6,1.9
7,Jayson Tatum,PF,BOS,6800.0,16.9,26.7,1.5
8,Serge Ibaka,PF,TOR,5200.0,16.32,40.1,1.6
9,Josh Richardson,SF,MIA,7200.0,16.14,26.9,1.6
10,Dennis Schroder,SG,OKC,5200.0,15.96,0.0,1.6
11,Kyle Lowry,PG,TOR,9000.0,14.86,39.6,-1.0
12,John Wall,PG,WAS,9500.0,14.14,38.5,-1.0
13,Kawhi Leonard,SF,TOR,9800.0,13.12,57.4,2.3
14,Taurean Prince,SF,ATL,7300.0,12.28,15.8,-1.0
15,Chris Paul,PG,HOU,9600.0,11.84,40.5,-1.0
16,Larry Jr,PF,CLE,6600.0,11.8,0.0,1.3
17,JJ Redick,SG,PHI,4900.0,10.98,0.0,-1.0
18,Montrezl Harrell,PF,LAC,5700.0,10.84,16.8,1.6
19,Pascal Siakam,PF,TOR,4400.0,10.68,42.0,1.6
20,Tobias Harris,PF,LAC,7800.0,10.66,23.2,-1.0
21,Damian Lillard,PG,POR,10400.0,10.52,36.1,2.0
22,Joel Embiid,C1B,PHI,10800.0,10.21,51.2,2.7
23,Goran Dragic,PG,MIA,6600.0,10.14,10.7,-1.0
24,Jaren Jr,PF,MEM,6400.0,9.78,0.0,-1.0
25,Eric Gordon,SG,HOU,6400.0,9.52,20.7,-1.0
26,Danilo Gallinari,SF,LAC,6300.0,9.04,35.6,1.6
27,Dario Saric,PF,PHI,5600.0,9.02,0.0,-1.0
28,Cedi Osman,SF,CLE,6700.0,8.72,28.5,-1.0
29,Otto Jr,SF,WAS,6000.0,7.98,0.0,-1.0
30,Andre Drummond,C1B,DET,9100.0,7.96,43.4,2.1
31,PJ Tucker,PF,HOU,5600.0,7.94,0.0,-1.0
32,Gerald Green,SF,HOU,4500.0,7.88,10.8,-1.0
33,Robert Covington,SF,PHI,6000.0,7.82,39.3,-1.0
34,Kelly Jr,SF,WAS,4500.0,7.54,0.0,-1.0
35,Kyle Anderson,SF,MEM,3900.0,7.42,33.7,-1.0
36,DeAndre' Bembry,SF,ATL,4800.0,7.3,19.8,-1.0
37,Jeff Green,SF,WAS,4000.0,7.1,12.5,-1.0
38,Clint Capela,C1B,HOU,8200.0,6.93,37.3,-1.0
39,De'Aaron Fox,PG,SAC,7800.0,6.82,24.9,-1.0
40,Aaron Gordon,PF,ORL,7700.0,6.78,44.5,1.6
41,Tristan Thompson,C1B,CLE,4300.0,6.59,42.1,-1.0
42,Kyrie Irving,PG,BOS,7500.0,6.46,45.5,2.1
43,Bradley Beal,SG,WAS,8200.0,6.38,42.1,2.0
44,Carmelo Anthony,SF,HOU,6700.0,6.38,20.8,-1.0
45,Nikola Vucevic,C1B,ORL,8800.0,6.2,43.5,2.2
46,Nemanja Bjelica,SF,SAC,6500.0,6.06,39.1,-1.0
47,Jerami Grant,PF,OKC,4800.0,5.78,21.5,-1.0
48,Steven Adams,C1B,OKC,7500.0,5.77,44.0,1.4
49,Garrett Temple,SG,MEM,4200.0,5.68,26.9,-1.0
50,Michael Kidd-Gilchrist,SF,CHA,3900.0,5.66,25.1,-1.0
51,Zach Collins,PF,POR,4400.0,5.64,22.3,-1.0
52,Danny Green,SG,TOR,5000.0,5.54,25.4,-1.0
53,Lou Williams,SG,LAC,5200.0,5.4,25.5,1.7
54,Mike Conley,PG,MEM,7700.0,5.26,37.1,-1.0
55,Marcus Morris,PF,BOS,4700.0,5.12,27.8,-1.0
56,Jordan Clarkson,SG,CLE,4400.0,4.78,20.9,-1.0
57,Russell Westbrook,PG,OKC,12000.0,4.76,57.8,2.7
58,Kent Bazemore,SG,ATL,6300.0,4.64,22.4,1.4
59,TJ McConnell,PG,PHI,3500.0,4.54,0.0,-1.0
60,Hassan Whiteside,C1B,MIA,8200.0,4.53,34.4,-1.0
61,Michael Carter-Williams,PG,HOU,4400.0,4.5,18.2,-1.0
62,Terry Rozier,PG,BOS,4700.0,4.48,15.2,-1.0
63,DJ Augustin,PG,ORL,4400.0,4.48,0.0,-1.0
64,Nicolas Batum,SF,CHA,6300.0,4.44,31.9,-1.0
65,Alex Len,C1B,ATL,5000.0,4.22,45.3,1.5
66,Reggie Jackson,PG,DET,6300.0,4.22,10.4,-1.0
67,CJ McCollum,SG,POR,6600.0,4.22,28.8,1.6
68,Patrick Beverley,PG,LAC,4600.0,4.2,22.4,-1.0
69,Evan Fournier,SG,ORL,6000.0,4.18,14.4,-1.0
70,Collin Sexton,PG,CLE,4800.0,4.16,31.1,-1.0
71,Norman Powell,SF,TOR,3500.0,4.0,5.5,-1.0
72,Jonas Valanciunas,C1B,TOR,5800.0,3.97,32.3,-1.0
73,Marvin Williams,PF,CHA,4500.0,3.82,11.2,-1.0
74,Evan Turner,SF,POR,4800.0,3.8,16.4,-1.0
75,Rodney Hood,SG,CLE,5700.0,3.7,39.7,-1.0
76,Ish Smith,PG,DET,4700.0,3.68,21.8,-1.0
77,Markelle Fultz,SG,PHI,5300.0,3.5,16.3,-1.0
78,Aron Baynes,C1B,BOS,3900.0,3.42,16.5,-1.0
79,Jonathan Isaac,SF,ORL,5700.0,3.42,17.1,-1.0
80,Justin Jackson,SF,SAC,4000.0,3.36,4.5,-1.0
81,Yogi Ferrell,PG,SAC,3500.0,3.32,0.0,0.0
82,Kelly Olynyk,PF,MIA,6400.0,3.3,26.1,-1.0
83,Justise Winslow,SF,MIA,4700.0,3.28,23.1,1.5
84,Jaylen Brown,SG,BOS,5000.0,3.2,30.5,-1.0
85,Reggie Bullock,SG,DET,4400.0,3.1,20.1,-1.0
86,Jeremy Lamb,SG,CHA,5400.0,3.08,14.2,1.5
87,Dwyane Wade,SG,MIA,4700.0,3.04,28.2,1.7
88,Nik Stauskas,SG,POR,3600.0,3.04,12.6,-1.0
89,Al-Farouq Aminu,PF,POR,5100.0,3.02,14.2,-1.0
90,Kosta Koufos,C1B,SAC,3900.0,2.98,14.5,-1.0
91,Chris Boucher,PF,TOR,3500.0,2.96,0.0,0.0
92,Terrence Ross,SG,ORL,4000.0,2.92,30.4,-1.0
93,Al Horford,C1B,BOS,6800.0,2.92,26.0,1.3
94,Marc Gasol,C1B,MEM,7700.0,2.92,49.0,-1.0
95,Shai Gilgeous-Alexander,PG,LAC,4600.0,2.88,10.5,-1.0
96,Willie Cauley-Stein,C1B,SAC,7100.0,2.85,30.7,1.2
97,Dewayne Dedmon,C1B,ATL,5500.0,2.82,15.3,1.2
98,Austin Rivers,SG,WAS,3900.0,2.82,8.9,-1.0
99,Patrick Patterson,PF,OKC,3500.0,2.82,12.4,-1.0
100,Ian Mahinmi,C1B,WAS,3500.0,2.81,14.2,-1.0
101,Gary Clark,PF,HOU,3500.0,2.74,20.3,-1.0
102,Gordon Hayward,SF,BOS,5600.0,2.74,14.3,1.3
103,Isaiah Hartenstein,PF,HOU,3500.0,2.74,2.7,-1.0
104,Stanley Johnson,SF,DET,4300.0,2.72,15.0,-1.0
105,Jusuf Nurkic,C1B,POR,7100.0,2.7,38.0,-1.0
106,Tyler Johnson,PG,MIA,3700.0,2.6,22.9,-1.0
107,Boban Marjanovic,C1B,LAC,3700.0,2.45,14.9,-1.0
108,Troy Jr,SF,WAS,3500.0,2.42,0.0,0.0
109,Frank Mason,SG,SAC,3600.0,2.36,18.5,-1.0
110,Henry Ellenson,PF,DET,3600.0,2.3,0.0,0.0
111,Yuta Watanabe,SF,MEM,3500.0,2.24,0.0,0.0
112,Jonathon Simmons,SF,ORL,3900.0,2.24,20.1,-1.0
113,Jerome Robinson,PG,LAC,3600.0,2.22,3.2,-1.0
114,Buddy Hield,SG,SAC,6600.0,2.12,43.7,1.7
115,Deonte Burton,SG,OKC,3500.0,2.08,0.0,0.0
116,Jose Calderon,PG,DET,3500.0,2.0,0.0,-1.0
117,Landry Shamet,PG,PHI,3500.0,1.98,8.0,-1.0
118,Avery Bradley,SG,LAC,3800.0,1.96,16.6,-1.0
119,Jordan McRae,SG,WAS,3500.0,1.94,0.0,0.0
120,Mohamed Bamba,C1B,ORL,4300.0,1.87,32.9,-1.0
121,Miles Bridges,SF,CHA,4000.0,1.86,8.1,-1.0
122,Malachi Richardson,SG,TOR,3500.0,1.84,0.0,-1.0
123,Shelvin Mack,PG,MEM,3800.0,1.84,31.4,-1.0
124,Glenn III,SF,DET,3500.0,1.82,4.6,-1.0
125,Cody Zeller,C1B,CHA,4400.0,1.78,23.3,-1.0
126,George Hill,PG,CLE,5300.0,1.72,25.9,-1.0
127,CJ Miles,SF,TOR,3500.0,1.72,0.0,-1.0
128,Bruce Brown,SG,DET,3500.0,1.68,18.4,-1.0
129,Nerlens Noel,C1B,OKC,3900.0,1.61,7.4,-1.0
130,MarShon Brooks,SG,MEM,3700.0,1.6,-1.0,-1.0
131,Vince Carter,SG,ATL,3700.0,1.56,15.6,-1.0
132,Malik Monk,SG,CHA,4200.0,1.5,22.9,-1.0
133,Hamidou Diallo,SG,OKC,3600.0,1.48,9.6,-1.0
134,Sam Dekker,SF,CLE,3700.0,1.48,37.8,-1.0
135,Bam Adebayo,C1B,MIA,3900.0,1.36,18.2,-1.0
136,Langston Galloway,SG,DET,3500.0,1.32,0.0,0.0
137,JR Smith,SG,CLE,3500.0,1.18,0.0,0.0
138,Kyle Korver,SG,CLE,3500.0,1.16,6.6,-1.0
139,Omari Spellman,PF,ATL,3600.0,1.08,8.8,-1.0
140,Amir Johnson,PF,PHI,3500.0,1.08,15.7,-1.0
141,Marcus Smart,SG,BOS,4300.0,1.04,14.8,-1.0
