Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,13600.0,24.86,43.9,2.7
1,Lou Williams,SG,LAC,7900.0,18.92,27.6,1.7
2,Lauri Markkanen,PF,CHI,7900.0,17.8,38.2,-1.0
3,Russell Westbrook,PG,OKC,12100.0,16.82,50.9,2.7
4,Kenrich Williams,PF,NO,5500.0,16.4,39.1,-1.0
5,Paul George,SF,OKC,11400.0,16.24,63.7,2.7
6,Jrue Holiday,SG,NO,9300.0,15.72,31.9,1.8
7,Ivan Rabb,PF,MEM,6400.0,15.48,25.3,-1.0
8,Jaylen Brown,SG,BOS,5200.0,15.02,24.0,-1.0
9,Kemba Walker,PG,CHA,10000.0,14.8,48.7,2.3
10,Bradley Beal,SG,WAS,9500.0,14.26,49.4,2.0
11,Pascal Siakam,PF,TOR,6700.0,14.1,25.6,1.6
12,Kawhi Leonard,SF,TOR,9900.0,13.42,27.0,2.1
13,John Collins,PF,ATL,7400.0,13.26,29.0,-1.0
14,Kyrie Irving,PG,BOS,10200.0,12.76,18.2,2.0
15,Kenneth Faried,PF,HOU,7500.0,12.6,34.4,-1.0
16,Justin Holiday,SG,MEM,5600.0,12.54,23.5,-1.0
17,Terry Rozier,PG,BOS,7000.0,12.28,31.5,-1.0
18,Trae Young,PG,ATL,7300.0,11.96,39.7,-1.0
19,Montrezl Harrell,PF,LAC,7700.0,11.9,36.2,1.7
20,Eric Bledsoe,PG,MIL,8200.0,11.46,38.7,-1.0
21,Serge Ibaka,PF,TOR,6600.0,11.14,37.6,1.7
22,Jayson Tatum,PF,BOS,7200.0,10.9,24.6,1.6
23,Nikola Vucevic,C1B,ORL,9400.0,10.6,44.9,1.8
24,Kyle Lowry,PG,TOR,8000.0,10.54,44.3,-1.0
25,Dennis Jr,PG,NY,6500.0,10.5,0.0,-1.0
26,Aaron Gordon,PF,ORL,7100.0,10.14,22.2,1.5
27,Frank Jackson,PG,NO,3800.0,10.1,12.6,-1.0
28,Darius Miller,SF,NO,4700.0,9.86,11.0,-1.0
29,Marcus Morris,PF,BOS,5100.0,9.1,29.7,-1.0
30,Nerlens Noel,C1B,OKC,3600.0,9.02,6.8,-1.0
31,Jaren Jr,PF,MEM,6900.0,8.82,0.0,-1.0
32,Mike Conley,PG,MEM,9100.0,8.68,30.7,-1.0
33,Collin Sexton,PG,CLE,5200.0,8.58,24.0,-1.0
34,Thaddeus Young,PF,IND,7100.0,8.54,22.8,1.2
35,JaMychal Green,PF,LAC,3700.0,8.54,5.8,-1.0
36,Kevin Knox,SF,NY,4900.0,8.5,30.8,-1.0
37,Jeff Green,PF,WAS,6000.0,8.34,5.7,-1.0
38,Darren Collison,PG,IND,6700.0,8.28,35.7,1.2
39,Terrence Ross,SG,ORL,5700.0,8.08,24.3,-1.0
40,Kris Dunn,PG,CHI,7200.0,8.0,27.8,-1.0
41,Jabari Parker,SF,WAS,3900.0,7.98,40.0,-1.0
42,Patrick Beverley,PG,LAC,5100.0,7.92,37.3,-1.0
43,Khris Middleton,SG,MIL,6500.0,7.74,33.4,1.7
44,Otto Jr,SF,CHI,6900.0,7.7,0.0,-1.0
45,Bruno Caboclo,SF,MEM,4200.0,7.52,6.4,-1.0
46,Jonathan Isaac,SF,ORL,5900.0,7.44,28.2,-1.0
47,Myles Turner,C1B,IND,7900.0,7.29,32.6,-1.0
48,Jordan Clarkson,SG,CLE,5600.0,7.22,30.4,-1.0
49,Tomas Satoransky,PG,WAS,7000.0,7.06,0.0,-1.0
50,Bojan Bogdanovic,SF,IND,5800.0,7.02,26.2,1.6
51,Marcus Smart,SG,BOS,5400.0,6.98,17.1,-1.0
52,Al Horford,C1B,BOS,7500.0,6.87,26.9,1.4
53,Nicolas Batum,SF,CHA,5600.0,6.78,26.8,-1.0
54,Chris Paul,PG,HOU,7800.0,6.76,47.5,-1.0
55,Bobby Portis,PF,WAS,6500.0,6.42,31.4,-1.0
56,Malcolm Brogdon,SG,MIL,6300.0,6.34,21.8,-1.0
57,Dennis Schroder,SG,OKC,5200.0,6.32,0.0,1.6
58,Trevor Ariza,SF,WAS,6000.0,6.22,32.8,-1.0
59,Damyean Dotson,SG,NY,3800.0,5.98,10.4,-1.0
60,PJ Tucker,PF,HOU,4800.0,5.94,0.0,-1.0
61,Larry Jr,PF,CLE,6600.0,5.82,0.0,1.1
62,Fred VanVleet,PG,TOR,4600.0,5.72,12.2,-1.0
63,Noah Vonleh,PF,NY,4600.0,5.54,16.5,1.1
64,Danny Green,SG,TOR,4200.0,5.48,21.8,-1.0
65,Jerami Grant,PF,OKC,5900.0,5.38,28.1,-1.0
66,Zach LaVine,SG,CHI,7700.0,5.34,39.8,-1.0
67,Tim Frazier,PG,NO,4100.0,5.26,8.7,-1.0
68,Daniel Theis,PF,BOS,4000.0,5.18,18.0,-1.0
69,Mario Hezonja,SF,NY,4500.0,5.16,20.8,-1.0
70,Gordon Hayward,SF,BOS,5300.0,5.16,29.5,1.3
71,Marc Gasol,C1B,TOR,8300.0,5.06,22.7,-1.0
72,Cory Joseph,PG,IND,4900.0,4.44,38.8,-1.0
73,DJ Wilson,PF,MIL,3900.0,4.24,0.0,-1.0
74,Landry Shamet,PG,LAC,3500.0,4.1,26.9,-1.0
75,DJ Augustin,PG,ORL,4700.0,3.98,0.0,-1.0
76,Danilo Gallinari,SF,LAC,7000.0,3.84,35.0,1.7
77,Shai Gilgeous-Alexander,PG,LAC,5900.0,3.82,30.3,-1.0
78,Domantas Sabonis,PF,IND,6200.0,3.8,27.5,1.5
79,Steven Adams,C1B,OKC,6900.0,3.79,26.8,1.3
80,Marvin Williams,PF,CHA,5500.0,3.76,36.6,-1.0
81,David Nwaba,SG,CLE,4200.0,3.68,5.5,-1.0
82,Brook Lopez,C1B,MIL,5300.0,3.59,29.0,1.2
83,Allonzo Trier,SG,NY,3700.0,3.56,10.8,-1.0
84,Taurean Prince,SF,ATL,5100.0,3.42,9.6,-1.0
85,Kadeem Allen,PG,NY,3600.0,3.34,33.8,-1.0
86,Cheick Diallo,PF,NO,4500.0,3.28,9.6,-1.0
87,Jeremy Lamb,SG,CHA,5700.0,3.16,55.7,1.7
88,Kevin Huerter,SG,ATL,5400.0,3.12,24.3,-1.0
89,Kyle O'Quinn,C1B,IND,3500.0,3.09,0.0,-1.0
90,Wayne Selden,SG,CHI,3600.0,3.08,26.3,-1.0
91,Evan Fournier,SG,ORL,5800.0,3.0,22.5,-1.0
92,DeAndre Jordan,C1B,NY,6600.0,2.87,35.1,-1.0
93,Gerald Green,SF,HOU,4400.0,2.8,7.0,-1.0
94,DeAndre' Bembry,SF,ATL,3600.0,2.76,11.3,-1.0
95,Tyreke Evans,SF,IND,4600.0,2.74,24.9,-1.0
96,Anthony Davis,PF,NO,13000.0,2.48,52.2,2.8
97,Thomas Bryant,C1B,WAS,5100.0,2.43,21.9,1.4
98,Guerschon Yabusele,PF,BOS,3500.0,2.4,0.0,0.0
99,Michael Kidd-Gilchrist,SF,CHA,3600.0,2.3,20.1,-1.0
100,Stanley Johnson,SF,NO,3900.0,2.28,4.2,-1.0
101,Isaiah Hartenstein,PF,HOU,3500.0,2.26,0.0,0.0
102,Troy Caupain,PG,ORL,3500.0,2.24,0.0,0.0
103,Avery Bradley,SG,MEM,3600.0,2.18,12.2,-1.0
104,Norman Powell,SF,TOR,4000.0,2.08,19.7,-1.0
105,Tony Snell,SG,MIL,3500.0,2.06,16.5,-1.0
106,Eric Gordon,SG,HOU,4700.0,2.04,27.0,-1.0
107,Austin Rivers,SG,HOU,3800.0,1.98,12.7,-1.0
108,Ivica Zubac,C1B,LAC,3900.0,1.96,29.8,-1.0
109,Trevon Duval,PG,MIL,3500.0,1.96,5.7,-1.0
110,Julius Randle,PF,NO,8400.0,1.86,33.2,-1.0
111,Hamidou Diallo,SG,OKC,3500.0,1.82,0.0,0.0
112,OG Anunoby,SF,TOR,3700.0,1.8,4.6,-1.0
113,Dewayne Dedmon,C1B,ATL,5100.0,1.78,29.9,1.2
114,George Hill,PG,MIL,3700.0,1.76,11.7,-1.0
115,Ante Zizic,C1B,CLE,5000.0,1.7,0.0,-1.0
116,Jeremy Lin,PG,ATL,3800.0,1.5,26.4,-1.0
117,Joakim Noah,C1B,MEM,3700.0,1.5,39.3,-1.0
118,Jaron Blossomgame,SF,CLE,3500.0,1.48,4.4,-1.0
119,Kent Bazemore,SG,ATL,4100.0,1.4,18.7,1.5
120,Julian Washburn,SF,MEM,3500.0,1.4,0.0,0.0
121,Aaron Holiday,SG,IND,3800.0,1.38,9.7,-1.0
122,Matthew Dellavedova,PG,CLE,3500.0,1.38,13.1,-1.0
123,Brad Wanamaker,PG,BOS,3500.0,1.34,2.0,-1.0
124,Alex Len,C1B,ATL,3900.0,1.3,22.9,1.5
125,Deng Adel,SF,CLE,3500.0,1.24,3.2,-1.0
126,Luke Kornet,PF,NY,4900.0,1.24,0.0,0.0
127,Jevon Carter,PG,MEM,3500.0,1.24,10.4,-1.0
128,Malik Monk,SG,CHA,4100.0,1.16,9.4,-1.0
129,Robin Lopez,C1B,CHI,4400.0,1.16,27.6,-1.0
130,Shaquille Harrison,PG,CHI,4500.0,1.16,6.6,-1.0
131,Bismack Biyombo,C1B,CHA,3700.0,1.05,5.4,-1.0
132,Johnathan Motley,PF,LAC,3500.0,1.04,0.0,0.0
