Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11600.0,78.06,44.7,2.7
1,Bradley Beal,SG,WAS,10000.0,39.58,53.4,1.9
2,Ivan Rabb,PF,MEM,4400.0,33.82,0.0,0.0
3,Tyus Jones,PG,MIN,5400.0,33.34,13.6,-1.0
4,Dennis Schroder,SG,OKC,5100.0,32.08,0.0,1.5
5,Pascal Siakam,PF,TOR,7600.0,30.72,36.3,1.5
6,Taj Gibson,PF,MIN,4400.0,30.44,27.0,-1.0
7,Derrick Rose,PG,MIN,5800.0,27.52,23.9,-1.0
8,Kyle Lowry,PG,TOR,8200.0,27.14,50.9,-1.0
9,Joakim Noah,C1B,MEM,6000.0,25.06,12.1,-1.0
10,Justin Holiday,SG,MEM,3900.0,21.84,16.4,-1.0
11,Jabari Parker,SF,WAS,5500.0,21.04,38.7,-1.0
12,Kevin Love,PF,CLE,8000.0,20.54,35.8,-1.0
13,Karl-Anthony Towns,C1B,MIN,12000.0,18.83,52.5,2.3
14,Andrew Wiggins,SG,MIN,6500.0,18.42,21.8,1.7
15,Cedi Osman,SF,CLE,6000.0,18.2,34.7,-1.0
16,Jonas Valanciunas,C1B,MEM,7800.0,17.8,39.1,-1.0
17,Jeff Teague,PG,MIN,6400.0,17.7,21.2,-1.0
18,Collin Sexton,PG,CLE,5400.0,17.44,20.4,-1.0
19,Chasson Randle,SG,WAS,3500.0,16.68,1.2,-1.0
20,Blake Griffin,PF,DET,8700.0,15.24,34.9,2.0
21,Nikola Vucevic,C1B,ORL,10200.0,14.96,61.6,2.0
22,Terrence Ross,SG,ORL,5400.0,14.8,6.6,-1.0
23,Evan Fournier,SG,ORL,5600.0,13.9,20.9,-1.0
24,Jerami Grant,PF,OKC,6100.0,13.82,29.9,-1.0
25,DJ Augustin,PG,ORL,4900.0,13.78,0.0,-1.0
26,Bobby Portis,PF,WAS,6400.0,13.26,39.4,-1.0
27,Jonathan Isaac,SF,ORL,5800.0,12.66,17.8,-1.0
28,Larry Jr,PF,CLE,5600.0,12.64,0.0,1.0
29,Aaron Gordon,PF,ORL,7500.0,12.0,30.1,1.6
30,Andre Drummond,C1B,DET,10300.0,12.0,42.9,1.8
31,Steven Adams,C1B,OKC,6500.0,11.57,44.4,1.1
32,Dario Saric,PF,MIN,4400.0,11.48,0.0,-1.0
33,Reggie Jackson,PG,DET,5300.0,11.1,28.6,-1.0
34,Avery Bradley,SG,MEM,5400.0,9.66,46.5,-1.0
35,Trevor Ariza,SF,WAS,6600.0,9.5,26.8,-1.0
36,Danny Green,SG,TOR,4200.0,9.5,16.9,-1.0
37,Bruno Caboclo,SF,MEM,3600.0,8.98,18.3,-1.0
38,Serge Ibaka,PF,TOR,5800.0,8.42,19.7,1.5
39,Jeff Green,SF,WAS,4800.0,8.1,20.1,-1.0
40,Norman Powell,SF,TOR,3500.0,8.0,18.0,-1.0
41,Thomas Bryant,C1B,WAS,5000.0,7.79,15.8,1.2
42,Troy Jr,SF,WAS,3500.0,7.56,0.0,-1.0
43,Markieff Morris,PF,OKC,4200.0,6.62,8.2,-1.0
44,Marc Gasol,C1B,TOR,6100.0,6.08,38.1,-1.0
45,Jordan Clarkson,SG,CLE,5600.0,5.58,20.2,-1.0
46,Tomas Satoransky,PG,WAS,5500.0,4.96,0.0,-1.0
47,Jeremy Lin,PG,TOR,4200.0,4.4,7.2,-1.0
48,Tyler Dorsey,SG,MEM,3500.0,4.4,8.9,-1.0
49,OG Anunoby,SF,TOR,3800.0,4.34,23.2,-1.0
50,Khem Birch,PF,ORL,3600.0,4.26,7.8,-1.0
51,Terrance Ferguson,SG,OKC,3600.0,3.96,0.0,-1.0
52,Josh Okogie,SG,MIN,4200.0,3.76,10.9,-1.0
53,Marquese Chriss,PF,CLE,3600.0,3.66,12.5,-1.0
54,Delon Wright,SG,MEM,5000.0,3.44,43.6,-1.0
55,Matthew Dellavedova,PG,CLE,3800.0,3.14,24.1,-1.0
56,Luke Kennard,SG,DET,5200.0,2.88,26.9,-1.0
57,Brandon Knight,PG,CLE,3500.0,2.82,3.5,-1.0
58,Jerian Grant,PG,ORL,3500.0,2.54,0.0,0.0
59,David Nwaba,SG,CLE,3500.0,2.42,17.6,-1.0
60,Jevon Carter,PG,MEM,3500.0,2.24,4.7,-1.0
61,Isaiah Briscoe,PG,ORL,3800.0,2.16,10.7,-1.0
62,Wayne Ellington,SG,DET,4000.0,2.06,24.1,-1.0
63,Nerlens Noel,C1B,OKC,4000.0,2.04,9.4,-1.0
64,Chandler Parsons,SF,MEM,3500.0,2.04,10.4,-1.0
65,Wes Iwundu,SF,ORL,3500.0,2.02,0.0,0.0
66,Ish Smith,PG,DET,3800.0,1.9,25.4,-1.0
67,Wesley Johnson,SF,WAS,3500.0,1.3,0.0,-1.0
68,Bruce Brown,SG,DET,3500.0,1.12,17.6,-1.0
69,Abdel Nader,SF,OKC,3500.0,1.1,23.9,-1.0
