Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,12000.0,18.78,51.8,2.7
1,Troy Jr,SF,WAS,4200.0,15.2,0.0,-1.0
2,Julius Randle,PF,NO,9000.0,15.1,47.3,-1.0
3,Paul George,SF,OKC,10000.0,13.82,47.6,2.7
4,Goran Dragic,PG,MIA,6500.0,13.8,46.9,-1.0
5,Russell Westbrook,PG,OKC,12000.0,12.92,50.1,2.7
6,Trae Young,PG,ATL,8900.0,12.68,46.4,-1.0
7,Kawhi Leonard,SF,TOR,8600.0,11.74,41.2,2.3
8,Damian Lillard,PG,POR,9400.0,11.18,28.8,2.0
9,Dwyane Wade,SG,MIA,6300.0,10.94,32.1,1.7
10,John Collins,PF,ATL,7700.0,10.72,27.7,-1.0
11,Andre Drummond,C1B,DET,10900.0,10.71,27.8,1.9
12,Kemba Walker,PG,CHA,9000.0,10.18,48.2,2.2
13,Derrick Jr,SF,MIA,4200.0,9.4,0.0,0.0
14,Delon Wright,SG,MEM,7000.0,9.22,65.0,-1.0
15,Pascal Siakam,PF,TOR,7600.0,9.04,22.5,1.6
16,Jerami Grant,PF,OKC,5400.0,8.54,26.4,-1.0
17,Bruno Caboclo,SF,MEM,5000.0,8.18,22.2,-1.0
18,Bradley Beal,SG,WAS,8900.0,8.04,32.9,2.2
19,Christian Wood,PF,NO,6800.0,8.0,26.0,-1.0
20,Bojan Bogdanovic,SF,IND,6600.0,7.92,9.6,1.5
21,Karl-Anthony Towns,C1B,MIN,10700.0,7.8,25.4,1.8
22,Enes Kanter,C1B,POR,7200.0,7.74,36.4,-1.0
23,Shai Gilgeous-Alexander,PG,LAC,6400.0,7.48,43.6,-1.0
24,Justin Anderson,SG,ATL,3600.0,7.08,16.4,-1.0
25,Cheick Diallo,PF,NO,3900.0,6.84,25.2,-1.0
26,Kevin Durant,SF,GS,9500.0,6.82,37.0,2.3
27,LaMarcus Aldridge,PF,SA,8800.0,6.78,38.4,-1.0
28,Mitchell Robinson,C1B,NY,8700.0,6.77,35.3,0.7
29,Ivan Rabb,PF,MEM,6500.0,6.64,24.6,-1.0
30,Elfrid Payton,PG,NO,7200.0,6.34,41.0,-1.0
31,Tyreke Evans,SF,IND,4300.0,6.24,20.9,-1.0
32,Danilo Gallinari,SF,LAC,7500.0,6.24,58.2,1.7
33,Stephen Curry,PG,GS,9400.0,6.22,56.7,2.2
34,Buddy Hield,SG,SAC,7100.0,6.04,23.6,1.7
35,Nikola Vucevic,C1B,ORL,9700.0,6.0,45.2,2.0
36,Marvin III,PF,SAC,6600.0,5.88,28.4,1.6
37,Blake Griffin,PF,DET,8400.0,5.88,62.9,2.0
38,Andrew Wiggins,SG,MIN,7200.0,5.76,21.9,1.5
39,Aaron Gordon,PF,ORL,7300.0,5.66,33.7,1.5
40,Trey Burke,PG,DAL,4200.0,5.66,17.5,-1.0
41,Kyrie Irving,PG,BOS,9000.0,5.64,29.6,2.0
42,Dario Saric,PF,MIN,4900.0,5.6,0.0,-1.0
43,Marcus Morris,PF,BOS,4400.0,5.54,24.7,-1.0
44,Lance Stephenson,SF,LAL,4700.0,5.48,0.0,0.0
45,JaVale McGee,C1B,LAL,7900.0,5.41,37.0,1.6
46,Bobby Portis,PF,WAS,6500.0,5.32,28.8,-1.0
47,Domantas Sabonis,PF,IND,6600.0,5.22,27.7,1.7
48,Tyler Dorsey,SG,MEM,3900.0,5.22,28.3,-1.0
49,Norman Powell,SF,TOR,3500.0,5.2,3.9,-1.0
50,Draymond Green,PF,GS,7100.0,5.18,40.1,1.0
51,Larry Jr,PF,CLE,7200.0,5.16,0.0,1.0
52,Fred VanVleet,PG,TOR,5700.0,5.14,26.1,-1.0
