Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Terry Rozier,PG,BOS,6500.0,21.62,46.0,-1.0
1,Jerryd Bayless,PG,MIN,5000.0,18.02,51.4,-1.0
2,Bobby Portis,PF,CHI,5900.0,17.56,33.8,-1.0
3,Jrue Holiday,SG,NO,9600.0,17.54,37.2,1.9
4,Jaylen Brown,SG,BOS,4700.0,16.38,40.0,-1.0
5,Jayson Tatum,PF,BOS,6600.0,14.86,30.5,1.7
6,Karl-Anthony Towns,C1B,MIN,11200.0,14.84,29.0,2.1
7,Donovan Mitchell,SG,UTA,9000.0,14.28,30.8,-1.0
8,Will Barton,SF,DEN,6500.0,13.94,16.6,-1.0
9,Trey Burke,PG,NY,5400.0,12.44,29.7,-1.0
10,Marcus Morris,PF,BOS,5500.0,11.98,26.9,-1.0
11,Jahlil Okafor,C1B,NO,7400.0,11.94,26.6,-1.0
12,Noah Vonleh,PF,NY,6100.0,11.86,11.5,1.0
13,CJ McCollum,SG,POR,7300.0,11.76,41.1,1.8
14,Luka Doncic,SG,DAL,9800.0,11.44,30.1,-1.0
15,Mason Plumlee,C1B,DEN,4400.0,11.43,14.3,-1.0
16,Kemba Walker,PG,CHA,8800.0,11.22,30.2,2.1
17,Taurean Prince,SF,ATL,5100.0,11.02,14.4,-1.0
18,Nikola Jokic,C1B,DEN,11200.0,10.87,63.6,2.2
19,Andrew Wiggins,SG,MIN,6800.0,9.92,27.0,1.5
20,Mike Conley,PG,MEM,8300.0,9.8,49.0,-1.0
21,John Collins,PF,ATL,8000.0,9.48,23.9,-1.0
22,Buddy Hield,SG,SAC,6500.0,9.14,30.1,1.7
23,Darius Miller,SF,NO,4200.0,8.8,34.7,-1.0
24,Tomas Satoransky,PG,WAS,6700.0,8.52,0.0,-1.0
25,Otto Jr,SF,WAS,7000.0,8.34,0.0,-1.0
26,De'Aaron Fox,PG,SAC,7800.0,7.56,24.3,-1.0
27,Darren Collison,PG,IND,6500.0,7.52,9.4,1.3
28,Damian Lillard,PG,POR,9400.0,7.52,65.1,2.3
29,Lauri Markkanen,PF,CHI,7400.0,7.4,33.6,-1.0
30,Gary Harris,SF,DEN,5200.0,7.38,27.4,-1.0
31,Bradley Beal,SG,WAS,9500.0,7.3,42.2,1.7
32,Justise Winslow,SF,MIA,6400.0,6.82,30.7,1.4
33,Thaddeus Young,PF,IND,6200.0,6.76,26.9,1.4
34,Trae Young,PG,ATL,7300.0,6.7,34.2,-1.0
35,Tyler Johnson,PG,MIA,5500.0,6.5,20.6,-1.0
36,Tim Jr,SG,NY,6400.0,6.36,0.0,-1.0
37,Jalen Brunson,PG,DAL,3700.0,6.34,11.1,-1.0
38,Bojan Bogdanovic,SF,IND,5600.0,6.1,15.4,1.6
39,Paul Millsap,PF,DEN,5000.0,6.06,30.6,1.5
40,Jaren Jr,PF,MEM,6200.0,5.94,0.0,-1.0
41,Trevor Ariza,SF,WAS,6400.0,5.4,18.9,-1.0
42,Taj Gibson,PF,MIN,4300.0,5.34,29.5,-1.0
43,Marcus Smart,SG,BOS,5700.0,5.26,19.9,-1.0
44,Bogdan Bogdanovic,SG,SAC,6600.0,5.16,32.3,1.6
45,DeAndre' Bembry,SF,ATL,4500.0,5.04,19.5,-1.0
46,Jeremy Lamb,SG,CHA,6100.0,5.0,11.5,1.5
47,Cheick Diallo,PF,NO,3700.0,4.88,14.1,-1.0
48,Jeff Green,PF,WAS,4800.0,4.88,42.0,-1.0
49,Myles Turner,C1B,IND,7300.0,4.86,21.7,-1.0
50,Harry III,PF,SAC,3600.0,4.84,29.9,-1.0
51,Gordon Hayward,SF,BOS,5200.0,4.72,29.5,1.4
52,DeAndre Jordan,C1B,DAL,7400.0,4.63,17.3,-1.0
53,Nicolas Batum,SF,CHA,5100.0,4.5,24.4,-1.0
54,Domantas Sabonis,PF,IND,6400.0,4.48,25.1,1.7
55,Jeremy Lin,PG,ATL,4600.0,4.46,19.9,-1.0
56,Kris Dunn,PG,CHI,7100.0,4.3,35.0,-1.0
57,Al Horford,C1B,BOS,7800.0,4.29,40.9,1.5
58,Hassan Whiteside,C1B,MIA,8100.0,4.24,21.8,-1.0
