Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Mario Hezonja,SF,NY,7900.0,27.94,12.6,-1.0
1,Walter Jr,SG,CHI,6500.0,23.96,0.0,-1.0
2,Russell Westbrook,PG,OKC,12100.0,21.32,55.7,2.7
3,Kemba Walker,PG,CHA,9800.0,17.44,0.0,2.3
4,Delon Wright,SG,MEM,8900.0,17.2,48.7,-1.0
5,Trey Burke,PG,DAL,5400.0,16.64,14.7,-1.0
6,John Collins,PF,ATL,7700.0,16.58,59.0,-1.0
7,Andre Drummond,C1B,DET,10300.0,14.85,47.1,2.1
8,Trae Young,PG,ATL,9000.0,14.22,45.5,-1.0
9,Goran Dragic,PG,MIA,7200.0,14.12,5.4,-1.0
10,Luke Kornet,PF,NY,6300.0,12.28,11.4,-1.0
11,LaMarcus Aldridge,PF,SA,8400.0,11.24,58.7,-1.0
12,Justin Anderson,SG,ATL,3500.0,9.9,11.6,-1.0
13,Eric Bledsoe,PG,MIL,7000.0,9.88,0.0,0.0
14,Tyreke Evans,SF,IND,4000.0,9.78,33.9,-1.0
15,Bruno Caboclo,SF,MEM,5300.0,9.42,29.8,-1.0
16,Jerami Grant,PF,OKC,5400.0,9.3,35.5,-1.0
17,D'Angelo Russell,SG,BKN,8800.0,9.18,38.9,-1.0
18,Mitchell Robinson,C1B,NY,8000.0,8.87,16.4,0.8
19,Aaron Gordon,PF,ORL,7000.0,8.78,37.9,1.7
20,Ivan Rabb,PF,MEM,6300.0,8.3,23.6,-1.0
21,Dwyane Wade,SG,MIA,5333.0,8.18,53.2,1.7
22,DeMar DeRozan,SG,SA,8100.0,7.86,38.0,-1.0
23,Shaquille Harrison,PG,CHI,6100.0,7.8,20.6,-1.0
24,Derrick Jr,SF,MIA,4000.0,7.74,0.0,-1.0
25,Tyler Dorsey,SG,MEM,5000.0,7.6,30.3,-1.0
26,Marvin III,PF,SAC,6900.0,7.48,32.8,1.6
27,Mason Plumlee,C1B,DEN,6400.0,7.12,15.2,-1.0
28,Khris Middleton,SG,MIL,6600.0,6.9,31.7,1.7
29,DeAndre' Bembry,SF,ATL,4900.0,6.86,17.9,-1.0
30,Nemanja Bjelica,SF,SAC,4100.0,6.76,11.5,-1.0
31,Shai Gilgeous-Alexander,PG,LAC,5800.0,6.76,19.9,-1.0
32,Kent Bazemore,SG,ATL,3600.0,6.66,11.4,1.2
33,Kevin Durant,SF,GS,8600.0,6.62,33.0,1.9
34,Cory Joseph,PG,IND,4000.0,6.58,21.6,-1.0
35,Monte Morris,SG,DEN,4500.0,5.98,16.9,-1.0
36,Taurean Prince,SF,ATL,4500.0,5.94,34.0,-1.0
37,Justise Winslow,SF,MIA,6000.0,5.94,29.0,1.5
38,Rudy Gay,SF,SA,5600.0,5.86,21.5,1.5
39,De'Aaron Fox,PG,SAC,8500.0,5.84,30.7,-1.0
40,Kevin Knox,SF,NY,5800.0,5.36,15.9,-1.0
41,Danilo Gallinari,SF,LAC,7500.0,5.3,28.3,1.6
42,Jeremy Lamb,SG,CHA,6400.0,5.22,33.6,1.6
43,Buddy Hield,SG,SAC,7000.0,5.22,14.6,1.7
44,Evan Fournier,SG,ORL,6200.0,5.2,20.9,-1.0
45,Enes Kanter,C1B,POR,7200.0,5.19,0.0,0.0
46,Bam Adebayo,PF,MIA,7400.0,4.86,18.2,-1.0
47,Miles Bridges,SF,CHA,5300.0,4.84,39.5,-1.0
