Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Derrick Rose,PG,MIN,6900.0,26.02,37.4,-1.0
1,Dennis Schroder,SG,OKC,7200.0,21.9,0.0,1.4
2,Justise Winslow,SF,MIA,5500.0,20.78,13.1,1.4
3,LaMarcus Aldridge,PF,SA,8400.0,20.28,40.6,-1.0
4,Kevin Durant,SF,GS,11300.0,19.66,66.2,2.3
5,Josh Richardson,SF,MIA,7700.0,19.38,21.2,1.5
6,Devin Booker,SG,PHO,7500.0,19.32,29.8,-1.0
7,Pascal Siakam,PF,TOR,6200.0,19.14,39.1,1.5
8,Serge Ibaka,PF,TOR,6600.0,17.28,38.8,1.7
9,Anthony Davis,PF,NO,12200.0,16.98,60.0,2.8
10,Kyle Lowry,PG,TOR,8700.0,15.08,20.9,-1.0
11,Klay Thompson,SG,GS,7000.0,15.0,43.6,-1.0
12,Jrue Holiday,SG,NO,8600.0,14.2,55.6,2.1
13,Ricky Rubio,PG,UTA,6600.0,13.78,15.8,1.4
14,Paul George,SF,OKC,10300.0,13.72,46.6,2.7
15,Ben Simmons,PG,PHI,9900.0,12.26,30.9,1.7
16,Draymond Green,PF,GS,7900.0,12.14,29.3,0.9
17,Zach LaVine,SG,CHI,9500.0,12.04,44.5,-1.0
18,Jerami Grant,PF,OKC,5500.0,11.74,21.6,-1.0
19,Wendell Jr,PF,CHI,8000.0,11.56,0.0,-1.0
20,Andrew Wiggins,SF,MIN,6800.0,11.18,28.7,1.7
21,Taj Gibson,PF,MIN,5300.0,11.04,33.3,-1.0
22,Bam Adebayo,C1B,MIA,3700.0,10.84,16.8,-1.0
23,DeMar DeRozan,SG,SA,9100.0,10.74,33.4,-1.0
24,Rodney McGruder,SG,MIA,5000.0,10.56,13.4,-1.0
25,Evan Fournier,SG,ORL,7200.0,10.4,31.9,-1.0
26,Buddy Hield,SG,SAC,7300.0,10.38,27.4,1.7
27,Quinn Cook,PG,GS,5400.0,10.3,13.7,-1.0
28,Nemanja Bjelica,SF,SAC,5300.0,10.26,21.2,-1.0
29,Joel Embiid,C1B,PHI,10700.0,10.06,59.1,2.8
30,Mike Conley,PG,MEM,7900.0,10.06,31.3,-1.0
31,Montrezl Harrell,PF,LAC,6500.0,9.9,47.1,1.6
32,Danilo Gallinari,SF,LAC,6700.0,9.6,22.9,1.7
33,John Wall,PG,WAS,10200.0,9.5,48.8,-1.0
34,Tyus Jones,PG,MIN,4000.0,9.48,7.4,-1.0
35,Karl-Anthony Towns,C1B,MIN,10300.0,9.46,53.7,2.3
36,Tobias Harris,PF,LAC,8000.0,9.26,37.1,-1.0
37,Harrison Barnes,SF,DAL,5500.0,9.22,40.5,-1.0
38,Boban Marjanovic,C1B,LAC,4800.0,9.11,0.0,0.0
39,Kawhi Leonard,SF,TOR,9400.0,9.02,35.2,2.1
40,Jonah Bolden,PF,PHI,4000.0,8.9,0.0,0.0
41,De'Aaron Fox,PG,SAC,8300.0,8.64,38.1,-1.0
42,Aaron Gordon,PF,ORL,7600.0,8.5,44.5,1.6
43,Tyler Johnson,PG,MIA,4600.0,8.48,21.8,-1.0
44,Rudy Gay,SF,SA,6400.0,8.38,26.8,1.6
45,JJ Redick,SG,PHI,5500.0,8.16,0.0,-1.0
46,Lou Williams,SG,LAC,6500.0,7.88,40.4,1.8
47,E'Twaun Moore,SF,NO,4500.0,7.68,37.9,-1.0
48,Terrence Ross,SG,ORL,4600.0,7.42,29.6,-1.0
49,Willie Cauley-Stein,C1B,SAC,7500.0,7.07,36.1,1.2
50,Alfonzo McKinnie,SF,GS,3700.0,7.0,7.1,-1.0
51,Caris LeVert,SG,BKN,7200.0,6.78,21.0,-1.0
52,Rondae Hollis-Jefferson,PF,BKN,4500.0,6.7,39.7,-1.0
53,Wayne Ellington,SG,MIA,3900.0,6.52,18.1,-1.0
54,Bradley Beal,SG,WAS,8400.0,6.52,42.6,2.2
55,Joe Ingles,SF,UTA,6000.0,6.5,33.7,-1.0
56,Jaren Jr,PF,MEM,6100.0,6.26,0.0,-1.0
57,Kelly Jr,SF,WAS,4400.0,6.24,0.0,-1.0
58,Jabari Parker,SF,CHI,7300.0,6.2,25.2,-1.0
59,TJ Warren,SF,PHO,5800.0,6.18,36.2,-1.0
60,Trevor Ariza,SF,PHO,4700.0,6.12,21.1,-1.0
61,DJ Augustin,PG,ORL,4800.0,6.02,0.0,-1.0
62,Elie Okobo,PG,PHO,3600.0,5.84,0.0,-1.0
63,Marvin III,PF,SAC,5100.0,5.8,14.2,1.6
64,Kyle Anderson,SF,MEM,5400.0,5.66,32.1,-1.0
65,Deandre Ayton,C1B,PHO,7100.0,5.66,23.4,-1.0
66,Dwight Howard,C1B,WAS,7400.0,5.65,34.6,-1.0
67,Justin Holiday,SG,CHI,6000.0,5.64,22.6,-1.0
68,Hassan Whiteside,C1B,MIA,9500.0,5.61,28.2,-1.0
69,Davis Bertans,SF,SA,3800.0,5.42,8.0,-1.0
70,Garrett Temple,SG,MEM,4100.0,5.3,7.4,-1.0
71,Steven Adams,C1B,OKC,7900.0,5.27,42.9,1.5
72,Luka Doncic,SG,DAL,7700.0,5.08,22.7,-1.0
73,Jeff Green,SF,WAS,4000.0,5.0,33.7,-1.0
74,Dennis Jr,PG,DAL,6000.0,4.92,0.0,-1.0
75,DeAndre Jordan,C1B,DAL,7600.0,4.83,27.2,-1.0
76,Kelly Olynyk,PF,MIA,3800.0,4.82,23.4,-1.0
77,Jae Crowder,SF,UTA,5400.0,4.74,15.2,-1.0
78,Josh Jackson,PF,PHO,3600.0,4.62,3.2,-1.0
79,Markieff Morris,PF,WAS,4600.0,4.34,29.1,-1.0
80,Nikola Vucevic,C1B,ORL,8500.0,4.28,35.7,2.1
81,Iman Shumpert,SG,SAC,3900.0,4.1,0.0,-1.0
82,Patrick Beverley,PG,LAC,4800.0,4.08,16.9,-1.0
83,D'Angelo Russell,PG,BKN,6200.0,3.94,45.4,-1.0
84,Kevon Looney,PF,GS,3800.0,3.9,22.8,-1.0
85,Dante Cunningham,SF,SA,3500.0,3.82,19.4,-1.0
86,Bryn Forbes,PG,SA,4000.0,3.7,18.0,-1.0
87,Marc Gasol,C1B,MEM,8500.0,3.59,33.5,-1.0
88,Royce O'Neale,SF,UTA,3600.0,3.58,5.2,-1.0
89,Donovan Mitchell,SG,UTA,8600.0,3.56,21.2,-1.0
90,Jarell Martin,PF,ORL,3500.0,3.52,3.9,-1.0
91,Dante Exum,PG,UTA,3500.0,3.46,9.5,-1.0
92,Goran Dragic,PG,MIA,5900.0,3.46,40.1,-1.0
93,Isaiah Canaan,PG,PHO,4200.0,3.44,9.9,-1.0
94,Danny Green,SG,TOR,4800.0,3.44,8.6,-1.0
95,Derrick Favors,PF,UTA,5100.0,3.44,33.1,1.1
96,Shelvin Mack,PG,MEM,4200.0,3.36,23.6,-1.0
97,Marco Belinelli,SG,SA,3700.0,3.24,3.5,-1.0
98,Jeff Teague,PG,MIN,6300.0,3.04,46.7,-1.0
99,Otto Jr,SF,WAS,6000.0,2.98,0.0,-1.0
100,Cameron Payne,PG,CHI,4200.0,2.92,0.0,0.0
101,Joe Harris,SF,BKN,4400.0,2.9,16.7,-1.0
102,Spencer Dinwiddie,PG,BKN,5200.0,2.9,18.5,1.5
103,Derrick White,PG,SA,6300.0,2.76,20.5,-1.0
104,Jordan Bell,C1B,GS,4400.0,2.73,3.2,-1.0
105,Jonas Valanciunas,C1B,TOR,6000.0,2.73,14.4,-1.0
106,Julius Randle,C1B,NO,7300.0,2.67,35.4,-1.0
107,Patty Mills,PG,SA,4100.0,2.6,19.6,-1.0
108,Josh Okogie,SG,MIN,4500.0,2.52,16.3,-1.0
109,Troy Jr,SF,WAS,3500.0,2.48,0.0,0.0
110,Markelle Fultz,SG,PHI,5000.0,2.42,14.9,-1.0
111,Grayson Allen,SG,UTA,3500.0,2.4,0.0,0.0
112,Shai Gilgeous-Alexander,PG,LAC,5000.0,2.38,33.5,-1.0
113,Antonio Blakeney,SG,CHI,3900.0,2.28,11.2,-1.0
114,Jonas Jerebko,PF,GS,3700.0,2.22,8.7,-1.0
115,Rudy Gobert,C1B,UTA,8700.0,2.04,43.2,1.6
116,Ryan Arcidiacono,PG,CHI,4200.0,2.0,24.0,-1.0
117,Furkan Korkmaz,SG,PHI,3700.0,1.98,23.8,-1.0
118,Rodions Kurucs,PF,BKN,3500.0,1.96,0.0,0.0
119,Dwight Powell,PF,DAL,3500.0,1.96,24.8,-1.0
120,Devin Harris,PG,DAL,3500.0,1.94,18.2,-1.0
121,Tyrone Wallace,SG,LAC,3500.0,1.86,6.9,-1.0
122,Sindarius Thornwell,SG,LAC,3500.0,1.84,1.4,-1.0
123,CJ Williams,SG,MIN,3500.0,1.84,0.0,-1.0
124,Fred VanVleet,PG,TOR,4500.0,1.84,20.5,-1.0
125,Jared Terrell,SG,MIN,3500.0,1.82,0.0,0.0
126,Damion Lee,SG,GS,3500.0,1.8,0.0,0.0
127,Jonathon Simmons,SF,ORL,3700.0,1.74,14.6,-1.0
128,Tim Frazier,PG,NO,3500.0,1.72,5.4,-1.0
129,Mikal Bridges,SF,PHO,3700.0,1.7,28.3,-1.0
130,Ed Davis,PF,BKN,3600.0,1.62,29.8,-1.0
131,Frank Mason,SG,SAC,3600.0,1.56,19.9,-1.0
132,Mohamed Bamba,C1B,ORL,4300.0,1.46,4.5,-1.0
133,Ryan Anderson,PF,PHO,3500.0,1.46,0.0,0.0
134,Patrick Patterson,PF,OKC,3500.0,1.44,7.7,-1.0
135,Nerlens Noel,C1B,OKC,3500.0,1.44,20.7,-1.0
136,Maxi Kleber,PF,DAL,3700.0,1.36,21.9,-1.0
137,Allen Crabbe,SG,BKN,3500.0,1.36,10.0,-1.0
138,Jakob Poeltl,C1B,SA,3500.0,1.32,0.0,0.0
139,Dorian Finney-Smith,SF,DAL,3800.0,1.32,15.9,-1.0
140,Alex Abrines,SG,OKC,3600.0,1.3,0.0,-1.0
141,Amir Johnson,PF,PHI,3500.0,1.24,1.5,-1.0
142,Andre Iguodala,SG,GS,3700.0,1.24,28.0,-1.0
143,OG Anunoby,SF,TOR,3900.0,1.22,27.4,-1.0
144,JJ Barea,PG,DAL,4200.0,1.22,0.0,-1.0
145,Darius Miller,SF,NO,3500.0,1.22,12.1,-1.0
146,Justin Jackson,SF,SAC,3500.0,1.1,10.8,-1.0
147,Ian Mahinmi,C1B,WAS,3500.0,1.07,4.2,-1.0
148,Landry Shamet,PG,PHI,3600.0,1.04,11.5,-1.0
149,Jared Dudley,SF,BKN,3500.0,1.0,24.8,-1.0
