Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11500.0,47.58,54.9,2.7
1,Paul George,SF,OKC,9700.0,42.76,56.4,2.8
2,Russell Westbrook,PG,OKC,11200.0,33.24,55.8,2.8
3,Terry Rozier,PG,BOS,4200.0,29.62,8.8,-1.0
4,Devin Booker,SG,PHO,7900.0,24.98,44.9,-1.0
5,James Harden,SG,HOU,12000.0,23.52,62.4,2.7
6,Kyrie Irving,PG,BOS,8800.0,21.96,47.6,2.1
7,DeMar DeRozan,SG,SA,9300.0,21.06,30.5,-1.0
8,Rudy Gay,SF,SA,6700.0,20.4,25.2,1.5
9,Marcus Smart,SG,BOS,5500.0,16.68,42.1,-1.0
10,Daniel Theis,PF,BOS,4100.0,16.56,13.3,-1.0
11,Kemba Walker,PG,CHA,9900.0,15.86,6.7,2.0
12,Kyle Kuzma,PF,LAL,8200.0,15.46,21.1,1.6
13,Lauri Markkanen,PF,CHI,6400.0,15.06,42.9,-1.0
14,Josh Hart,SG,LAL,5000.0,14.8,11.1,-1.0
15,Andre Drummond,C1B,DET,9800.0,14.71,67.5,2.2
16,Chris Paul,PG,HOU,8100.0,14.58,30.2,-1.0
17,Blake Griffin,PF,DET,9300.0,14.56,43.6,2.2
18,De'Anthony Melton,PG,PHO,5700.0,13.5,23.1,-1.0
19,Marcus Morris,PF,BOS,6700.0,13.02,23.1,-1.0
20,Jayson Tatum,PF,BOS,6700.0,12.84,34.6,1.4
21,LaMarcus Aldridge,PF,SA,8500.0,12.14,47.9,-1.0
22,Karl-Anthony Towns,C1B,MIN,9900.0,11.88,60.4,2.3
23,Josh Jackson,PF,PHO,5600.0,11.48,21.2,-1.0
24,Derrick Rose,PG,MIN,5800.0,10.58,31.7,-1.0
25,Dennis Schroder,SG,OKC,6200.0,9.7,0.0,1.7
26,Jeremy Lamb,SG,CHA,6100.0,9.66,18.0,1.5
27,Danilo Gallinari,SF,LAC,7100.0,9.64,38.4,1.6
28,Reggie Jackson,PG,DET,5700.0,9.5,20.4,-1.0
29,Aron Baynes,C1B,BOS,3700.0,9.32,13.8,-1.0
30,Clint Capela,C1B,HOU,9100.0,9.21,42.0,-1.0
31,Marvin Williams,PF,CHA,5100.0,9.02,8.7,-1.0
32,Tobias Harris,PF,LAC,7700.0,8.94,34.3,-1.0
33,Robert Covington,SF,MIN,6200.0,8.94,17.1,-1.0
34,Montrezl Harrell,PF,LAC,6200.0,8.58,32.7,1.6
35,Wendell Jr,PF,CHI,6000.0,8.32,0.0,-1.0
36,Eric Gordon,SG,HOU,5300.0,7.84,6.7,-1.0
37,Gordon Hayward,SF,BOS,5900.0,7.52,13.4,1.2
38,Andrew Wiggins,SG,MIN,6400.0,7.36,25.7,1.6
39,Jaylen Brown,SG,BOS,5400.0,7.32,13.4,-1.0
40,Lonzo Ball,PG,LAL,6900.0,7.28,59.0,-1.0
41,Bryn Forbes,PG,SA,4400.0,7.24,12.7,-1.0
42,Deandre Ayton,C1B,PHO,7000.0,7.23,38.4,-1.0
43,PJ Tucker,PF,HOU,4200.0,7.04,0.0,-1.0
44,Kentavious Caldwell-Pope,SG,LAL,4300.0,6.6,13.4,-1.0
45,Justin Holiday,SG,CHI,5600.0,6.28,28.4,-1.0
46,Langston Galloway,SG,DET,4000.0,6.26,19.9,-1.0
47,Stanley Johnson,SF,DET,3900.0,5.94,10.9,-1.0
48,Luke Kennard,SG,DET,3700.0,5.72,18.1,-1.0
49,Richaun Holmes,PF,PHO,5000.0,5.68,13.8,-1.0
50,Steven Adams,C1B,OKC,6900.0,5.67,24.0,1.5
51,Bobby Portis,PF,CHI,5300.0,5.64,15.8,-1.0
52,Dario Saric,PF,MIN,4600.0,5.56,0.0,-1.0
53,Michael Kidd-Gilchrist,SF,CHA,4000.0,5.52,9.1,-1.0
54,Frank Kaminsky,PF,CHA,3500.0,5.42,4.7,-1.0
55,Shai Gilgeous-Alexander,PG,LAC,5200.0,5.34,11.4,-1.0
56,Jakob Poeltl,C1B,SA,4200.0,5.22,0.0,0.0
57,TJ Warren,SF,PHO,6500.0,5.22,34.5,-1.0
58,Jerami Grant,PF,OKC,5200.0,4.94,37.3,-1.0
59,Mikal Bridges,SF,PHO,4600.0,4.9,35.0,-1.0
60,JaMychal Green,PF,MEM,5400.0,4.74,22.7,-1.0
61,Nicolas Batum,SF,CHA,4800.0,4.68,11.2,-1.0
62,Tony Parker,PG,CHA,4700.0,4.52,5.0,-1.0
63,Kris Dunn,PG,CHI,5500.0,4.32,41.9,-1.0
