Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,11800.0,85.9,37.6,0
1,Andre Drummond,C1B,DET,9700.0,85.9,34.9,0
2,Giannis Antetokounmpo,SF,MIL,11000.0,63.28,70.3,0
3,Eric Bledsoe,PG,MIL,7900.0,40.92,34.1,0
4,Khris Middleton,SG,MIL,8000.0,31.4,23.3,0
5,Royce O'Neale,SF,UTA,4300.0,27.44,26.7,0
6,Brook Lopez,C1B,MIL,6700.0,27.35,30.5,0
7,PJ Tucker,PF,HOU,5700.0,26.94,0.0,0
8,Ricky Rubio,PG,UTA,6900.0,26.92,41.1,0
9,Reggie Jackson,PG,DET,6300.0,26.76,43.1,0
10,Jae Crowder,SF,UTA,4100.0,23.44,34.3,0
11,Chris Paul,PG,HOU,7800.0,23.4,60.1,0
12,Eric Gordon,SG,HOU,5100.0,23.16,19.7,0
13,Joe Ingles,SF,UTA,6000.0,20.72,16.0,0
14,DJ Wilson,PF,MIL,3600.0,20.18,0.0,0
15,Luke Kennard,SG,DET,5000.0,18.98,21.7,0
16,Ish Smith,PG,DET,4200.0,18.48,7.9,0
17,Ersan Ilyasova,PF,MIL,4400.0,17.44,18.3,0
18,Derrick Favors,PF,UTA,7400.0,16.76,32.7,0
19,Sterling Brown,SG,MIL,3900.0,15.92,33.6,0
20,Kenneth Faried,PF,HOU,4000.0,14.56,1.2,0
21,Donovan Mitchell,SG,UTA,9200.0,14.4,44.4,0
22,Pat Connaughton,SG,MIL,5200.0,13.34,13.5,0
23,Georges Niang,PF,UTA,3500.0,12.68,7.2,0
24,George Hill,PG,MIL,4900.0,12.08,12.2,0
25,Clint Capela,C1B,HOU,8100.0,10.98,14.4,0
26,Wayne Ellington,SG,DET,4600.0,10.3,10.4,0
27,Danuel House,SF,HOU,3900.0,8.8,6.0,0
28,Nikola Mirotic,SF,MIL,3600.0,8.72,15.1,0
29,Blake Griffin,PF,DET,9100.0,8.22,33.0,0
30,Thabo Sefolosha,SF,UTA,3600.0,6.16,3.2,0
31,Rudy Gobert,C1B,UTA,8900.0,5.8,27.8,0
32,Tim Frazier,PG,MIL,3600.0,5.46,5.2,0
33,Gerald Green,SF,HOU,3500.0,5.02,4.2,0
34,Thon Maker,C1B,DET,3800.0,4.08,9.1,0
35,Glenn III,SF,DET,3600.0,3.62,0.0,0
36,Langston Galloway,SG,DET,3800.0,3.6,22.9,0
37,Austin Rivers,SG,HOU,3600.0,2.14,8.6,0
38,Zaza Pachulia,C1B,DET,3500.0,1.07,0.0,0
