Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,12400.0,69.7,63.2,2.8
1,Bam Adebayo,PF,MIA,5800.0,64.82,18.8,-1.0
2,Luka Doncic,SG,DAL,8200.0,61.38,52.3,-1.0
3,Jalen Brunson,PG,DAL,4000.0,39.98,12.6,-1.0
4,Harrison Barnes,SF,DAL,5800.0,39.36,19.7,-1.0
5,Chris Paul,PG,HOU,8500.0,37.14,9.2,-1.0
6,Josh Richardson,SF,MIA,7500.0,36.2,38.7,1.4
7,Tobias Harris,PF,LAC,8200.0,34.0,36.3,-1.0
8,Danilo Gallinari,SF,LAC,7000.0,32.44,48.2,1.6
9,Montrezl Harrell,PF,LAC,6800.0,25.4,36.2,1.6
10,Eric Gordon,SG,HOU,5100.0,23.52,31.1,-1.0
11,DeAndre Jordan,C1B,DAL,7200.0,23.49,46.4,-1.0
12,Shai Gilgeous-Alexander,PG,LAC,5600.0,22.44,8.7,-1.0
13,PJ Tucker,PF,HOU,4600.0,18.9,0.0,-1.0
14,Avery Bradley,SG,LAC,4200.0,16.86,6.2,-1.0
15,Lou Williams,SG,LAC,5200.0,16.56,41.2,1.8
16,Hassan Whiteside,C1B,MIA,8000.0,16.31,36.4,-1.0
17,Derrick Jr,SF,MIA,5200.0,14.14,0.0,-1.0
18,Clint Capela,C1B,HOU,8800.0,13.99,30.3,-1.0
19,Kelly Olynyk,PF,MIA,5400.0,13.04,19.8,-1.0
20,Salah Mejri,C1B,DAL,3500.0,12.92,14.9,-1.0
21,Dwyane Wade,SG,MIA,4900.0,12.9,17.9,1.7
22,James Johnson,PF,MIA,3800.0,12.84,24.5,-1.0
23,Dwight Powell,PF,DAL,3900.0,12.54,7.6,-1.0
24,Dorian Finney-Smith,SF,DAL,3700.0,12.28,7.6,-1.0
25,Tyler Johnson,PG,MIA,4200.0,11.3,27.8,-1.0
26,Maxi Kleber,PF,DAL,3600.0,9.7,6.4,-1.0
27,Boban Marjanovic,C1B,LAC,3500.0,9.5,5.2,-1.0
28,Sindarius Thornwell,SG,LAC,3500.0,8.8,0.0,0.0
29,Danuel House,SF,HOU,3500.0,8.36,14.2,-1.0
30,Gerald Green,SF,HOU,3500.0,8.1,13.2,-1.0
31,Wayne Ellington,SG,MIA,4300.0,6.96,0.0,-1.0
32,Wesley Matthews,SG,DAL,5100.0,6.82,9.5,-1.0
33,Patrick Beverley,PG,LAC,5200.0,6.8,17.0,-1.0
34,Rodney McGruder,SG,MIA,4400.0,6.72,0.0,-1.0
35,JJ Barea,PG,DAL,4500.0,5.72,0.0,-1.0
36,Mike Scott,PF,LAC,3500.0,4.32,10.4,-1.0
37,Devin Harris,PG,DAL,3700.0,3.98,15.4,-1.0
38,Marcin Gortat,C1B,LAC,3600.0,2.94,11.4,-1.0
39,Tyrone Wallace,SG,LAC,3500.0,2.5,9.2,-1.0
40,Dirk Nowitzki,PF,DAL,3600.0,1.48,0.0,-1.0
41,Nene Nene,C1B,HOU,3500.0,1.02,0.0,0.0
