Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Dennis Jr,PG,NY,7800.0,73.78,0.0,-1.0
1,Russell Westbrook,PG,OKC,12400.0,60.54,81.3,2.8
2,Paul George,SF,OKC,12500.0,57.9,48.4,2.8
3,Trae Young,PG,ATL,8400.0,44.8,42.7,-1.0
4,Kemba Walker,PG,CHA,10700.0,44.46,22.9,2.1
5,John Collins,PF,ATL,8200.0,34.26,12.2,-1.0
6,Terrence Ross,SG,ORL,5800.0,28.58,28.2,-1.0
7,Nikola Vucevic,C1B,ORL,10500.0,26.64,40.2,2.0
8,Kenrich Williams,SF,NO,6000.0,25.8,34.4,-1.0
9,Jrue Holiday,SG,NO,9000.0,25.56,61.5,1.8
10,Jonathan Isaac,SF,ORL,6800.0,24.76,28.2,-1.0
11,Kevin Knox,SF,NY,5800.0,23.92,19.5,-1.0
12,Aaron Gordon,PF,ORL,7500.0,22.08,30.2,1.6
13,Kadeem Allen,PG,NY,4000.0,21.4,27.9,-1.0
14,Steven Adams,C1B,OKC,7000.0,19.11,20.0,1.6
15,Shelvin Mack,PG,CHA,4000.0,17.5,10.4,-1.0
16,Jahlil Okafor,C1B,NO,5400.0,17.37,22.6,-1.0
17,Nicolas Batum,SF,CHA,5400.0,15.46,23.4,-1.0
18,Jeremy Lamb,SG,CHA,6600.0,13.34,20.8,1.6
19,Taurean Prince,SF,ATL,5500.0,12.84,16.0,-1.0
20,Frank Jackson,PG,NO,3600.0,12.48,6.5,-1.0
21,Anthony Davis,PF,NO,11500.0,11.92,25.8,2.8
22,DeAndre' Bembry,SF,ATL,4500.0,11.66,5.2,-1.0
23,Evan Fournier,SG,ORL,6300.0,11.22,30.6,-1.0
24,Marvin Williams,PF,CHA,5700.0,10.88,14.6,-1.0
25,Tim Frazier,PG,NO,4400.0,10.1,2.0,-1.0
26,Kent Bazemore,SG,ATL,4600.0,9.94,24.7,1.4
27,DJ Augustin,PG,ORL,5000.0,9.52,0.0,-1.0
28,Dewayne Dedmon,C1B,ATL,5500.0,8.64,28.4,1.3
29,Kevin Huerter,SG,ATL,5300.0,8.2,8.8,-1.0
30,Darius Miller,SF,NO,3900.0,7.56,23.3,-1.0
31,Cheick Diallo,PF,NO,3800.0,7.54,16.7,-1.0
32,Damyean Dotson,SG,NY,3700.0,7.24,24.5,-1.0
33,Julius Randle,PF,NO,7300.0,7.12,57.2,-1.0
34,Michael Kidd-Gilchrist,SF,CHA,3800.0,6.52,2.4,-1.0
35,DeAndre Jordan,C1B,NY,6000.0,6.35,36.6,-1.0
36,Khem Birch,PF,ORL,3600.0,5.68,17.3,-1.0
37,Cody Zeller,C1B,CHA,5800.0,5.36,31.9,-1.0
38,Allonzo Trier,SG,NY,3700.0,5.24,6.2,-1.0
39,Terrance Ferguson,SG,OKC,4000.0,5.02,15.9,-1.0
40,Hamidou Diallo,SG,OKC,3500.0,4.6,0.0,0.0
41,Noah Vonleh,PF,NY,4500.0,4.56,12.3,1.2
42,Mitchell Robinson,C1B,NY,5400.0,4.49,28.4,1.0
43,Stanley Johnson,SF,NO,3500.0,3.88,0.0,0.0
44,Nerlens Noel,C1B,OKC,3500.0,3.26,44.1,-1.0
45,Luke Kornet,PF,NY,4300.0,3.0,29.6,-1.0
46,Malik Monk,SG,CHA,3700.0,2.76,22.8,-1.0
47,Alex Len,C1B,ATL,3600.0,2.34,24.7,1.5
48,Patrick Patterson,PF,OKC,3500.0,2.16,7.6,-1.0
49,Omari Spellman,PF,ATL,3700.0,2.14,22.8,-1.0
50,Isaiah Briscoe,PG,ORL,3800.0,1.76,22.1,-1.0
51,E'Twaun Moore,SF,NO,4200.0,1.42,22.7,-1.0
52,Lance Thomas,SF,NY,3500.0,1.36,0.0,0.0
53,Solomon Hill,SF,NO,3500.0,1.26,0.0,0.0
54,Miles Bridges,SF,CHA,3600.0,1.24,9.4,-1.0
55,Wes Iwundu,SF,ORL,3800.0,1.22,0.0,0.0
