Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11700.0,35.08,54.4,2.8
1,Larry Jr,PF,CLE,7500.0,30.12,0.0,1.3
2,Giannis Antetokounmpo,SF,MIL,12400.0,29.76,59.6,2.8
3,Stephen Curry,PG,GS,9500.0,27.06,56.7,2.2
4,James Harden,SG,HOU,12600.0,24.5,44.2,2.8
5,Collin Sexton,PG,CLE,5500.0,23.5,18.4,-1.0
6,Kevin Durant,SF,GS,10200.0,21.5,65.8,2.2
7,Chris Paul,PG,HOU,7800.0,20.42,53.5,-1.0
8,Jaylen Brown,SG,BOS,4500.0,19.14,28.5,-1.0
9,Jordan Clarkson,SG,CLE,6500.0,18.82,24.3,-1.0
10,Marcus Morris,PF,BOS,5200.0,18.78,21.2,-1.0
11,Eric Bledsoe,PG,MIL,6700.0,16.98,8.1,-1.0
12,Devin Booker,SG,PHO,8200.0,16.76,35.7,-1.0
13,Rajon Rondo,PG,LAL,6200.0,16.34,10.9,-1.0
14,Marcus Smart,SG,BOS,5000.0,15.86,21.5,-1.0
15,Khris Middleton,SG,MIL,6400.0,15.04,34.6,1.7
16,Justise Winslow,SF,MIA,6100.0,14.84,34.9,1.5
17,Ben Simmons,PG,PHI,8700.0,14.54,39.4,1.7
18,Damian Lillard,PG,POR,10100.0,14.5,39.6,2.2
19,Josh Jackson,PF,PHO,5800.0,14.22,30.2,-1.0
20,D'Angelo Russell,SG,BKN,9200.0,13.88,29.8,-1.0
21,Kyrie Irving,PG,BOS,9600.0,13.16,42.7,2.3
22,JaVale McGee,C1B,LAL,6100.0,13.03,24.5,1.4
23,CJ McCollum,SG,POR,6400.0,12.72,40.7,1.7
24,Harrison Barnes,SF,SAC,5800.0,12.7,21.9,-1.0
25,Jayson Tatum,PF,BOS,7000.0,12.34,38.5,1.6
26,Cedi Osman,SF,CLE,4800.0,12.12,31.5,-1.0
27,Kyle Kuzma,PF,LAL,6600.0,12.02,35.7,1.6
28,Kenneth Faried,PF,HOU,6700.0,11.86,27.7,-1.0
29,Josh Richardson,SF,MIA,6300.0,11.6,23.9,1.5
30,De'Aaron Fox,PG,SAC,7000.0,11.56,43.6,-1.0
31,Marvin III,PF,SAC,5700.0,11.44,45.8,1.6
32,Tobias Harris,PF,PHI,7100.0,11.38,39.7,-1.0
33,Kevin Love,PF,CLE,5700.0,10.9,26.7,-1.0
34,Deandre Ayton,C1B,PHO,7600.0,10.66,30.3,-1.0
35,Buddy Hield,SG,SAC,6300.0,10.46,31.4,1.7
36,Malcolm Brogdon,SG,MIL,5800.0,9.96,30.2,-1.0
37,Terry Rozier,PG,BOS,7000.0,9.58,15.1,-1.0
38,Brandon Ingram,SF,LAL,6200.0,9.5,41.1,-1.0
39,Kelly Jr,SF,PHO,6900.0,9.22,0.0,-1.0
40,Klay Thompson,SG,GS,7000.0,9.12,31.0,-1.0
41,Draymond Green,PF,GS,6800.0,8.98,30.2,0.9
42,JJ Redick,SF,PHI,5500.0,8.52,0.0,-1.0
