Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Jerryd Bayless,PG,MIN,5900.0,24.52,18.4,-1.0
1,Ben Simmons,PG,PHI,9700.0,19.74,40.4,1.9
2,Russell Westbrook,PG,OKC,12000.0,19.68,57.0,2.8
3,Rajon Rondo,PG,LAL,7000.0,19.54,12.0,-1.0
4,Lou Williams,SG,LAC,7700.0,18.58,45.6,1.8
5,Tobias Harris,SF,LAC,7800.0,18.02,43.9,-1.0
6,Kawhi Leonard,SF,TOR,9800.0,15.24,42.9,2.2
7,Paul George,SF,OKC,11500.0,14.52,57.1,2.8
8,Terry Rozier,PG,BOS,7000.0,14.0,24.0,-1.0
9,Montrezl Harrell,PF,LAC,7200.0,13.24,39.0,1.7
10,Aaron Gordon,PF,ORL,6600.0,12.62,44.2,1.5
11,Blake Griffin,PF,DET,9200.0,12.22,43.2,2.2
12,LeBron James,SF,LAL,10800.0,12.0,36.9,2.7
13,Pascal Siakam,PF,TOR,6800.0,11.56,27.2,1.6
14,Nikola Vucevic,C1B,ORL,10000.0,11.52,34.3,2.2
15,Joel Embiid,C1B,PHI,11600.0,11.46,63.6,2.8
16,Jayson Tatum,PF,BOS,6400.0,11.28,47.4,1.7
17,Fred VanVleet,PG,TOR,5900.0,10.78,13.2,-1.0
18,Jaylen Brown,SG,BOS,5100.0,10.44,25.4,-1.0
19,CJ McCollum,SG,POR,7500.0,10.2,43.0,1.7
20,Kemba Walker,PG,CHA,9300.0,9.74,60.5,2.3
21,Michael Beasley,SF,LAL,3700.0,9.22,9.5,-1.0
22,Kentavious Caldwell-Pope,SG,LAL,3800.0,9.16,10.6,-1.0
23,Patrick Beverley,PG,LAC,5500.0,9.02,25.7,-1.0
24,Noah Vonleh,PF,NY,5600.0,9.02,15.0,1.0
25,Andrew Wiggins,SG,MIN,6100.0,8.92,22.2,1.5
26,Thaddeus Young,PF,IND,6300.0,8.72,41.2,1.4
27,Kyle Lowry,PG,TOR,8100.0,8.56,33.2,-1.0
28,Corey Brewer,SF,PHI,3600.0,8.48,0.0,0.0
29,Justise Winslow,SF,MIA,5900.0,8.26,21.7,1.5
30,Karl-Anthony Towns,C1B,MIN,10700.0,8.2,51.1,2.0
31,Brandon Ingram,SF,LAL,6400.0,8.14,19.7,-1.0
32,Darren Collison,PG,IND,6400.0,8.0,29.3,1.1
33,Jimmy Butler,SG,PHI,8600.0,7.9,31.7,-1.0
34,Nerlens Noel,C1B,OKC,4000.0,7.88,7.8,-1.0
35,Kyle Kuzma,PF,LAL,5700.0,7.84,12.2,1.4
36,Bojan Bogdanovic,SF,IND,5800.0,7.56,30.7,1.6
37,Reggie Jackson,PG,DET,7000.0,7.32,33.9,-1.0
38,Damian Lillard,PG,POR,9900.0,7.14,30.6,2.2
39,Al Horford,C1B,BOS,8000.0,7.11,35.2,1.5
40,Bruno Caboclo,SF,MEM,4000.0,7.08,20.4,-1.0
41,Serge Ibaka,PF,TOR,7200.0,6.76,35.5,1.6
42,Kevin Knox,SF,NY,5100.0,6.62,19.4,-1.0
43,Marcus Smart,SG,BOS,5300.0,6.58,30.0,-1.0
44,Domantas Sabonis,PF,IND,6300.0,6.52,25.8,1.7
45,Zaza Pachulia,C1B,DET,3800.0,6.52,9.1,-1.0
46,Justin Holiday,SG,MEM,4500.0,6.5,39.8,-1.0
47,Shelvin Mack,PG,MEM,4000.0,6.18,5.5,-1.0
48,Andre Drummond,C1B,DET,9300.0,6.12,53.2,2.2
49,Josh Richardson,SF,MIA,6100.0,6.04,31.8,1.6
50,Jonah Bolden,PF,PHI,3600.0,5.98,6.9,-1.0
51,Mike Conley,PG,MEM,9000.0,5.94,49.1,-1.0
52,Nicolas Batum,SF,CHA,5200.0,5.58,21.2,-1.0
53,Ante Zizic,C1B,CLE,5500.0,5.56,0.0,-1.0
54,Terrence Ross,SG,ORL,5000.0,5.5,42.5,-1.0
55,Josh Hart,SG,LAL,3800.0,5.22,0.0,0.0
56,Taj Gibson,PF,MIN,4300.0,4.98,3.2,-1.0
57,Damyean Dotson,SG,NY,3800.0,4.94,15.1,-1.0
58,Jonathan Isaac,SF,ORL,5800.0,4.92,29.3,-1.0
59,DeAndre Jordan,C1B,NY,7700.0,4.84,20.1,-1.0
60,Al-Farouq Aminu,PF,POR,5200.0,4.74,7.7,-1.0
61,DJ Augustin,PG,ORL,4600.0,4.66,0.0,-1.0
62,Larry Jr,PF,CLE,6300.0,4.66,0.0,1.2
63,Myles Turner,C1B,IND,7300.0,4.61,35.2,-1.0
64,JaVale McGee,C1B,LAL,4500.0,4.49,26.8,1.3
65,Jerami Grant,PF,OKC,5700.0,4.46,37.2,-1.0
66,Shai Gilgeous-Alexander,PG,LAC,6400.0,4.44,12.9,-1.0
67,Dennis Jr,PG,NY,6800.0,4.32,0.0,-1.0
