Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11600.0,46.32,54.7,2.8
1,Stephen Curry,PG,GS,9300.0,24.9,48.6,2.2
2,Chris Paul,PG,HOU,8700.0,23.8,27.2,-1.0
3,Tyus Jones,PG,MIN,5300.0,22.08,10.1,-1.0
4,Ben Simmons,PG,PHI,9000.0,21.48,51.1,1.7
5,Bam Adebayo,PF,MIA,4800.0,20.4,29.1,-1.0
6,Josh Richardson,SF,MIA,6400.0,19.88,33.8,1.3
7,Karl-Anthony Towns,C1B,MIN,11200.0,19.4,64.4,2.1
8,Kelly Olynyk,PF,MIA,5500.0,19.34,29.0,-1.0
9,Tobias Harris,PF,PHI,7500.0,18.3,47.5,-1.0
10,Taj Gibson,PF,MIN,3800.0,17.52,31.3,-1.0
11,Larry Jr,PF,CLE,6500.0,17.26,0.0,1.1
12,James Harden,SG,HOU,11700.0,16.16,92.4,2.8
13,Collin Sexton,PG,CLE,5000.0,15.94,30.1,-1.0
14,Jamal Murray,PG,DEN,6800.0,15.28,30.3,1.7
15,Derrick Rose,PG,MIN,5600.0,14.84,14.2,-1.0
16,Thaddeus Young,PF,IND,6700.0,13.72,37.5,1.4
17,Andrew Wiggins,SG,MIN,6500.0,12.7,23.5,1.5
18,Nikola Jokic,C1B,DEN,11100.0,12.53,37.1,1.9
19,Jeff Teague,PG,MIN,6400.0,12.18,28.7,-1.0
20,JJ Redick,SF,PHI,5800.0,12.08,0.0,-1.0
21,Nikola Vucevic,C1B,ORL,10400.0,12.0,40.6,1.9
22,Damyean Dotson,SG,NY,5200.0,11.66,27.6,-1.0
23,Cedi Osman,SF,CLE,5200.0,11.5,43.9,-1.0
24,Kevin Love,PF,CLE,7500.0,11.28,42.1,-1.0
25,Darren Collison,PG,IND,6800.0,11.08,33.9,1.3
26,Jonathan Isaac,SF,ORL,6000.0,11.06,16.8,-1.0
27,Will Barton,SF,DEN,5200.0,10.74,49.1,-1.0
28,Draymond Green,PF,GS,6700.0,10.66,22.7,0.9
29,Jimmy Butler,SG,PHI,8300.0,10.16,44.6,-1.0
30,Klay Thompson,SG,GS,7200.0,10.12,24.6,-1.0
31,DJ Augustin,PG,ORL,4800.0,9.54,0.0,-1.0
32,Kevon Looney,C1B,GS,3500.0,9.51,0.2,-1.0
33,Rudy Gobert,C1B,UTA,9500.0,9.38,38.1,1.7
34,Dennis Jr,PG,NY,7100.0,9.06,0.0,-1.0
35,Jordan Clarkson,SG,CLE,5300.0,8.94,27.9,-1.0
36,Dario Saric,PF,MIN,4400.0,8.84,0.0,-1.0
37,Evan Fournier,SG,ORL,5800.0,8.74,16.4,-1.0
38,Wesley Matthews,SG,IND,4600.0,8.52,20.2,-1.0
39,Dwyane Wade,SG,MIA,6200.0,8.48,18.1,1.6
40,Aaron Gordon,PF,ORL,7000.0,8.34,44.5,1.5
41,Derrick Jr,SF,MIA,3500.0,8.18,0.0,-1.0
42,Dion Waiters,SG,MIA,5700.0,7.88,19.4,-1.0
43,DeMarcus Cousins,C1B,GS,8600.0,7.82,40.2,-1.0
44,Donovan Mitchell,SG,UTA,9000.0,7.64,37.1,-1.0
45,Steven Adams,C1B,OKC,6800.0,7.54,29.3,1.5
46,Jae Crowder,SF,UTA,5000.0,7.44,9.9,-1.0
47,Paul Millsap,PF,DEN,8400.0,7.22,26.0,1.2
48,Terrence Ross,SG,ORL,5300.0,7.2,29.3,-1.0
49,Bojan Bogdanovic,SF,IND,6000.0,7.14,50.4,1.7
50,Mitchell Robinson,C1B,NY,7400.0,7.14,29.4,1.0
51,Allonzo Trier,SG,NY,4300.0,7.1,27.3,-1.0
52,Justise Winslow,SF,MIA,6200.0,6.98,36.4,1.5
53,Joe Ingles,SF,UTA,6200.0,6.88,41.8,-1.0
54,Derrick Favors,PF,UTA,6400.0,6.48,35.7,1.2
55,Marquese Chriss,PF,CLE,3600.0,6.02,12.9,-1.0
56,Kevin Knox,SF,NY,5600.0,5.84,17.2,-1.0
57,PJ Tucker,PF,HOU,5100.0,5.78,0.0,-1.0
