Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Walter Jr,SG,CHI,4800.0,49.04,0.0,-1.0
1,Devin Booker,SG,PHO,11000.0,21.48,9.5,-1.0
2,Shaquille Harrison,PG,CHI,6100.0,17.26,32.3,-1.0
3,Troy Jr,SF,WAS,4300.0,16.84,0.0,-1.0
4,Damian Lillard,PG,POR,10200.0,15.08,43.4,1.8
5,Ben Simmons,PG,PHI,9800.0,14.42,58.2,1.9
6,Trae Young,PG,ATL,9100.0,14.28,60.4,-1.0
7,James Harden,SG,HOU,12400.0,13.88,43.9,2.8
8,Julius Randle,PF,NO,8500.0,13.56,56.7,-1.0
9,Tobias Harris,PF,PHI,7500.0,13.4,30.4,-1.0
10,Pascal Siakam,PF,TOR,7400.0,11.8,46.5,1.6
11,D'Angelo Russell,SG,BKN,9300.0,11.62,44.4,-1.0
12,Goran Dragic,PG,MIA,6500.0,11.34,21.9,-1.0
13,Karl-Anthony Towns,C1B,MIN,10800.0,10.67,56.1,2.0
14,Fred VanVleet,PG,TOR,5800.0,10.64,18.1,-1.0
15,Jimmy Butler,SG,PHI,8400.0,10.42,29.2,-1.0
16,Justin Anderson,SG,ATL,3600.0,10.26,18.6,-1.0
17,Kemba Walker,PG,CHA,9000.0,10.14,48.1,2.2
18,Dwyane Wade,SG,MIA,6200.0,9.82,30.4,1.6
19,Wayne Selden,SG,CHI,4000.0,9.82,10.5,-1.0
20,Kawhi Leonard,SF,TOR,9100.0,9.44,40.3,2.3
21,Ryan Arcidiacono,PG,CHI,3600.0,8.68,21.0,-1.0
22,Bobby Portis,PF,WAS,6200.0,8.68,44.5,-1.0
23,Bojan Bogdanovic,SF,IND,7000.0,8.56,30.3,1.4
24,Mitchell Robinson,C1B,NY,9200.0,8.54,37.8,0.7
25,LaMarcus Aldridge,PF,SA,9500.0,8.5,32.7,-1.0
26,Dario Saric,PF,MIN,4700.0,8.38,0.0,-1.0
27,Tyreke Evans,SF,IND,4300.0,8.38,18.3,-1.0
28,Shai Gilgeous-Alexander,PG,LAC,6500.0,8.02,33.8,-1.0
29,Delon Wright,SG,MEM,7000.0,7.96,31.8,-1.0
30,Thomas Bryant,C1B,WAS,7500.0,7.84,46.9,1.4
31,Luka Doncic,SG,DAL,9400.0,7.82,49.4,-1.0
32,Richaun Holmes,PF,PHO,7200.0,7.64,35.8,-1.0
33,John Collins,PF,ATL,7500.0,7.44,43.1,-1.0
34,Enes Kanter,C1B,POR,6900.0,7.43,46.0,-1.0
35,Elfrid Payton,PG,NO,7600.0,7.4,15.9,-1.0
36,Andre Drummond,C1B,DET,10800.0,7.34,69.3,1.9
37,Bruno Caboclo,SF,MEM,5600.0,7.26,22.6,-1.0
38,JJ Redick,SF,PHI,5800.0,7.02,0.0,-1.0
39,Emmanuel Mudiay,PG,NY,6500.0,6.98,42.4,-1.0
40,Bradley Beal,SG,WAS,9600.0,6.72,34.8,2.0
41,Antonio Blakeney,SG,CHI,3600.0,6.68,0.0,0.0
42,Josh Richardson,SF,MIA,6400.0,6.44,17.2,1.4
43,Danilo Gallinari,SF,LAC,7800.0,6.42,21.3,1.6
44,Trey Burke,PG,DAL,4900.0,6.34,17.4,-1.0
45,Andrew Wiggins,SG,MIN,7100.0,6.26,35.1,1.6
46,DeMarre Carroll,SF,BKN,4700.0,5.92,18.5,-1.0
47,Cheick Diallo,PF,NO,3600.0,5.9,8.6,-1.0
48,Jabari Parker,SF,WAS,6700.0,5.76,9.3,-1.0
49,Miles Bridges,SF,CHA,4700.0,5.74,29.2,-1.0
50,Chris Paul,PG,HOU,8100.0,5.7,50.3,-1.0
51,Spencer Dinwiddie,PG,BKN,5200.0,5.54,25.3,1.7
52,Dion Waiters,SG,MIA,5100.0,5.48,34.1,-1.0
53,Kelly Olynyk,PF,MIA,4800.0,5.42,16.6,-1.0
54,Rudy Gay,SF,SA,6100.0,5.34,23.6,1.2
55,Tyler Dorsey,SG,MEM,4300.0,5.28,15.4,-1.0
56,Domantas Sabonis,PF,IND,6500.0,5.14,34.6,1.5
57,Bam Adebayo,PF,MIA,7400.0,5.12,40.4,-1.0
58,Aaron Gordon,PF,ORL,7100.0,5.06,40.4,1.7
59,Justise Winslow,SF,MIA,6000.0,5.02,7.7,1.4
60,Kyle Lowry,PG,TOR,7100.0,5.02,22.0,-1.0
61,Mikal Bridges,SF,PHO,5500.0,4.88,18.1,-1.0
62,Norman Powell,SF,TOR,3600.0,4.88,5.2,-1.0
63,Kyrie Irving,PG,BOS,9400.0,4.8,31.2,2.2
64,Taurean Prince,SF,ATL,5000.0,4.74,22.6,-1.0
65,Caris LeVert,SG,BKN,6100.0,4.72,15.9,-1.0
66,Kent Bazemore,SG,ATL,3800.0,4.64,10.4,1.4
67,DeMar DeRozan,SG,SA,8600.0,4.64,23.7,-1.0
68,Al-Farouq Aminu,PF,POR,5400.0,4.64,8.4,-1.0
69,Joe Harris,SF,BKN,4900.0,4.62,18.4,-1.0
70,Donovan Mitchell,SG,UTA,9600.0,4.56,43.0,-1.0
71,Jayson Tatum,PF,BOS,6500.0,4.54,31.9,1.6
72,Serge Ibaka,PF,TOR,5300.0,4.5,41.4,1.7
73,Gordon Hayward,SF,BOS,5100.0,4.46,45.1,1.4
74,Jonah Bolden,PF,PHI,5500.0,4.42,36.5,-1.0
75,Jordan McRae,SG,WAS,3900.0,4.34,31.5,-1.0
76,Luke Kornet,PF,NY,6000.0,4.34,11.6,-1.0
77,Josh Jackson,PF,PHO,6000.0,4.3,22.3,-1.0
78,Dwayne Bacon,SG,CHA,4000.0,4.22,13.9,-1.0
79,Tyus Jones,PG,MIN,6100.0,4.14,28.2,-1.0
80,Marcus Smart,SG,BOS,5200.0,4.12,26.6,-1.0
81,DeAndre' Bembry,SF,ATL,4300.0,4.1,31.2,-1.0
82,Thaddeus Young,PF,IND,6300.0,4.08,42.6,1.1
83,Christian Wood,PF,NO,6600.0,4.08,17.3,-1.0
84,Kevin Huerter,SG,ATL,4300.0,4.06,30.3,-1.0
85,Lou Williams,SG,LAC,7200.0,3.98,24.5,1.8
86,Jamal Murray,PG,DEN,7200.0,3.9,40.7,1.7
87,TJ McConnell,PG,PHI,3800.0,3.88,0.0,-1.0
88,Derrick White,PG,SA,5800.0,3.78,11.9,-1.0
89,Mario Hezonja,SF,NY,4100.0,3.76,49.3,-1.0
90,Nikola Vucevic,C1B,ORL,9500.0,3.71,49.1,2.2
91,Kenrich Williams,SF,NO,5000.0,3.7,26.0,-1.0
92,JaMychal Green,PF,LAC,4600.0,3.7,16.0,-1.0
93,Tomas Satoransky,PG,WAS,6500.0,3.62,0.0,-1.0
94,Jeremy Lamb,SG,CHA,4900.0,3.62,25.4,1.6
95,Ed Davis,PF,BKN,4300.0,3.54,8.6,-1.0
96,Bryn Forbes,PG,SA,4500.0,3.5,12.9,-1.0
97,Maurice Harkless,SF,POR,5400.0,3.48,33.1,-1.0
98,Montrezl Harrell,PF,LAC,7200.0,3.32,35.0,1.6
