Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Trey Burke,PG,NY,5800.0,46.48,23.0,-1.0
1,Anthony Davis,PF,NO,13300.0,40.2,54.0,2.8
2,Taurean Prince,SF,ATL,7100.0,35.2,42.3,-1.0
3,Kawhi Leonard,SF,TOR,9400.0,32.0,47.5,2.2
4,Montrezl Harrell,PF,LAC,4600.0,25.32,11.3,1.6
5,Giannis Antetokounmpo,SF,MIL,11800.0,23.84,54.5,2.8
6,Frank Ntilikina,PG,NY,5100.0,23.18,25.2,-1.0
7,Caris LeVert,SG,BKN,7400.0,21.5,38.7,-1.0
8,D'Angelo Russell,PG,BKN,6800.0,18.64,32.0,-1.0
9,Victor Oladipo,SG,IND,8400.0,16.96,33.5,-1.0
10,Paul George,SF,OKC,9200.0,16.82,38.6,2.8
11,Dennis Schroder,SG,OKC,7000.0,16.68,0.0,1.7
12,Stephen Curry,PG,GS,9600.0,15.06,49.8,2.2
13,Aaron Gordon,PF,ORL,8400.0,14.92,29.0,1.6
14,De'Aaron Fox,PG,SAC,6500.0,14.52,31.4,-1.0
15,Enes Kanter,C1B,NY,7500.0,13.98,47.0,-1.0
16,Donovan Mitchell,SG,UTA,8000.0,13.04,31.9,-1.0
17,Alex Len,C1B,ATL,5400.0,12.53,14.8,1.4
18,Trae Young,PG,ATL,6100.0,12.14,38.9,-1.0
19,Nikola Mirotic,PF,NO,7200.0,11.7,49.8,-1.0
20,Tobias Harris,PF,LAC,8100.0,10.9,48.2,-1.0
21,Marcus Morris,PF,BOS,4500.0,9.92,12.9,-1.0
22,Kevin Durant,SF,GS,10200.0,9.82,63.3,2.2
23,Tim Jr,SG,NY,7000.0,9.54,0.0,-1.0
24,Joe Ingles,SF,UTA,6300.0,9.54,45.8,-1.0
25,Terry Rozier,PG,BOS,4700.0,9.12,21.5,-1.0
26,Kyrie Irving,PG,BOS,8000.0,8.7,36.8,2.2
27,Tristan Thompson,C1B,CLE,4100.0,8.46,31.0,-1.0
28,Jrue Holiday,SG,NO,8100.0,8.38,43.2,2.1
29,Kevin Love,PF,CLE,8000.0,8.34,55.3,-1.0
30,Draymond Green,PF,GS,7400.0,8.1,37.8,0.9
31,Jayson Tatum,PF,BOS,6400.0,8.04,30.8,1.6
32,Danilo Gallinari,SF,LAC,6500.0,8.0,33.5,1.7
33,George Hill,PG,CLE,5700.0,7.24,10.2,-1.0
34,Kevon Looney,PF,GS,4100.0,7.2,10.9,-1.0
35,Chandler Parsons,SF,MEM,4100.0,7.04,15.4,-1.0
36,Joe Harris,SG,BKN,4300.0,6.82,13.3,-1.0
37,Marvin III,PF,SAC,4000.0,6.74,44.1,1.7
38,Bojan Bogdanovic,SF,IND,4500.0,6.52,8.0,1.6
39,Jerami Grant,PF,OKC,4800.0,6.5,19.6,-1.0
40,Kemba Walker,PG,CHA,8800.0,6.44,35.9,2.3
41,Ricky Rubio,PG,UTA,6300.0,6.26,28.6,1.6
42,Fred VanVleet,PG,TOR,4400.0,5.74,26.7,-1.0
43,Patrick Patterson,PF,OKC,3600.0,5.72,10.4,-1.0
44,Marcus Smart,SG,BOS,5000.0,5.72,16.4,-1.0
45,Klay Thompson,SG,GS,6400.0,5.58,19.3,-1.0
46,Jaylen Brown,SG,BOS,5300.0,5.48,16.8,-1.0
47,Aron Baynes,C1B,BOS,3500.0,5.46,14.2,-1.0
48,Lou Williams,SG,LAC,6400.0,5.4,20.7,1.7
49,DJ Augustin,PG,ORL,4700.0,4.98,0.0,-1.0
50,Cedi Osman,SF,CLE,6200.0,4.76,37.6,-1.0
51,Al Horford,C1B,BOS,6700.0,4.73,42.5,1.4
52,Jeremy Lamb,SG,CHA,5300.0,4.7,23.9,1.7
53,Nerlens Noel,C1B,OKC,4000.0,4.7,18.0,-1.0
54,Tyreke Evans,SF,IND,6900.0,4.66,28.0,-1.0
55,Kent Bazemore,SG,ATL,5900.0,4.58,21.1,1.3
56,Kyle Lowry,PG,TOR,8200.0,4.28,31.2,-1.0
57,Kevin Knox,PF,NY,4700.0,3.96,24.2,-1.0
58,Thaddeus Young,PF,IND,5100.0,3.96,9.2,1.1
59,Eric Bledsoe,PG,MIL,7200.0,3.96,41.7,-1.0
60,Spencer Dinwiddie,PG,BKN,5500.0,3.94,18.6,1.7
61,Khris Middleton,SG,MIL,7900.0,3.94,33.8,1.5
62,Willy Hernangomez,C1B,CHA,4600.0,3.8,0.0,-1.0
63,Derrick Favors,PF,UTA,6100.0,3.74,13.0,1.4
64,Buddy Hield,SG,SAC,6300.0,3.72,24.9,1.7
65,Nikola Vucevic,C1B,ORL,8000.0,3.71,37.6,2.1
66,Shaun Livingston,PG,GS,3600.0,3.7,16.6,-1.0
67,Elfrid Payton,PG,NO,7000.0,3.6,28.2,-1.0
68,Serge Ibaka,PF,TOR,5600.0,3.52,33.2,1.7
69,Nicolas Batum,SF,CHA,7100.0,3.36,33.7,-1.0
70,Domantas Sabonis,PF,IND,5600.0,3.34,30.6,1.4
71,Gordon Hayward,SF,BOS,7100.0,3.3,27.4,1.4
72,E'Twaun Moore,SF,NO,4800.0,3.3,19.0,-1.0
73,Jonathan Isaac,SF,ORL,5200.0,3.22,9.0,-1.0
74,Kyle O'Quinn,C1B,IND,3500.0,3.2,6.7,-1.0
75,Kyle Korver,SG,CLE,3500.0,3.18,1.2,-1.0
76,Shelvin Mack,PG,MEM,3800.0,3.18,14.9,-1.0
77,Andrew Wiggins,SF,MIN,6800.0,3.04,36.6,1.7
78,Darren Collison,PG,IND,4600.0,2.96,16.9,1.3
79,JaMychal Green,PF,MEM,5100.0,2.94,18.0,-1.0
80,Gorgui Dieng,C1B,MIN,4200.0,2.9,18.3,-1.0
81,Jeremy Lin,PG,ATL,4400.0,2.88,13.4,-1.0
