Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Victor Oladipo,SG,IND,9300.0,29.52,47.5,-1.0
1,LeBron James,SF,LAL,11800.0,29.04,42.4,2.8
2,Al-Farouq Aminu,PF,POR,5400.0,25.1,27.8,-1.0
3,Giannis Antetokounmpo,SF,MIL,12000.0,24.62,50.8,2.8
4,Ersan Ilyasova,PF,MIL,5200.0,24.58,12.8,-1.0
5,Chris Paul,PG,HOU,8300.0,22.68,46.5,-1.0
6,Jayson Tatum,PF,BOS,6800.0,22.42,41.6,1.6
7,Damian Lillard,PG,POR,9600.0,22.08,39.0,2.0
8,Trae Young,PG,ATL,7300.0,19.58,42.4,-1.0
9,Khris Middleton,SG,MIL,7600.0,19.36,27.0,1.5
10,Kyrie Irving,PG,BOS,8500.0,19.1,44.4,2.1
11,Evan Fournier,SG,ORL,7000.0,18.84,23.4,-1.0
12,Marcus Morris,PF,BOS,5200.0,17.62,21.2,-1.0
13,Eric Bledsoe,PG,MIL,6800.0,17.12,37.1,-1.0
14,Terrence Ross,SG,ORL,4900.0,15.18,33.9,-1.0
15,Eric Gordon,SG,HOU,5000.0,15.08,14.8,-1.0
16,Tim Jr,SG,NY,7800.0,14.24,0.0,-1.0
17,Domantas Sabonis,PF,IND,6600.0,14.02,20.2,1.5
18,JaVale McGee,C1B,LAL,6900.0,13.59,31.3,1.5
19,Rajon Rondo,PG,LAL,5700.0,13.44,15.7,-1.0
20,CJ McCollum,SG,POR,7100.0,12.9,19.9,1.7
21,Brandon Ingram,PF,LAL,6500.0,12.26,12.1,-1.0
22,Trey Lyles,PF,DEN,5100.0,11.76,22.0,-1.0
23,Noah Vonleh,PF,NY,5900.0,11.46,14.8,1.0
24,Kyle Kuzma,PF,LAL,6300.0,11.16,34.1,1.7
25,DeAndre' Bembry,SF,ATL,4900.0,10.6,18.0,-1.0
26,Kent Bazemore,SG,ATL,6600.0,10.22,46.1,1.5
27,Terry Rozier,PG,BOS,6200.0,10.16,8.5,-1.0
28,Evan Turner,SF,POR,4800.0,9.76,9.0,-1.0
29,Jusuf Nurkic,C1B,POR,8100.0,9.31,38.9,-1.0
30,Omari Spellman,PF,ATL,4400.0,9.3,16.3,-1.0
31,James Harden,SG,HOU,11200.0,9.0,58.9,2.7
32,Clint Capela,C1B,HOU,8000.0,8.82,29.9,-1.0
33,John Henson,PF,MIL,3700.0,8.76,5.7,-1.0
34,Jamal Murray,PG,DEN,7500.0,8.68,26.0,1.7
35,Josh Hart,SG,LAL,4700.0,8.64,14.2,-1.0
36,Gordon Hayward,SF,BOS,5300.0,8.62,27.3,1.4
37,Nikola Jokic,C1B,DEN,9500.0,8.53,39.2,2.0
38,Zach Collins,PF,POR,4000.0,8.44,17.1,-1.0
39,Mario Hezonja,SF,NY,4000.0,8.1,22.5,-1.0
40,Nikola Vucevic,C1B,ORL,8700.0,7.69,43.3,2.3
41,DJ Augustin,PG,ORL,4800.0,7.22,0.0,-1.0
42,PJ Tucker,PF,HOU,4700.0,7.12,0.0,-1.0
43,Darren Collison,PG,IND,4600.0,6.7,22.1,1.0
44,Jaylen Brown,SG,BOS,5000.0,6.68,9.2,-1.0
45,Allonzo Trier,SG,NY,4500.0,6.48,29.0,-1.0
46,Michael Carter-Williams,PG,HOU,4100.0,6.46,0.0,0.0
47,Bojan Bogdanovic,SF,IND,4600.0,6.34,42.2,1.5
48,Marcus Smart,SG,BOS,5300.0,6.34,13.8,-1.0
49,Myles Turner,C1B,IND,5400.0,6.12,23.1,-1.0
50,Al Horford,C1B,BOS,6700.0,5.96,35.1,1.4
51,Malcolm Brogdon,SG,MIL,4900.0,5.88,38.7,-1.0
52,Gary Harris,SG,DEN,6700.0,5.64,26.8,-1.0
53,Lonzo Ball,PG,LAL,5600.0,5.26,34.7,-1.0
54,Tyreke Evans,SF,IND,4200.0,5.06,19.1,-1.0
55,Mitchell Robinson,C1B,NY,4500.0,4.97,35.8,0.7
56,Juancho Hernangomez,SF,DEN,3900.0,4.52,0.0,0.0
57,Jeremy Lin,PG,ATL,4300.0,4.5,8.2,-1.0
58,Thaddeus Young,PF,IND,5200.0,4.5,18.7,1.3
59,Kevin Huerter,SG,ATL,3900.0,4.44,1.5,-1.0
60,Damyean Dotson,SG,NY,4700.0,4.42,4.2,-1.0
61,Taurean Prince,SF,ATL,6400.0,4.4,33.9,-1.0
62,Paul Millsap,PF,DEN,5600.0,4.4,49.6,1.3
63,Lance Stephenson,SF,LAL,3500.0,3.56,17.2,-1.0
64,Emmanuel Mudiay,PG,NY,4200.0,3.48,4.6,-1.0
65,Enes Kanter,C1B,NY,7400.0,3.45,34.5,-1.0
66,Brook Lopez,C1B,MIL,4900.0,3.01,42.3,1.2
67,Frank Ntilikina,PG,NY,4800.0,2.9,2.2,-1.0
68,Alex Len,C1B,ATL,4800.0,2.84,30.7,1.6
69,Tyler Dorsey,SG,ATL,3500.0,2.64,0.0,0.0
70,Kevin Knox,PF,NY,3500.0,2.62,20.4,-1.0
71,Mohamed Bamba,C1B,ORL,4300.0,2.53,30.6,-1.0
72,Monte Morris,SG,DEN,4000.0,2.44,26.6,-1.0
73,James III,SF,HOU,3800.0,2.36,0.0,0.0
74,Cory Joseph,PG,IND,4000.0,2.16,14.6,-1.0
75,Jonathon Simmons,SF,ORL,3700.0,2.08,26.9,-1.0
76,Mason Plumlee,C1B,DEN,4100.0,1.78,8.2,-1.0
77,Caleb Swanigan,PF,POR,3500.0,1.76,0.0,0.0
78,Gary Clark,PF,HOU,4400.0,1.76,23.1,-1.0
79,Donte DiVincenzo,SG,MIL,3700.0,1.74,6.2,-1.0
80,Daniel Theis,PF,BOS,3600.0,1.72,1.4,-1.0
81,Nik Stauskas,SG,POR,3500.0,1.58,6.2,-1.0
82,Alex Poythress,PF,ATL,3500.0,1.54,0.0,-1.0
83,Malik Beasley,SG,DEN,3500.0,1.44,16.8,-1.0
84,Trey Burke,PG,NY,3600.0,1.34,17.7,-1.0
85,Tyson Chandler,C1B,LAL,3500.0,1.27,24.5,-1.0
86,Jake Layman,SF,POR,3600.0,1.2,14.9,-1.0
87,Wes Iwundu,SF,ORL,3500.0,1.2,0.0,0.0
