Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Giannis Antetokounmpo,SF,MIL,12400.0,44.58,51.8,2.8
1,DeMar DeRozan,SG,SA,8800.0,38.38,54.2,-1.0
2,Kemba Walker,PG,CHA,8900.0,38.18,51.2,2.2
3,Serge Ibaka,PF,TOR,6700.0,35.02,45.2,1.6
4,Emmanuel Mudiay,PG,NY,6000.0,34.58,13.6,-1.0
5,Kawhi Leonard,SF,TOR,10400.0,33.12,46.6,2.2
6,Eric Bledsoe,PG,MIL,7900.0,30.42,0.0,-1.0
7,LaMarcus Aldridge,PF,SA,8500.0,30.1,35.7,-1.0
8,Rudy Gay,SF,SA,6100.0,28.48,47.0,1.6
9,Tim Jr,SG,NY,7500.0,26.92,0.0,-1.0
10,Noah Vonleh,PF,NY,5100.0,26.52,26.5,1.1
11,Marvin Williams,PF,CHA,4900.0,25.28,23.5,-1.0
12,Donovan Mitchell,SG,UTA,8300.0,25.28,41.5,-1.0
13,Jeremy Lamb,SG,CHA,6600.0,24.54,28.0,1.6
14,Kyle Lowry,PG,TOR,8100.0,22.32,16.5,-1.0
15,Pascal Siakam,PF,TOR,6500.0,21.12,36.4,1.5
16,Enes Kanter,C1B,NY,7200.0,20.61,9.8,-1.0
17,Jae Crowder,SF,UTA,5500.0,20.42,6.6,-1.0
18,Ricky Rubio,PG,UTA,7300.0,20.38,31.6,1.5
19,Joe Ingles,SF,UTA,6400.0,18.8,16.5,-1.0
20,Danny Green,SG,TOR,4500.0,16.46,30.0,-1.0
21,Michael Kidd-Gilchrist,SF,CHA,4600.0,16.36,18.3,-1.0
22,Malcolm Brogdon,SG,MIL,6200.0,15.06,26.4,-1.0
23,Damyean Dotson,SG,NY,5900.0,14.82,14.7,-1.0
24,Rudy Gobert,C1B,UTA,9800.0,14.46,36.1,1.6
25,Frank Kaminsky,PF,CHA,3800.0,13.92,1.2,-1.0
26,Fred VanVleet,PG,TOR,4000.0,12.86,27.4,-1.0
27,Derrick Favors,PF,UTA,5300.0,12.04,22.1,1.2
28,Brook Lopez,C1B,MIL,5400.0,11.16,31.2,1.3
29,Jonas Valanciunas,C1B,TOR,5100.0,10.85,10.0,-1.0
30,Tony Parker,PG,CHA,3600.0,9.54,22.4,-1.0
31,Nicolas Batum,SF,CHA,5800.0,8.9,18.3,-1.0
32,Khris Middleton,SG,MIL,7400.0,8.78,26.3,1.7
33,Cody Zeller,C1B,CHA,5200.0,8.55,35.4,-1.0
34,Mario Hezonja,SF,NY,3500.0,7.58,1.2,-1.0
35,Miles Bridges,SF,CHA,5000.0,7.5,11.3,-1.0
36,Raul Neto,PG,UTA,3600.0,6.78,8.5,-1.0
37,Thabo Sefolosha,SF,UTA,3500.0,6.64,19.2,-1.0
38,Greg Monroe,C1B,TOR,3500.0,6.4,0.0,0.0
39,Kevin Knox,PF,NY,5200.0,6.0,47.0,-1.0
40,Ersan Ilyasova,PF,MIL,3600.0,5.46,17.4,-1.0
41,Patty Mills,PG,SA,3700.0,5.12,11.4,-1.0
42,Malik Monk,SG,CHA,3700.0,5.1,17.3,-1.0
43,Derrick White,PG,SA,4200.0,5.04,21.4,-1.0
44,Sterling Brown,SG,MIL,3500.0,4.52,17.9,-1.0
45,Donte DiVincenzo,SG,MIL,3500.0,4.34,0.0,0.0
46,Bryn Forbes,PG,SA,3500.0,4.26,24.5,-1.0
47,Pat Connaughton,SG,MIL,3600.0,3.8,3.0,-1.0
48,Kyle Korver,SG,UTA,3600.0,3.24,5.0,-1.0
49,Royce O'Neale,SF,UTA,3800.0,2.52,13.0,-1.0
50,Jakob Poeltl,C1B,SA,3800.0,1.79,0.0,0.0
51,Frank Ntilikina,PG,NY,3500.0,1.7,16.5,-1.0
52,Delon Wright,SG,TOR,3500.0,1.68,5.1,-1.0
53,Courtney Lee,SG,NY,3600.0,1.56,12.4,-1.0
54,Marco Belinelli,SG,SA,3500.0,1.56,21.9,-1.0
55,OG Anunoby,SF,TOR,3500.0,1.56,4.4,-1.0
56,Mitchell Robinson,C1B,NY,3700.0,1.45,14.9,1.0
