Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,12500.0,31.3,81.1,2.8
1,James Harden,SG,HOU,12600.0,24.76,64.2,2.7
2,Lonzo Ball,PG,LAL,7100.0,24.68,34.5,-1.0
3,Terry Rozier,PG,BOS,4400.0,21.54,24.5,-1.0
4,Brandon Ingram,SF,LAL,6900.0,21.52,26.8,-1.0
5,Josh Hart,SG,LAL,5900.0,20.9,12.9,-1.0
6,Kyle Kuzma,PF,LAL,7100.0,20.7,41.4,1.5
7,Austin Rivers,SG,HOU,5400.0,16.7,22.8,-1.0
8,TJ Warren,SF,PHO,6700.0,16.36,27.9,-1.0
9,Bradley Beal,SG,WAS,10000.0,15.5,45.9,2.0
10,Giannis Antetokounmpo,SF,MIL,11800.0,15.1,59.7,2.8
11,Josh Jackson,PF,PHO,4800.0,14.16,38.7,-1.0
12,Ben Simmons,PG,PHI,9300.0,13.92,38.0,2.1
13,Rodions Kurucs,PF,BKN,4400.0,13.42,22.8,-1.0
14,Joel Embiid,C1B,PHI,10800.0,12.74,59.8,2.8
15,Gerald Green,SF,HOU,4300.0,11.58,20.9,-1.0
16,Jayson Tatum,PF,BOS,6300.0,11.58,26.8,1.3
17,Damian Lillard,PG,POR,9200.0,11.56,33.2,1.9
18,Domantas Sabonis,PF,IND,7000.0,11.36,34.9,1.7
19,Alec Burks,SG,CLE,4500.0,11.24,22.0,-1.0
20,Furkan Korkmaz,SG,PHI,3800.0,11.06,29.0,-1.0
21,Tomas Satoransky,PG,WAS,6000.0,10.52,0.0,-1.0
22,Deandre Ayton,C1B,PHO,7600.0,9.93,16.5,-1.0
23,Victor Oladipo,SG,IND,8300.0,9.86,23.6,-1.0
24,Elfrid Payton,PG,NO,6600.0,9.62,23.1,-1.0
25,DeMar DeRozan,SG,SA,8500.0,9.62,20.0,-1.0
26,D'Angelo Russell,SG,BKN,7700.0,9.6,32.6,-1.0
27,Otto Jr,SF,WAS,5900.0,9.4,0.0,-1.0
28,Bryn Forbes,PG,SA,4900.0,9.3,19.3,-1.0
29,Jeff Green,SF,WAS,5700.0,9.12,18.5,-1.0
30,CJ McCollum,SG,POR,6800.0,9.0,32.6,1.7
31,Shabazz Napier,PG,BKN,4700.0,8.68,27.1,-1.0
32,Jaylen Brown,SG,BOS,4300.0,8.66,40.9,-1.0
33,Kyrie Irving,PG,BOS,8400.0,8.62,17.4,1.8
34,Nikola Vucevic,C1B,ORL,9600.0,7.82,38.1,2.0
35,Luka Doncic,SG,DAL,8100.0,7.2,48.5,-1.0
36,DeAndre Jordan,C1B,DAL,7800.0,7.13,22.9,-1.0
37,Spencer Dinwiddie,PG,BKN,6200.0,7.0,29.3,1.7
38,PJ Tucker,PF,HOU,4900.0,7.0,0.0,-1.0
39,Harrison Barnes,SF,DAL,5600.0,6.9,31.3,-1.0
40,LaMarcus Aldridge,PF,SA,7900.0,6.66,24.9,-1.0
41,Trevor Ariza,SF,WAS,6400.0,6.62,26.5,-1.0
42,Trae Young,PG,ATL,6700.0,6.58,29.9,-1.0
43,Derrick White,PG,SA,5300.0,6.3,14.4,-1.0
44,Aaron Gordon,PF,ORL,7100.0,6.26,33.5,1.6
45,Kyle Anderson,SF,MEM,6500.0,6.24,27.6,-1.0
46,Jae Crowder,SF,UTA,4700.0,6.2,14.4,-1.0
47,Thaddeus Young,PF,IND,5700.0,6.12,19.1,1.4
48,Gordon Hayward,SF,BOS,5500.0,6.04,25.0,1.1
49,Davis Bertans,SF,SA,4100.0,5.98,9.2,-1.0
50,Kris Dunn,PG,CHI,7000.0,5.96,34.5,-1.0
51,Jimmy Butler,SG,PHI,7800.0,5.92,41.8,-1.0
52,Kentavious Caldwell-Pope,SG,LAL,4500.0,5.92,26.2,-1.0
53,John Collins,PF,ATL,8100.0,5.9,48.3,-1.0
54,Al-Farouq Aminu,PF,POR,5700.0,5.8,22.3,-1.0
55,Danuel House,SF,HOU,4600.0,5.64,15.5,-1.0
56,Malcolm Brogdon,SG,MIL,5700.0,5.54,34.5,-1.0
57,TJ McConnell,PG,PHI,4700.0,5.46,0.0,-1.0
58,Jaren Jr,PF,MEM,6600.0,5.42,0.0,-1.0
59,Mikal Bridges,SF,PHO,4300.0,5.32,18.8,-1.0
60,Darren Collison,PG,IND,5500.0,5.32,18.0,1.0
61,De'Anthony Melton,PG,PHO,4200.0,5.28,26.6,-1.0
62,Marcus Smart,SG,BOS,5100.0,5.2,13.9,-1.0
63,Blake Griffin,PF,DET,9200.0,5.2,24.0,1.9
64,Marcus Morris,PF,BOS,5100.0,5.0,34.6,-1.0
65,Cedi Osman,SF,CLE,4500.0,4.98,13.3,-1.0
66,Joe Harris,SF,BKN,4900.0,4.98,29.8,-1.0
67,Lauri Markkanen,PF,CHI,6900.0,4.78,30.0,-1.0
68,Eric Bledsoe,PG,MIL,6700.0,4.76,27.3,-1.0
69,Donovan Mitchell,SG,UTA,7900.0,4.7,49.3,-1.0
70,Jrue Holiday,SG,NO,8600.0,4.68,40.9,2.2
71,Derrick Favors,PF,UTA,6000.0,4.62,14.1,1.2
72,Kelly Jr,SF,PHO,3700.0,4.6,0.0,-1.0
73,Thomas Bryant,C1B,WAS,6100.0,4.58,22.2,1.1
74,Julius Randle,C1B,NO,8200.0,4.44,36.6,-1.0
75,Jeremy Lin,PG,ATL,4400.0,4.38,31.5,-1.0
76,Bojan Bogdanovic,SF,IND,5400.0,4.2,18.1,1.6
77,Joe Ingles,SF,UTA,6000.0,4.14,30.9,-1.0
78,DeAndre' Bembry,SF,ATL,5300.0,4.06,8.4,-1.0
79,Mike Conley,PG,MEM,8400.0,3.92,29.4,-1.0
80,Cheick Diallo,PF,NO,3500.0,3.92,0.0,0.0
81,Jusuf Nurkic,C1B,POR,9400.0,3.9,32.1,-1.0
82,JaMychal Green,PF,MEM,4300.0,3.82,32.2,-1.0
83,Brook Lopez,C1B,MIL,5800.0,3.72,28.1,1.2
84,Robert III,C1B,BOS,4300.0,3.63,16.1,-1.0
85,Evan Turner,SF,POR,4600.0,3.6,20.2,-1.0
86,Jordan Clarkson,SG,CLE,5000.0,3.48,41.8,-1.0
87,Bobby Portis,PF,CHI,5500.0,3.44,19.2,-1.0
