Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Stephen Curry,PG,GS,10400.0,49.48,26.5,0
1,D'Angelo Russell,SG,BKN,8000.0,43.9,38.3,0
2,LaMarcus Aldridge,PF,SA,8300.0,35.98,39.7,0
3,Tobias Harris,PF,PHI,6800.0,35.48,52.7,0
4,DeMar DeRozan,SG,SA,9100.0,31.12,46.3,0
5,Kevin Durant,SF,GS,9800.0,27.46,54.3,0
6,DeMarre Carroll,SF,BKN,4500.0,24.72,8.6,0
7,Ben Simmons,PG,PHI,9900.0,24.64,61.3,0
8,Montrezl Harrell,PF,LAC,8000.0,24.44,21.8,0
9,Klay Thompson,SG,GS,6500.0,23.72,20.4,0
10,Lou Williams,SG,LAC,8700.0,23.48,25.4,0
11,Gary Harris,SG,DEN,5800.0,21.94,29.3,0
12,Monte Morris,SG,DEN,4500.0,19.2,21.9,0
13,Mason Plumlee,C1B,DEN,4200.0,18.54,15.1,0
14,JJ Redick,SF,PHI,5500.0,18.34,0.0,0
15,Nikola Jokic,C1B,DEN,10700.0,17.31,0.0,0
16,TJ McConnell,PG,PHI,3500.0,16.78,0.0,0
17,Paul Millsap,PF,DEN,6000.0,16.3,14.2,0
18,Jamal Murray,PG,DEN,7600.0,15.98,9.2,0
19,Will Barton,SF,DEN,5400.0,15.96,6.4,0
20,Rudy Gay,SF,SA,4900.0,15.96,26.0,0
21,Danilo Gallinari,SF,LAC,7900.0,15.6,17.7,0
22,Spencer Dinwiddie,PG,BKN,4900.0,15.06,17.8,0
23,Joe Harris,SF,BKN,4500.0,13.36,13.3,0
24,Draymond Green,PF,GS,8800.0,13.1,39.2,0
25,Jonathon Simmons,SF,PHI,3500.0,12.22,2.0,0
26,Shai Gilgeous-Alexander,PG,LAC,5800.0,11.66,17.2,0
27,Ed Davis,PF,BKN,3700.0,9.62,7.4,0
28,JaMychal Green,PF,LAC,4500.0,9.5,20.5,0
29,Boban Marjanovic,C1B,PHI,5800.0,9.24,27.1,0
30,Quinn Cook,PG,GS,3600.0,9.04,9.2,0
31,Caris LeVert,SG,BKN,5600.0,8.78,44.4,0
32,Jonah Bolden,PF,PHI,3700.0,8.64,2.4,0
33,Jimmy Butler,SG,PHI,8200.0,8.3,33.9,0
34,Derrick White,PG,SA,5400.0,8.06,60.5,0
35,Patrick Beverley,PG,LAC,5300.0,7.6,9.2,0
36,Andre Iguodala,SG,GS,4200.0,6.52,27.9,0
37,James III,SF,PHI,3600.0,6.02,0.0,0
38,Rodions Kurucs,PF,BKN,3700.0,5.84,9.5,0
39,Mike Scott,PF,PHI,4200.0,5.68,8.4,0
40,Bryn Forbes,PG,SA,4400.0,4.58,16.6,0
41,Davis Bertans,SF,SA,3600.0,4.5,0.0,0
42,Jarrett Allen,C1B,BKN,5200.0,4.46,25.2,0
43,Patty Mills,PG,SA,3700.0,3.92,5.7,0
44,Rondae Hollis-Jefferson,PF,BKN,4000.0,3.32,26.3,0
45,Marco Belinelli,SG,SA,3500.0,3.32,9.9,0
46,Alfonzo McKinnie,SF,GS,3500.0,2.72,14.6,0
47,Malik Beasley,SG,DEN,3900.0,2.72,32.8,0
48,Kevon Looney,PF,GS,4700.0,2.7,14.2,0
49,Landry Shamet,PG,LAC,4800.0,2.68,7.4,0
50,Jared Dudley,SF,BKN,3600.0,2.26,-0.8,0
51,Greg Monroe,C1B,PHI,3500.0,2.14,32.1,0
52,Jakob Poeltl,C1B,SA,4600.0,2.03,0.0,0
53,Ivica Zubac,C1B,LAC,4000.0,2.01,41.0,0
54,Furkan Korkmaz,SG,PHI,3500.0,1.88,1.2,0
55,Wilson Chandler,SF,LAC,3600.0,1.84,9.2,0
56,Jonas Jerebko,PF,GS,3700.0,1.74,8.4,0
57,Garrett Temple,SG,LAC,3500.0,1.42,7.9,0
58,Torrey Craig,SG,DEN,3600.0,1.36,23.7,0
59,Shabazz Napier,PG,BKN,3600.0,1.04,0.0,0
