Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11800.0,59.14,54.5,2.7
1,Bradley Beal,SG,WAS,9700.0,58.06,49.0,1.8
2,Tomas Satoransky,PG,WAS,6300.0,51.62,0.0,-1.0
3,Devonte' Graham,PG,CHA,4000.0,45.36,18.6,-1.0
4,Jeff Green,SF,WAS,5800.0,45.34,28.2,-1.0
5,Justise Winslow,SF,MIA,7000.0,38.12,24.5,1.5
6,Trevor Ariza,SF,WAS,6300.0,35.14,22.4,-1.0
7,Paul George,SF,OKC,10200.0,33.56,36.3,2.7
8,Dennis Schroder,SG,OKC,5400.0,32.1,0.0,1.5
9,Devin Booker,SG,PHO,9000.0,25.56,9.5,-1.0
10,Victor Oladipo,SG,IND,9200.0,23.46,20.9,-1.0
11,TJ Warren,SF,PHO,6200.0,22.56,44.5,-1.0
12,Jerami Grant,PF,OKC,5600.0,22.08,22.9,-1.0
13,Kemba Walker,PG,CHA,8900.0,21.76,35.9,2.0
14,Fred VanVleet,PG,TOR,5300.0,21.22,25.4,-1.0
15,Steven Adams,C1B,OKC,7100.0,20.57,28.1,1.3
16,Thomas Bryant,C1B,WAS,6900.0,20.31,28.9,1.1
17,Deandre Ayton,C1B,PHO,7900.0,19.87,37.8,-1.0
18,Serge Ibaka,PF,TOR,6700.0,17.84,26.2,1.6
19,Darren Collison,PG,IND,5900.0,16.96,20.5,1.2
20,John Collins,PF,ATL,8500.0,16.3,29.6,-1.0
21,Mikal Bridges,SF,PHO,4200.0,16.28,19.1,-1.0
22,Pascal Siakam,PF,TOR,7100.0,16.18,27.0,1.4
23,Bojan Bogdanovic,SF,IND,5500.0,15.94,42.3,1.6
24,Thaddeus Young,PF,IND,5900.0,15.78,32.3,1.3
25,Nicolas Batum,SF,CHA,4800.0,13.16,25.3,-1.0
26,Tyler Johnson,PG,MIA,4900.0,11.7,17.6,-1.0
27,James Johnson,PF,MIA,5000.0,11.18,16.3,-1.0
28,Domantas Sabonis,PF,IND,7000.0,11.12,36.2,1.6
29,Bismack Biyombo,C1B,CHA,3600.0,11.09,19.1,-1.0
30,Kelly Jr,SF,PHO,3800.0,11.0,0.0,-1.0
31,DeAndre' Bembry,SF,ATL,5400.0,10.82,20.4,-1.0
32,Hassan Whiteside,C1B,MIA,7200.0,10.8,12.8,-1.0
33,Trae Young,PG,ATL,6600.0,10.28,23.4,-1.0
34,Marvin Williams,PF,CHA,5500.0,8.5,33.4,-1.0
35,Josh Richardson,SF,MIA,7300.0,8.26,19.6,1.6
36,Josh Jackson,PF,PHO,4100.0,8.14,32.2,-1.0
37,Bam Adebayo,PF,MIA,4400.0,7.98,33.2,-1.0
38,Alex Len,C1B,ATL,5800.0,7.48,14.4,1.4
39,Kelly Olynyk,PF,MIA,4000.0,7.1,14.7,-1.0
40,Danny Green,SG,TOR,4100.0,6.94,18.5,-1.0
41,Kyle O'Quinn,C1B,IND,3500.0,6.48,32.9,-1.0
42,Derrick Jr,SF,MIA,3900.0,6.32,0.0,-1.0
43,Dwyane Wade,SG,MIA,5200.0,6.06,25.3,1.7
44,Dewayne Dedmon,C1B,ATL,5500.0,5.78,26.7,1.2
45,Willy Hernangomez,C1B,CHA,5100.0,5.4,0.0,-1.0
46,Jeremy Lin,PG,ATL,4600.0,5.38,25.7,-1.0
47,Cory Joseph,PG,IND,4100.0,5.18,18.8,-1.0
48,Malik Monk,SG,CHA,4100.0,5.1,10.1,-1.0
49,De'Anthony Melton,PG,PHO,4500.0,4.38,20.4,-1.0
50,OG Anunoby,SF,TOR,3600.0,4.08,17.5,-1.0
51,Tyler Dorsey,SG,ATL,3500.0,4.04,4.0,-1.0
52,Michael Kidd-Gilchrist,SF,CHA,3500.0,3.86,12.4,-1.0
53,Dwayne Bacon,SF,CHA,3600.0,3.62,0.0,0.0
54,Kevin Huerter,SG,ATL,5000.0,3.6,33.1,-1.0
55,Miles Bridges,SF,CHA,3600.0,3.6,3.4,-1.0
56,Kyle Lowry,PG,TOR,8000.0,3.14,35.6,-1.0
57,Norman Powell,SF,TOR,3900.0,3.14,29.9,-1.0
58,Vince Carter,SF,ATL,3500.0,2.96,19.4,-1.0
59,Greg Monroe,C1B,TOR,3900.0,2.67,24.8,-1.0
60,Tony Parker,PG,CHA,3700.0,2.64,28.2,-1.0
61,Otto Jr,SF,WAS,4900.0,2.44,0.0,-1.0
62,Ian Mahinmi,C1B,WAS,3700.0,2.44,33.5,-1.0
63,Richaun Holmes,PF,PHO,4000.0,2.3,14.1,-1.0
64,Hamidou Diallo,SG,OKC,3500.0,2.08,1.5,-1.0
65,Sam Dekker,SF,WAS,3700.0,1.96,17.6,-1.0
66,Nerlens Noel,C1B,OKC,3700.0,1.84,9.8,-1.0
67,Patrick Patterson,PF,OKC,3500.0,1.72,9.8,-1.0
68,Delon Wright,SG,TOR,3800.0,1.72,29.8,-1.0
69,Rodney McGruder,SG,MIA,4100.0,1.48,16.1,-1.0
70,Doug McDermott,SF,IND,3500.0,1.14,4.5,-1.0
71,Tyreke Evans,SF,IND,4600.0,1.14,4.2,-1.0
72,Frank Kaminsky,PF,CHA,3600.0,1.08,0.0,0.0
