Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,12500.0,21.8,60.6,2.8
1,Derrick Rose,PG,MIN,7300.0,21.2,43.6,-1.0
2,Fred VanVleet,PG,TOR,5600.0,16.62,19.2,-1.0
3,De'Aaron Fox,PG,SAC,8200.0,16.46,43.7,-1.0
4,Nemanja Bjelica,SF,SAC,5300.0,16.0,38.5,-1.0
5,Kawhi Leonard,SF,TOR,10400.0,15.7,46.6,2.2
6,Larry Jr,PF,CLE,7300.0,15.2,0.0,0.9
7,Bradley Beal,SG,WAS,9000.0,13.62,37.3,2.1
8,Nikola Jokic,C1B,DEN,10300.0,13.37,24.8,1.8
9,Jrue Holiday,SG,NO,9200.0,13.18,45.0,2.1
10,Pascal Siakam,PF,TOR,7400.0,13.1,23.8,1.4
11,Delon Wright,SG,TOR,3800.0,12.96,19.6,-1.0
12,Trevor Ariza,SF,WAS,6000.0,11.88,31.5,-1.0
13,Devin Booker,SG,PHO,9100.0,11.46,59.4,-1.0
14,Trey Lyles,PF,DEN,4900.0,11.26,9.9,-1.0
15,D'Angelo Russell,SG,BKN,6900.0,11.2,27.4,-1.0
16,Kris Dunn,PG,CHI,7600.0,11.16,33.1,-1.0
17,Lauri Markkanen,PF,CHI,7700.0,10.7,22.4,-1.0
18,TJ Warren,SF,PHO,7600.0,10.34,32.8,-1.0
19,Justin Holiday,SG,CHI,5600.0,10.34,12.1,-1.0
20,Blake Griffin,PF,DET,9100.0,10.22,47.8,2.1
21,Jordan Clarkson,SG,CLE,5400.0,10.1,40.0,-1.0
22,Serge Ibaka,PF,TOR,6900.0,10.06,17.6,1.6
23,Buddy Hield,SG,SAC,6700.0,9.8,19.7,1.7
24,Juancho Hernangomez,SF,DEN,5200.0,9.76,0.0,0.0
25,Dario Saric,PF,MIN,5000.0,9.42,0.0,-1.0
26,Alec Burks,SG,CLE,4700.0,9.34,21.0,-1.0
27,John Wall,PG,WAS,9700.0,9.32,38.4,-1.0
28,Nikola Vucevic,C1B,ORL,8900.0,9.27,42.6,2.3
29,Robert Covington,SF,MIN,6600.0,9.26,25.3,-1.0
30,Mohamed Bamba,C1B,ORL,4800.0,9.16,6.0,-1.0
31,Kelly Jr,SF,PHO,4900.0,8.8,0.0,-1.0
32,John Collins,PF,ATL,8300.0,8.74,35.2,-1.0
33,Rodions Kurucs,PF,BKN,4000.0,8.7,40.9,-1.0
34,Rudy Gay,SF,SA,6200.0,8.64,21.1,1.4
35,Kemba Walker,PG,CHA,9800.0,8.54,53.7,2.3
36,Kent Bazemore,SG,ATL,6800.0,8.48,47.2,1.3
37,OG Anunoby,SF,TOR,3600.0,8.34,22.6,-1.0
38,Jeff Green,SF,WAS,5100.0,8.0,8.2,-1.0
39,Joe Harris,SF,BKN,4500.0,7.96,40.0,-1.0
40,Karl-Anthony Towns,C1B,MIN,9100.0,7.87,47.0,2.0
41,Josh Richardson,SF,MIA,7300.0,7.84,34.9,1.5
42,DeMar DeRozan,SG,SA,8700.0,7.66,52.9,-1.0
43,Tobias Harris,PF,LAC,8000.0,7.62,29.7,-1.0
44,Harrison Barnes,SF,DAL,6000.0,7.6,22.3,-1.0
45,Nicolas Batum,SF,CHA,4700.0,7.48,20.9,-1.0
46,Jamal Murray,PG,DEN,7800.0,7.34,19.0,1.7
47,Tyler Johnson,PG,MIA,4300.0,7.28,38.2,-1.0
48,Bojan Bogdanovic,SF,IND,5000.0,7.24,31.0,1.7
49,Spencer Dinwiddie,PG,BKN,6900.0,7.2,54.9,1.7
50,Thaddeus Young,PF,IND,5900.0,7.04,34.0,1.4
51,Aaron Gordon,PF,ORL,7000.0,6.86,33.8,1.6
52,Luka Doncic,SG,DAL,8300.0,6.84,48.8,-1.0
53,Montrezl Harrell,PF,LAC,6600.0,6.76,54.3,1.6
54,Andre Drummond,C1B,DET,9700.0,6.72,46.2,2.0
55,Jeremy Lamb,SG,CHA,6600.0,6.58,48.7,1.6
56,Victor Oladipo,SG,IND,8500.0,6.32,34.9,-1.0
57,Julius Randle,C1B,NO,8500.0,6.29,33.3,-1.0
58,Tomas Satoransky,PG,WAS,4500.0,6.22,0.0,-1.0
