Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Paul George,SF,OKC,10400.0,41.36,37.8,2.7
1,Quinn Cook,PG,GS,3500.0,35.78,6.2,-1.0
2,Troy Jr,SF,WAS,3500.0,35.24,0.0,-1.0
3,Damian Lillard,PG,POR,10900.0,35.14,51.1,2.2
4,Kyle Kuzma,PF,LAL,6500.0,30.74,24.1,1.7
5,Trae Young,PG,ATL,8700.0,30.42,47.3,-1.0
6,Karl-Anthony Towns,C1B,MIN,11600.0,27.34,39.1,2.0
7,Kemba Walker,PG,CHA,10000.0,27.06,34.4,2.0
8,Russell Westbrook,PG,OKC,11300.0,26.4,54.3,2.7
9,Kevin Durant,SF,GS,9500.0,24.54,50.9,2.2
10,Dario Saric,PF,MIN,5200.0,24.5,0.0,-1.0
11,Bradley Beal,SG,WAS,9200.0,22.26,50.8,2.2
12,Bobby Portis,PF,WAS,6300.0,21.54,63.6,-1.0
13,Dennis Schroder,SG,OKC,5400.0,20.3,0.0,1.3
14,Jabari Parker,SF,WAS,6700.0,20.16,27.8,-1.0
15,Tyus Jones,PG,MIN,6500.0,18.54,18.0,-1.0
16,JaVale McGee,C1B,LAL,8000.0,17.3,28.8,1.5
17,Marcus Morris,PF,BOS,5200.0,16.78,13.6,-1.0
18,LeBron James,SF,LAL,11300.0,16.24,38.1,2.7
19,Kyrie Irving,PG,BOS,10000.0,16.14,47.9,2.0
20,Gordon Hayward,SF,BOS,5200.0,15.24,18.2,1.2
21,Thomas Bryant,C1B,WAS,7200.0,13.43,29.9,1.2
22,Stephen Curry,PG,GS,9600.0,13.12,52.1,2.3
23,Jaylen Brown,SG,BOS,4800.0,12.94,20.3,-1.0
24,Frank Kaminsky,PF,CHA,4900.0,12.22,31.3,-1.0
25,Nikola Jokic,C1B,DEN,10500.0,11.98,47.7,2.1
26,John Collins,PF,ATL,7400.0,11.64,30.9,-1.0
27,Paul Millsap,PF,DEN,7500.0,11.38,21.0,1.4
28,Jerami Grant,PF,OKC,6000.0,11.1,17.4,-1.0
29,Cory Joseph,PG,IND,3800.0,10.84,16.7,-1.0
30,Jeremy Lamb,SG,CHA,5500.0,10.72,13.0,1.5
31,Nicolas Batum,SF,CHA,4200.0,10.54,0.0,0.0
32,Domantas Sabonis,PF,IND,6800.0,10.04,26.1,1.7
33,Klay Thompson,SG,GS,7500.0,10.0,26.9,-1.0
34,Rajon Rondo,PG,LAL,6300.0,9.66,56.7,-1.0
35,Thaddeus Young,PF,IND,6200.0,9.42,32.8,1.4
36,Andrew Wiggins,SG,MIN,6700.0,9.32,36.3,1.6
37,Miles Bridges,SF,CHA,5500.0,8.78,31.1,-1.0
