Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,12600.0,34.2,81.0,2.7
1,Domantas Sabonis,PF,IND,7700.0,23.96,44.5,1.6
2,Brandon Ingram,SF,LAL,7000.0,22.48,21.0,-1.0
3,Austin Rivers,SG,HOU,5100.0,19.92,17.9,-1.0
4,Furkan Korkmaz,SG,PHI,4200.0,16.46,-1.0,-1.0
5,Lonzo Ball,PG,LAL,7100.0,16.42,29.4,-1.0
6,Ben Simmons,PG,PHI,9300.0,16.12,63.5,1.9
7,Luke Kornet,PF,NY,4800.0,15.86,12.1,-1.0
8,Kyle Kuzma,PF,LAL,7300.0,14.6,24.1,1.5
9,Alec Burks,SG,CLE,4800.0,14.42,36.4,-1.0
10,Kemba Walker,PG,CHA,8500.0,14.12,25.1,2.0
11,Karl-Anthony Towns,C1B,MIN,10400.0,14.11,58.2,2.0
12,Tyus Jones,PG,MIN,4800.0,13.52,14.9,-1.0
13,Otto Jr,SF,WAS,6100.0,13.48,0.0,-1.0
14,Damian Lillard,PG,POR,8900.0,12.62,51.3,2.1
15,Kawhi Leonard,SF,TOR,9600.0,12.26,40.2,2.1
16,Gerald Green,SF,HOU,4300.0,12.18,15.4,-1.0
17,Kevin Durant,SF,GS,10100.0,12.1,39.3,2.0
18,Draymond Green,PF,GS,7400.0,11.72,23.9,0.8
19,Josh Hart,SG,LAL,5500.0,11.46,11.5,-1.0
20,Bradley Beal,SG,WAS,9500.0,11.18,58.5,2.3
21,Shabazz Napier,PG,BKN,5000.0,11.04,22.9,-1.0
22,D'Angelo Russell,SG,BKN,7500.0,10.8,45.7,-1.0
23,Fred VanVleet,PG,TOR,5400.0,10.18,23.4,-1.0
24,Stephen Curry,PG,GS,10200.0,9.78,42.0,2.1
25,Luka Doncic,SG,DAL,8200.0,9.52,61.6,-1.0
26,Pascal Siakam,PF,TOR,6900.0,9.42,28.2,1.5
27,Noah Vonleh,PF,NY,6300.0,9.28,20.6,1.0
28,Josh Okogie,SG,MIN,4100.0,9.22,19.9,-1.0
29,Emmanuel Mudiay,PG,NY,6000.0,9.14,26.9,-1.0
30,Devonte' Graham,PG,CHA,3800.0,8.98,9.0,-1.0
31,Bismack Biyombo,C1B,CHA,3800.0,8.73,18.6,-1.0
32,Thaddeus Young,PF,IND,6000.0,8.66,36.7,1.3
33,Harrison Barnes,SF,DAL,5700.0,8.34,24.4,-1.0
34,Andrew Wiggins,SG,MIN,7400.0,8.2,35.7,1.6
35,Nicolas Batum,SF,CHA,5300.0,8.06,14.0,-1.0
36,CJ McCollum,SG,POR,6800.0,8.0,42.2,1.7
37,Dario Saric,PF,MIN,3900.0,7.98,0.0,-1.0
38,Jeremy Lin,PG,ATL,5100.0,7.9,10.5,-1.0
39,Victor Oladipo,SG,IND,8500.0,7.8,30.8,-1.0
40,Serge Ibaka,PF,TOR,7000.0,7.62,26.3,1.6
41,PJ Tucker,PF,HOU,5000.0,7.52,0.0,-1.0
42,Jordan Clarkson,SG,CLE,6000.0,7.34,20.1,-1.0
