Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,13800.0,61.7,69.2,2.7
1,Paul George,SF,OKC,10900.0,26.82,60.1,2.8
2,Fred VanVleet,PG,TOR,4400.0,23.42,23.2,-1.0
3,Pascal Siakam,PF,TOR,6300.0,22.7,25.0,1.6
4,LaMarcus Aldridge,PF,SA,8400.0,21.1,56.8,-1.0
5,Nikola Vucevic,C1B,ORL,10100.0,20.77,51.9,2.2
6,Giannis Antetokounmpo,SF,MIL,11700.0,20.66,53.6,2.8
7,Otto Jr,SF,WAS,7000.0,19.86,0.0,-1.0
8,Russell Westbrook,PG,OKC,12300.0,19.46,47.1,2.8
9,Kyle Lowry,PG,TOR,7500.0,18.52,46.5,-1.0
10,Karl-Anthony Towns,C1B,MIN,11100.0,17.39,46.7,2.1
11,Devin Booker,SG,PHO,8300.0,17.28,29.4,-1.0
12,Serge Ibaka,PF,TOR,6800.0,16.72,36.2,1.6
13,Rudy Gay,SF,SA,5800.0,15.62,26.2,1.5
14,Kelly Jr,SF,PHO,6000.0,14.92,0.0,-1.0
15,Luka Doncic,SG,DAL,9100.0,14.88,61.4,-1.0
16,Donovan Mitchell,SG,UTA,8700.0,14.7,40.3,-1.0
17,Eric Bledsoe,PG,MIL,7800.0,14.5,21.7,-1.0
18,Dragan Bender,PF,PHO,4600.0,14.36,10.8,-1.0
19,Noah Vonleh,PF,NY,6100.0,13.96,14.3,1.0
20,Jonathan Isaac,SF,ORL,5300.0,13.24,30.1,-1.0
21,PJ Tucker,PF,HOU,5200.0,13.02,0.0,-1.0
22,Kawhi Leonard,SF,TOR,10400.0,11.42,49.5,2.3
23,Khris Middleton,SG,MIL,6400.0,10.58,36.8,1.7
24,Brandon Ingram,SF,LAL,6700.0,10.32,41.4,-1.0
25,Bradley Beal,SG,WAS,9900.0,10.06,45.3,2.2
26,Josh Jackson,PF,PHO,5400.0,9.96,25.1,-1.0
27,Justise Winslow,SF,MIA,6400.0,9.88,26.0,1.5
28,Kentavious Caldwell-Pope,SG,LAL,4200.0,9.72,34.2,-1.0
29,Aaron Gordon,PF,ORL,6700.0,9.5,37.0,1.6
30,Norman Powell,SF,TOR,3900.0,9.22,8.2,-1.0
31,Dennis Schroder,SG,OKC,5700.0,9.16,0.0,1.7
32,Malcolm Brogdon,SG,MIL,6200.0,8.84,31.2,-1.0
33,Jae Crowder,SF,UTA,5100.0,8.82,20.6,-1.0
34,Kenneth Faried,PF,HOU,6400.0,8.8,35.5,-1.0
35,Derrick White,PG,SA,5600.0,8.56,29.0,-1.0
36,Royce O'Neale,SF,UTA,4500.0,8.48,10.1,-1.0
37,Richaun Holmes,PF,PHO,4600.0,8.44,40.5,-1.0
38,Bryn Forbes,PG,SA,4300.0,8.34,26.8,-1.0
39,Harrison Barnes,SF,DAL,5400.0,8.22,27.2,-1.0
40,Jerami Grant,PF,OKC,6100.0,8.06,39.4,-1.0
41,Taj Gibson,PF,MIN,4500.0,7.98,11.1,-1.0
42,Jalen Brunson,PG,DAL,3900.0,7.76,6.7,-1.0
43,Lance Stephenson,SF,LAL,4100.0,7.72,29.6,-1.0
44,Evan Fournier,SG,ORL,5600.0,7.68,30.6,-1.0
45,Andrew Wiggins,SG,MIN,6400.0,7.54,49.6,1.7
46,Jerryd Bayless,PG,MIN,4200.0,7.5,27.6,-1.0
47,Ersan Ilyasova,PF,MIL,3600.0,7.36,0.0,-1.0
48,DJ Augustin,PG,ORL,4800.0,7.34,0.0,-1.0
49,Josh Hart,SG,LAL,4400.0,7.34,11.2,-1.0
