Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Nikola Mirotic,SF,NO,8400.0,22.7,40.2,-1.0
1,Jrue Holiday,SG,NO,8600.0,20.16,44.8,2.0
2,Stephen Curry,PG,GS,10700.0,20.14,36.5,1.9
3,Pascal Siakam,PF,TOR,5500.0,19.76,28.4,1.5
4,Kevin Durant,SF,GS,10700.0,18.46,41.2,2.0
5,Kyle Lowry,PG,TOR,8300.0,18.14,43.9,-1.0
6,Rodney McGruder,SG,MIA,5500.0,16.62,21.0,-1.0
7,Derrick Rose,PG,MIN,6000.0,16.52,28.6,-1.0
8,Blake Griffin,PF,DET,9400.0,15.54,51.5,1.9
9,Chris Paul,PG,HOU,8500.0,14.02,32.5,-1.0
10,Ricky Rubio,PG,UTA,6300.0,12.6,27.1,1.5
11,Marcus Morris,PF,BOS,5400.0,12.5,10.7,-1.0
12,Serge Ibaka,PF,TOR,6500.0,12.36,22.5,1.5
13,Tobias Harris,PF,LAC,7700.0,12.18,39.0,-1.0
14,Draymond Green,PF,GS,8300.0,12.08,8.8,0.8
15,Victor Oladipo,SG,IND,9100.0,11.98,34.2,-1.0
16,Montrezl Harrell,PF,LAC,5700.0,11.96,29.4,1.7
17,Kyle Anderson,SF,MEM,4500.0,11.76,28.3,-1.0
18,Kyrie Irving,PG,BOS,7700.0,11.4,54.5,1.7
19,Karl-Anthony Towns,C1B,MIN,9400.0,10.95,55.4,2.3
20,Larry Jr,PF,CLE,5300.0,10.92,0.0,1.0
21,James Harden,SG,HOU,11100.0,10.44,48.8,2.7
22,Russell Westbrook,PG,OKC,12000.0,10.36,35.9,2.7
23,Jayson Tatum,PF,BOS,6100.0,9.96,30.4,1.3
24,Dennis Schroder,SG,OKC,5500.0,9.92,0.0,1.6
25,Anthony Davis,PF,NO,11800.0,9.64,29.1,2.8
26,Nikola Jokic,C1B,DEN,9500.0,9.52,29.0,2.0
27,Mike Conley,PG,MEM,8000.0,9.44,17.7,-1.0
28,Lou Williams,SG,LAC,5800.0,9.42,31.0,1.7
29,Josh Richardson,SF,MIA,7300.0,9.28,47.6,1.3
30,Evan Fournier,SG,ORL,6000.0,8.9,33.7,-1.0
31,Klay Thompson,SG,GS,6400.0,8.74,35.9,-1.0
32,Nikola Vucevic,C1B,ORL,9000.0,8.26,34.5,2.3
33,Zach LaVine,SG,CHI,8300.0,8.18,58.8,-1.0
34,Paul George,SF,OKC,9600.0,8.08,53.2,2.8
35,E'Twaun Moore,SF,NO,4600.0,8.06,8.2,-1.0
36,Josh Okogie,SG,MIN,5600.0,7.98,10.2,-1.0
37,Goran Dragic,PG,MIA,6500.0,7.98,38.4,-1.0
38,Danilo Gallinari,SF,LAC,6900.0,7.96,29.3,1.7
39,Wendell Jr,PF,CHI,7800.0,7.92,0.0,-1.0
40,Aaron Gordon,PF,ORL,7300.0,7.8,37.3,1.7
41,Noah Vonleh,PF,NY,5700.0,7.72,29.7,1.1
42,Tyus Jones,PG,MIN,5100.0,7.68,11.7,-1.0
43,Andrew Wiggins,SF,MIN,6600.0,7.62,30.2,1.7
44,Domantas Sabonis,PF,IND,6000.0,7.42,33.1,1.6
45,Joe Ingles,SF,UTA,6100.0,7.0,15.4,-1.0
46,Jerami Grant,PF,OKC,4900.0,6.78,30.7,-1.0
47,Andre Drummond,C1B,DET,9200.0,6.6,60.3,1.7
48,Jaren Jr,PF,MEM,5300.0,6.6,0.0,-1.0
49,Clint Capela,C1B,HOU,8200.0,6.58,32.5,-1.0
50,Jamal Murray,PG,DEN,7300.0,6.48,55.0,1.5
51,Royce O'Neale,SF,UTA,3500.0,6.42,20.1,-1.0
52,Garrett Temple,SG,MEM,4500.0,6.36,20.7,-1.0
53,Carmelo Anthony,SF,HOU,5500.0,6.22,15.5,-1.0
54,Justise Winslow,SF,MIA,5500.0,6.08,31.7,1.4
55,Jimmy Butler,SG,MIN,9500.0,5.92,36.3,-1.0
56,Trey Lyles,PF,DEN,4600.0,5.78,24.6,-1.0
57,Boban Marjanovic,C1B,LAC,5400.0,5.69,28.8,-1.0
58,Damyean Dotson,SG,NY,5600.0,5.68,27.0,-1.0
59,Gerald Green,SF,HOU,3700.0,5.68,5.9,-1.0
60,Tyler Johnson,PG,MIA,4300.0,5.56,12.6,-1.0
61,Paul Millsap,PF,DEN,6500.0,5.4,24.6,1.3
62,Darren Collison,PG,IND,5300.0,5.36,14.2,1.0
63,PJ Tucker,PF,HOU,4800.0,5.28,0.0,-1.0
64,Julius Randle,C1B,NO,6300.0,5.26,45.1,-1.0
65,Terrence Ross,SG,ORL,4700.0,4.96,18.9,-1.0
66,DJ Augustin,PG,ORL,4500.0,4.96,0.0,-1.0
67,Danny Green,SG,TOR,5100.0,4.94,21.4,-1.0
68,Jabari Parker,SF,CHI,6600.0,4.92,26.6,-1.0
69,Jonas Valanciunas,C1B,TOR,6100.0,4.9,26.2,-1.0
70,Enes Kanter,C1B,NY,6700.0,4.83,61.3,-1.0
71,Dwyane Wade,SG,MIA,5300.0,4.82,22.2,1.6
72,Jordan Clarkson,SG,CLE,4600.0,4.82,17.5,-1.0
73,Gary Harris,SG,DEN,7300.0,4.68,32.5,-1.0
