Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11200.0,26.48,61.4,2.8
1,Derrick Rose,PG,MIN,7300.0,23.18,9.9,-1.0
2,Larry Jr,PF,CLE,7300.0,21.46,0.0,1.0
3,Noah Vonleh,PF,NY,6100.0,15.98,31.0,1.2
4,Anthony Davis,PF,NO,12600.0,15.94,63.5,2.8
5,Terry Rozier,PG,BOS,4000.0,15.62,14.2,-1.0
6,Nemanja Bjelica,SF,SAC,6000.0,15.14,29.7,-1.0
7,D'Angelo Russell,SG,BKN,6900.0,14.06,16.1,-1.0
8,Giannis Antetokounmpo,SF,MIL,11700.0,13.98,52.1,2.8
9,Daniel Theis,PF,BOS,4000.0,13.18,22.5,-1.0
10,Julius Randle,C1B,NO,8700.0,12.9,33.6,-1.0
11,Kyrie Irving,PG,BOS,9400.0,12.42,35.3,2.2
12,Kent Bazemore,SG,ATL,6800.0,12.18,31.7,1.5
13,Marcus Smart,SG,BOS,5400.0,12.1,23.6,-1.0
14,Mo Bamba,C1B,ORL,4800.0,11.97,0.0,0.0
15,Dario Saric,PF,MIN,5400.0,11.92,0.0,-1.0
16,Kevin Knox,PF,NY,6300.0,11.7,32.7,-1.0
17,John Collins,PF,ATL,8400.0,11.62,41.2,-1.0
18,Kemba Walker,PG,CHA,9600.0,11.62,40.9,2.2
19,De'Aaron Fox,PG,SAC,8300.0,11.16,0.0,-1.0
20,Fred VanVleet,PG,TOR,5300.0,10.76,41.0,-1.0
21,Buddy Hield,SG,SAC,6900.0,10.44,40.1,1.7
22,Kyle Kuzma,PF,LAL,7200.0,10.3,31.1,1.7
23,Rudy Gay,SF,SA,6500.0,10.1,25.0,1.4
24,Emmanuel Mudiay,PG,NY,6400.0,10.04,39.2,-1.0
25,Jayson Tatum,PF,BOS,6900.0,9.64,36.0,1.6
26,Jrue Holiday,SG,NO,9400.0,9.52,44.2,2.0
27,DeMar DeRozan,SG,SA,8300.0,9.3,26.0,-1.0
28,Jeremy Lamb,SG,CHA,7000.0,8.92,20.7,1.6
29,Andre Drummond,C1B,DET,9400.0,8.59,44.2,1.8
30,Lauri Markkanen,PF,CHI,7500.0,8.44,44.7,-1.0
31,Josh Hart,SG,LAL,4500.0,8.3,6.2,-1.0
32,Bojan Bogdanovic,SF,IND,5000.0,8.2,28.4,1.6
33,Karl-Anthony Towns,C1B,MIN,9300.0,7.86,28.2,2.2
34,Damian Lillard,PG,POR,9400.0,7.82,37.8,2.0
35,Lonzo Ball,PG,LAL,7000.0,7.72,19.0,-1.0
36,Enes Kanter,C1B,NY,6700.0,7.67,23.5,-1.0
37,Tim Jr,SG,NY,7000.0,7.64,0.0,-1.0
38,Delon Wright,SG,TOR,3900.0,7.54,23.3,-1.0
39,Pascal Siakam,PF,TOR,6900.0,7.54,36.5,1.6
40,Justin Holiday,SG,CHI,5600.0,7.28,29.5,-1.0
41,Kawhi Leonard,SF,TOR,10400.0,7.22,47.7,2.3
42,Blake Griffin,PF,DET,9300.0,7.18,39.9,2.0
43,Jordan Clarkson,SG,CLE,5400.0,7.08,31.8,-1.0
44,Trae Young,PG,ATL,6900.0,6.94,34.6,-1.0
45,Aaron Gordon,PF,ORL,7100.0,6.88,37.4,1.6
46,Trey Burke,PG,NY,3800.0,6.68,0.0,0.0
47,Eric Bledsoe,PG,MIL,7100.0,6.6,21.8,-1.0
48,Nicolas Batum,SF,CHA,4700.0,6.52,14.8,-1.0
49,Nikola Vucevic,C1B,ORL,9000.0,6.51,59.8,2.3
50,Robert Covington,SF,MIN,6200.0,6.48,42.9,-1.0
51,Andrew Wiggins,SG,MIN,6200.0,6.28,20.2,1.7
52,Spencer Dinwiddie,PG,BKN,7100.0,6.26,27.7,1.4
53,Kris Dunn,PG,CHI,7500.0,6.16,36.1,-1.0
54,Marvin Williams,PF,CHA,5600.0,6.12,41.2,-1.0
55,Collin Sexton,PG,CLE,4700.0,5.84,29.5,-1.0
