Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Emmanuel Mudiay,PG,NY,6600.0,22.76,15.3,-1.0
1,Fred VanVleet,PG,TOR,5400.0,21.92,36.6,-1.0
2,Marvin III,PF,SAC,7600.0,21.2,28.1,1.6
3,James Harden,SG,HOU,12000.0,20.6,56.2,2.8
4,Julius Randle,PF,NO,8400.0,20.02,48.7,-1.0
5,Khris Middleton,SG,MIL,7000.0,18.4,58.3,1.7
6,Eric Bledsoe,PG,MIL,7700.0,18.2,35.4,-1.0
7,D'Angelo Russell,SG,BKN,9500.0,17.86,25.8,-1.0
8,Giannis Antetokounmpo,SF,MIL,12400.0,17.68,57.3,2.8
9,Pascal Siakam,PF,TOR,7500.0,16.88,50.5,1.6
10,Joel Embiid,C1B,PHI,11400.0,15.67,73.6,2.9
11,Buddy Hield,SG,SAC,7400.0,15.32,27.9,1.7
12,Mario Hezonja,SF,NY,4100.0,14.92,13.8,-1.0
13,Elfrid Payton,PG,NO,7500.0,14.5,34.3,-1.0
14,Luka Doncic,SG,DAL,9800.0,13.72,33.1,-1.0
15,Ersan Ilyasova,PF,MIL,3800.0,13.7,10.9,-1.0
16,Nikola Vucevic,C1B,ORL,10100.0,13.55,31.4,1.8
17,Danilo Gallinari,SF,LAC,7400.0,12.98,31.6,1.7
18,Tobias Harris,PF,PHI,7300.0,12.18,26.0,-1.0
19,Nemanja Bjelica,SF,SAC,5100.0,10.62,4.2,-1.0
20,Derrick Jr,SF,MIA,3800.0,10.46,0.0,-1.0
21,DeMarre Carroll,SF,BKN,4700.0,10.3,10.1,-1.0
22,Aaron Gordon,PF,ORL,6600.0,10.28,29.6,1.4
23,Danuel House,SF,HOU,4000.0,10.0,6.0,-1.0
24,Ben Simmons,PG,PHI,9800.0,9.54,32.8,2.1
25,Jeremy Lin,PG,TOR,3500.0,9.5,25.5,-1.0
26,De'Aaron Fox,PG,SAC,8600.0,9.44,59.0,-1.0
27,DJ Augustin,PG,ORL,5900.0,9.14,0.0,-1.0
28,Marc Gasol,C1B,TOR,5700.0,8.97,16.0,-1.0
29,Cheick Diallo,PF,NO,3800.0,8.88,12.3,-1.0
30,Pat Connaughton,SG,MIL,5100.0,8.8,15.0,-1.0
31,Harrison Barnes,SF,SAC,5400.0,8.78,15.6,-1.0
32,LaMarcus Aldridge,PF,SA,9300.0,8.74,24.1,-1.0
33,Maxi Kleber,PF,DAL,5000.0,8.68,17.5,-1.0
34,Goran Dragic,PG,MIA,5000.0,8.38,56.9,-1.0
35,DJ Wilson,PF,MIL,3500.0,8.08,0.0,-1.0
36,Jimmy Butler,SG,PHI,8500.0,7.86,32.9,-1.0
37,Brook Lopez,C1B,MIL,6500.0,7.7,28.8,1.3
38,Montrezl Harrell,PF,LAC,7800.0,7.62,20.5,1.2
39,Nikola Jokic,C1B,DEN,10500.0,7.53,38.6,1.9
40,Paul Millsap,PF,DEN,7300.0,7.36,17.4,1.3
41,Dwyane Wade,SG,MIA,5800.0,7.3,27.4,1.7
42,Joe Harris,SF,BKN,4700.0,7.14,30.1,-1.0
43,Spencer Dinwiddie,PG,BKN,5800.0,6.82,22.4,1.6
44,Andre Drummond,C1B,DET,10200.0,6.75,63.6,1.6
45,Chris Paul,PG,HOU,8000.0,6.44,25.8,-1.0
46,Rudy Gay,SF,SA,6400.0,6.4,22.1,1.6
47,Blake Griffin,PF,DET,8800.0,6.22,39.5,1.9
48,Bam Adebayo,PF,MIA,7100.0,5.86,32.7,-1.0
49,Kevin Knox,SF,NY,5000.0,5.74,21.1,-1.0
50,DeMar DeRozan,SG,SA,8800.0,5.66,43.4,-1.0
51,Collin Sexton,PG,CLE,6300.0,5.5,28.9,-1.0
52,Caris LeVert,SG,BKN,5200.0,5.48,32.3,-1.0
53,Damyean Dotson,SG,NY,5700.0,5.32,14.0,-1.0
54,Kenrich Williams,SF,NO,5200.0,5.14,21.5,-1.0
55,Dwight Powell,PF,DAL,7100.0,5.14,27.8,-1.0
56,Reggie Jackson,PG,DET,5100.0,5.1,14.2,-1.0
57,Jamal Murray,PG,DEN,7000.0,5.04,35.3,1.5
58,Cedi Osman,SF,CLE,5700.0,4.98,17.0,-1.0
59,Jonathan Isaac,SF,ORL,5700.0,4.94,22.6,-1.0
60,Clint Capela,C1B,HOU,8400.0,4.73,41.5,-1.0
61,Shai Gilgeous-Alexander,PG,LAC,5300.0,4.54,37.2,-1.0
62,Darius Miller,SF,NO,3700.0,4.48,7.7,-1.0
63,Dion Waiters,SG,MIA,4500.0,4.44,19.9,-1.0
64,Ed Davis,PF,BKN,4300.0,4.44,18.6,-1.0
65,Will Barton,SF,DEN,5300.0,4.42,8.2,-1.0
66,Monte Morris,SG,DEN,4000.0,4.36,25.6,-1.0
67,Evan Fournier,SG,ORL,5600.0,4.36,16.7,-1.0
68,Serge Ibaka,PF,TOR,5200.0,4.32,28.5,1.7
69,TJ McConnell,PG,PHI,3500.0,4.32,0.0,-1.0
70,Kelly Olynyk,PF,MIA,4700.0,4.2,15.0,-1.0
71,Jahlil Okafor,C1B,NO,3500.0,4.0,28.8,-1.0
72,Kyle Lowry,PG,TOR,6800.0,3.96,18.8,-1.0
73,Kevin Love,PF,CLE,8300.0,3.9,27.1,-1.0
74,JJ Redick,SF,PHI,5200.0,3.84,0.0,-1.0
75,Norman Powell,SF,TOR,4000.0,3.74,19.6,-1.0
76,Gary Harris,SF,DEN,4500.0,3.6,15.9,-1.0
77,JaMychal Green,PF,LAC,3500.0,3.52,28.6,-1.0
78,Derrick White,PG,SA,6500.0,3.22,18.2,-1.0
79,PJ Tucker,PF,HOU,4500.0,3.14,0.0,-1.0
80,Jalen Brunson,PG,DAL,5200.0,3.14,23.6,-1.0
81,Jordan Clarkson,SG,CLE,5700.0,3.14,22.7,-1.0
82,Willie Cauley-Stein,C1B,SAC,6500.0,3.09,44.4,1.2
83,Dennis Jr,PG,NY,5500.0,3.08,0.0,-1.0
84,Marquese Chriss,PF,CLE,3500.0,2.9,8.6,-1.0
85,Danny Green,SG,TOR,3900.0,2.8,24.8,-1.0
86,Eric Gordon,SG,HOU,4800.0,2.76,18.2,-1.0
87,Ante Zizic,C1B,CLE,4400.0,2.7,0.0,0.0
88,Brandon Knight,PG,CLE,3500.0,2.66,18.2,-1.0
89,Bogdan Bogdanovic,SG,SAC,4900.0,2.64,21.7,1.5
90,Rodions Kurucs,PF,BKN,3900.0,2.64,6.5,-1.0
