Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Noah Vonleh,PF,NY,5000.0,66.88,33.5,0.9
1,Josh Jackson,PF,PHO,5500.0,60.92,30.9,-1.0
2,Marcus Smart,SG,BOS,5400.0,59.84,22.9,-1.0
3,Damian Lillard,PG,POR,10500.0,59.58,45.0,2.1
4,Marcus Morris,PF,BOS,5700.0,57.7,19.6,-1.0
5,Kyrie Irving,PG,BOS,9000.0,55.62,39.8,2.1
6,James Harden,SG,HOU,11400.0,54.38,18.2,2.7
7,Trevor Ariza,SF,PHO,5800.0,36.48,10.1,-1.0
8,Eric Gordon,SG,HOU,5100.0,35.22,13.2,-1.0
9,Clint Capela,C1B,HOU,9100.0,32.22,30.0,-1.0
10,Tim Jr,SG,NY,7400.0,29.16,0.0,-1.0
11,Emmanuel Mudiay,PG,NY,5700.0,28.24,28.4,-1.0
12,Donovan Mitchell,SG,UTA,8500.0,27.98,14.2,-1.0
13,Allonzo Trier,SG,NY,3700.0,27.34,9.4,-1.0
14,Aron Baynes,C1B,BOS,3700.0,26.24,0.0,-1.0
15,Jayson Tatum,PF,BOS,7100.0,25.02,31.0,1.6
16,PJ Tucker,PF,HOU,4400.0,24.42,0.0,-1.0
17,Deandre Ayton,C1B,PHO,6700.0,23.35,29.1,-1.0
18,Ricky Rubio,PG,UTA,7200.0,20.1,27.6,1.4
19,Jae Crowder,SF,UTA,5500.0,19.4,27.0,-1.0
20,Enes Kanter,C1B,NY,7100.0,14.79,30.7,-1.0
21,James III,SF,HOU,4000.0,14.46,0.0,0.0
22,Joe Ingles,SF,UTA,6200.0,14.3,35.7,-1.0
23,Al-Farouq Aminu,PF,POR,5900.0,14.24,16.7,-1.0
24,Rudy Gobert,C1B,UTA,9800.0,13.26,3.7,1.8
25,Terry Rozier,PG,BOS,3700.0,12.74,33.4,-1.0
26,Chris Paul,PG,HOU,8100.0,12.26,15.7,-1.0
27,Gordon Hayward,SF,BOS,6400.0,12.16,21.2,1.3
28,Elie Okobo,PG,PHO,4100.0,12.04,0.0,-1.0
29,Mikal Bridges,SF,PHO,4900.0,12.02,15.1,-1.0
30,Jaylen Brown,SG,BOS,4700.0,11.84,25.6,-1.0
31,Jusuf Nurkic,C1B,POR,8500.0,10.88,32.8,-1.0
32,Richaun Holmes,PF,PHO,5100.0,10.84,13.3,-1.0
33,Damyean Dotson,SG,NY,5800.0,9.34,10.6,-1.0
34,Nene Nene,C1B,HOU,3500.0,8.82,0.0,0.0
35,Robert III,C1B,BOS,3500.0,8.31,0.0,0.0
36,Derrick Favors,PF,UTA,5100.0,8.3,41.0,1.3
37,Evan Turner,SF,POR,4600.0,8.24,19.3,-1.0
38,Semi Ojeleye,SF,BOS,3500.0,7.3,3.0,-1.0
39,PJ Dozier,SG,BOS,3500.0,7.26,0.0,0.0
40,Al Horford,C1B,BOS,6900.0,7.16,47.9,1.5
41,De'Anthony Melton,PG,PHO,4500.0,6.94,24.0,-1.0
42,Guerschon Yabusele,PF,BOS,3500.0,6.42,3.0,-1.0
43,Raul Neto,PG,UTA,3600.0,5.78,10.7,-1.0
44,Brad Wanamaker,PG,BOS,3500.0,5.28,0.0,-1.0
45,Mario Hezonja,SF,NY,3500.0,4.92,7.6,-1.0
46,Daniel Theis,PF,BOS,3500.0,4.88,12.6,-1.0
47,Kevin Knox,PF,NY,5400.0,4.76,16.8,-1.0
48,Jamal Crawford,SG,PHO,3700.0,4.3,13.5,-1.0
49,Meyers Leonard,PF,POR,3500.0,3.78,17.7,-1.0
50,Maurice Harkless,SF,POR,4300.0,3.54,13.2,-1.0
51,Zach Collins,PF,POR,3600.0,3.42,23.5,-1.0
52,Kyle Korver,SG,UTA,3600.0,3.18,7.1,-1.0
53,Michael Carter-Williams,PG,HOU,3500.0,3.04,19.0,-1.0
54,Gerald Green,SF,HOU,3500.0,2.82,15.0,-1.0
55,Royce O'Neale,SF,UTA,3800.0,2.68,28.5,-1.0
56,Frank Ntilikina,PG,NY,3500.0,1.9,0.0,0.0
57,Gary Clark,SF,HOU,3500.0,1.68,5.6,-1.0
58,Troy Daniels,SG,PHO,3700.0,1.66,19.1,-1.0
59,Mitchell Robinson,C1B,NY,3700.0,1.61,23.1,0.9
