Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,LeBron James,SF,LAL,11800.0,26.12,60.0,2.8
1,Rajon Rondo,PG,LAL,5800.0,25.52,28.2,-1.0
2,Zach LaVine,SG,CHI,8400.0,19.72,34.4,-1.0
3,Rodney McGruder,SG,MIA,5600.0,18.5,16.4,-1.0
4,Kevin Durant,SF,GS,10600.0,17.86,32.9,2.0
5,LaMarcus Aldridge,PF,SA,8700.0,17.72,35.2,-1.0
6,Trae Young,PG,ATL,7300.0,17.68,25.4,-1.0
7,Nikola Mirotic,SF,NO,7300.0,17.68,42.0,-1.0
8,JaVale McGee,C1B,LAL,6600.0,17.1,31.0,1.6
9,Marvin III,PF,SAC,5300.0,16.64,18.5,1.6
10,Taurean Prince,SF,ATL,7300.0,16.08,15.2,-1.0
11,Josh Richardson,SF,MIA,7200.0,15.9,49.6,1.6
12,Josh Hart,SG,LAL,5400.0,14.56,16.7,-1.0
13,DeMar DeRozan,SG,SA,8800.0,14.42,61.7,-1.0
14,Ben Simmons,PG,PHI,10500.0,14.0,49.9,1.7
15,Victor Oladipo,SG,IND,9000.0,13.96,44.3,-1.0
16,Stephen Curry,PG,GS,9800.0,13.84,45.1,2.1
17,Kyle Kuzma,PF,LAL,5900.0,13.82,30.7,1.7
18,Derrick Rose,PG,MIN,4800.0,13.66,27.9,-1.0
19,Nikola Jokic,C1B,DEN,10300.0,13.26,43.8,2.1
20,De'Aaron Fox,PG,SAC,7700.0,13.14,39.8,-1.0
21,Serge Ibaka,PF,TOR,5200.0,12.74,45.3,1.6
22,Jamal Murray,PG,DEN,7200.0,12.32,47.0,1.6
23,Enes Kanter,C1B,NY,7700.0,12.14,33.0,-1.0
24,Luka Doncic,SG,DAL,7600.0,11.96,46.6,-1.0
25,Jrue Holiday,SG,NO,8000.0,11.82,40.1,1.8
26,Joel Embiid,C1B,PHI,11000.0,10.73,28.2,2.7
27,Gary Harris,SG,DEN,7200.0,10.48,48.2,-1.0
28,Wesley Matthews,SG,DAL,5000.0,9.52,12.9,-1.0
29,Goran Dragic,PG,MIA,6700.0,9.34,32.7,-1.0
30,JJ Redick,SG,PHI,5400.0,9.16,0.0,-1.0
31,Tim Jr,SG,NY,6700.0,9.12,0.0,-1.0
32,Josh Okogie,SG,MIN,4200.0,8.12,38.3,-1.0
33,Cameron Payne,PG,CHI,5500.0,7.86,23.1,-1.0
34,Lonzo Ball,PG,LAL,6900.0,7.8,0.0,-1.0
35,Kelly Olynyk,PF,MIA,6400.0,7.74,9.4,-1.0
36,Caris LeVert,SG,BKN,7200.0,7.66,17.9,-1.0
37,Kyle Lowry,PG,TOR,8800.0,7.6,43.7,-1.0
38,E'Twaun Moore,SF,NO,4500.0,7.28,18.4,-1.0
39,Damian Lillard,PG,POR,10200.0,7.28,20.2,1.7
40,JJ Barea,PG,DAL,4300.0,7.1,0.0,-1.0
41,Brandon Ingram,PF,LAL,6400.0,7.02,38.0,-1.0
42,Ersan Ilyasova,PF,MIL,4100.0,7.02,33.0,-1.0
43,Hassan Whiteside,C1B,MIA,8300.0,6.89,59.8,-1.0
44,Jarrett Allen,C1B,BKN,6900.0,6.86,24.7,1.3
45,Fred VanVleet,PG,TOR,4600.0,6.84,0.0,0.0
46,Dario Saric,PF,PHI,6000.0,6.78,0.0,-1.0
47,DeAndre Jordan,C1B,DAL,7900.0,6.53,36.8,-1.0
48,Eric Bledsoe,PG,MIL,7700.0,6.46,31.4,-1.0
49,Spencer Dinwiddie,PG,BKN,5500.0,6.28,27.7,1.6
50,Lance Stephenson,SF,LAL,5000.0,6.26,23.8,-1.0
51,Draymond Green,PF,GS,7500.0,6.2,38.4,0.8
52,Nemanja Bjelica,SF,SAC,6300.0,6.18,40.5,-1.0
53,Robert Covington,SF,PHI,6300.0,6.04,31.7,-1.0
54,Zach Collins,PF,POR,4500.0,5.94,27.1,-1.0
55,Thaddeus Young,PF,IND,5400.0,5.8,26.8,1.2
56,Domantas Sabonis,PF,IND,5500.0,5.8,25.6,1.6
