Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11400.0,19.14,46.8,2.8
1,Kemba Walker,PG,CHA,9400.0,17.58,35.4,2.3
2,James Harden,SG,HOU,11700.0,17.02,47.4,2.7
3,Blake Griffin,PF,DET,9100.0,16.96,37.5,2.1
4,Kyrie Irving,PG,BOS,8900.0,16.36,37.8,2.3
5,LeBron James,SF,LAL,11000.0,15.72,39.0,2.8
6,Joel Embiid,C1B,PHI,11000.0,15.47,43.0,2.7
7,John Wall,PG,WAS,9200.0,15.46,32.1,-1.0
8,Anthony Davis,PF,NO,12300.0,14.54,67.8,2.8
9,Eric Gordon,SG,HOU,5900.0,14.32,32.6,-1.0
10,John Collins,PF,ATL,6900.0,13.48,35.7,-1.0
11,Jrue Holiday,SG,NO,8900.0,12.76,37.8,2.0
12,Josh Richardson,SF,MIA,7900.0,11.96,33.9,1.5
13,Paul Millsap,PF,DEN,6700.0,11.66,49.0,1.3
14,Markieff Morris,PF,WAS,6600.0,11.34,7.9,-1.0
15,Larry Jr,PF,CLE,5900.0,11.18,0.0,1.1
16,Damian Lillard,PG,POR,9500.0,10.64,27.2,1.9
17,Nikola Mirotic,SF,NO,8000.0,10.48,28.3,-1.0
18,Paul George,SF,OKC,9100.0,10.22,33.5,2.7
19,Marcus Morris,PF,BOS,5100.0,9.24,20.3,-1.0
20,Dennis Schroder,SG,OKC,6000.0,9.22,0.0,1.7
21,Ben Simmons,PG,PHI,9300.0,9.22,34.6,1.9
22,David Nwaba,SG,CLE,4800.0,8.9,0.0,0.0
23,D'Angelo Russell,SG,BKN,7700.0,8.86,43.2,-1.0
24,Clint Capela,C1B,HOU,8700.0,8.15,57.9,-1.0
25,Rodney McGruder,SG,MIA,4900.0,7.96,24.5,-1.0
26,LaMarcus Aldridge,PF,SA,8000.0,7.88,33.2,-1.0
27,JJ Barea,PG,DAL,5900.0,7.86,0.0,-1.0
28,Jeremy Lamb,SG,CHA,6200.0,7.72,39.5,1.7
29,DJ Augustin,PG,ORL,4600.0,7.38,0.0,-1.0
30,Joe Ingles,SF,UTA,5800.0,7.38,21.2,-1.0
31,Trevor Ariza,SF,PHO,5000.0,7.22,23.3,-1.0
32,PJ Tucker,PF,HOU,4200.0,7.14,0.0,-1.0
33,Wilson Chandler,SF,PHI,4400.0,6.74,15.8,-1.0
34,Julius Randle,C1B,NO,7300.0,6.72,22.0,-1.0
35,Nikola Vucevic,C1B,ORL,9500.0,6.65,51.5,2.2
36,Deandre Ayton,C1B,PHO,7200.0,6.6,28.2,-1.0
37,Zach LaVine,SG,CHI,8700.0,6.5,21.9,-1.0
38,James III,SF,HOU,4000.0,6.46,0.0,0.0
39,Tristan Thompson,C1B,CLE,6300.0,6.46,35.4,-1.0
40,CJ McCollum,SG,POR,6700.0,6.42,42.3,1.5
41,Lonzo Ball,PG,LAL,6700.0,6.42,27.2,-1.0
42,Wayne Ellington,SG,MIA,5600.0,6.34,15.8,-1.0
43,Marcus Smart,SG,BOS,4500.0,6.28,38.1,-1.0
44,Donovan Mitchell,SG,UTA,8000.0,6.22,46.2,-1.0
45,Bradley Beal,SG,WAS,8300.0,6.08,25.5,2.1
46,Andre Drummond,C1B,DET,10300.0,6.04,62.0,2.0
47,Ricky Rubio,PG,UTA,6400.0,5.98,27.8,1.7
48,Hassan Whiteside,C1B,MIA,8100.0,5.9,34.1,-1.0
49,Jamal Murray,PG,DEN,7000.0,5.86,23.9,1.7
50,Dwyane Wade,SG,MIA,5500.0,5.78,32.0,1.7
51,Jonathan Isaac,SF,ORL,4900.0,5.78,15.1,-1.0
52,Marvin Williams,PF,CHA,4900.0,5.62,33.2,-1.0
53,Nikola Jokic,C1B,DEN,8500.0,5.57,37.7,2.0
54,Collin Sexton,PG,CLE,6100.0,5.5,22.8,-1.0
55,Justin Holiday,SG,CHI,6000.0,5.46,35.3,-1.0
56,E'Twaun Moore,SF,NO,5000.0,5.38,14.3,-1.0
57,Rudy Gay,SF,SA,5700.0,5.36,20.1,1.4
58,Jeff Green,SF,WAS,3800.0,5.36,9.6,-1.0
59,Spencer Dinwiddie,PG,BKN,6400.0,5.3,22.9,1.5
60,Cedi Osman,SF,CLE,5200.0,5.16,12.4,-1.0
61,Dorian Finney-Smith,SF,DAL,4300.0,5.14,15.6,-1.0
62,Ryan Arcidiacono,PG,CHI,5500.0,5.08,5.9,-1.0
63,Jabari Parker,SF,CHI,7300.0,5.0,20.2,-1.0
64,Marc Gasol,C1B,MEM,9800.0,4.99,50.5,-1.0
65,Rudy Gobert,C1B,UTA,8500.0,4.92,53.4,2.0
66,Brandon Ingram,SF,LAL,6300.0,4.9,30.8,-1.0
67,Jayson Tatum,PF,BOS,6900.0,4.88,20.8,1.6
68,Mike Conley,PG,MEM,8900.0,4.86,58.0,-1.0
69,Justise Winslow,SF,MIA,4800.0,4.86,14.1,1.5
70,Trae Young,PG,ATL,7200.0,4.78,23.8,-1.0
