Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Kevin Durant,SF,GS,10800.0,45.38,66.7,0
1,Stephen Curry,PG,GS,9500.0,39.4,42.2,0
2,Klay Thompson,SG,GS,6600.0,37.46,30.9,0
3,Kawhi Leonard,SF,TOR,9700.0,37.3,0.0,0
4,LaMarcus Aldridge,PF,SA,9200.0,29.92,0.0,0
5,Tobias Harris,PF,PHI,8200.0,28.78,0.0,0
6,Montrezl Harrell,PF,LAC,7100.0,27.84,19.7,0
7,Paul Millsap,PF,DEN,5200.0,27.14,0.0,0
8,Rudy Gay,SF,SA,5500.0,26.92,0.0,0
9,Gary Harris,SG,DEN,4700.0,26.4,0.0,0
10,Ben Simmons,PG,PHI,9400.0,25.18,0.0,0
11,Lou Williams,SG,LAC,8300.0,24.74,20.9,0
12,Pascal Siakam,PF,TOR,8500.0,23.16,0.0,0
13,Kyle Lowry,PG,TOR,7900.0,22.88,0.0,0
14,Jimmy Butler,SG,PHI,7400.0,20.78,0.0,0
15,Will Barton,SF,DEN,4700.0,20.72,0.0,0
16,Andrew Bogut,C1B,GS,5100.0,20.6,4.2,0
17,TJ McConnell,PG,PHI,3500.0,19.4,0.0,0
18,Derrick White,PG,SA,5700.0,19.2,0.0,0
19,Jamal Murray,PG,DEN,7700.0,19.0,0.0,0
20,Andre Iguodala,SG,GS,5000.0,18.38,36.8,0
21,JaMychal Green,PF,LAC,4400.0,18.18,16.6,0
22,Danilo Gallinari,SF,LAC,7800.0,18.14,43.0,0
23,Nikola Jokic,C1B,DEN,10600.0,18.07,0.0,0
24,JJ Redick,SF,PHI,4900.0,17.88,0.0,0
25,Danny Green,SG,TOR,4500.0,17.02,0.0,0
26,Draymond Green,PF,GS,7600.0,14.5,56.8,0
27,Patrick Beverley,PG,LAC,7500.0,13.56,44.3,0
28,Kevon Looney,PF,GS,3900.0,13.02,5.9,0
29,Fred VanVleet,PG,TOR,4200.0,12.26,0.0,0
30,DeMar DeRozan,SG,SA,9000.0,12.06,0.0,0
31,Boban Marjanovic,C1B,PHI,4800.0,11.93,0.0,0
32,Joel Embiid,C1B,PHI,11000.0,11.77,0.0,0
33,Shai Gilgeous-Alexander,PG,LAC,5800.0,11.72,40.0,0
34,Serge Ibaka,PF,TOR,5100.0,11.48,0.0,0
35,Marc Gasol,C1B,TOR,5900.0,11.3,0.0,0
36,Norman Powell,SF,TOR,3900.0,9.04,0.0,0
37,Torrey Craig,SG,DEN,4600.0,7.28,0.0,0
38,Greg Monroe,C1B,PHI,4000.0,6.97,0.0,0
39,Monte Morris,SG,DEN,4100.0,6.96,0.0,0
40,Jakob Poeltl,C1B,SA,5000.0,6.4,0.0,0
41,Patty Mills,PG,SA,4700.0,6.3,0.0,0
42,Bryn Forbes,PG,SA,4300.0,6.08,0.0,0
43,Marco Belinelli,SG,SA,3600.0,4.32,0.0,0
44,Malik Beasley,SG,DEN,3800.0,3.96,0.0,0
45,Ivica Zubac,C1B,LAC,3700.0,3.76,4.2,0
46,Davis Bertans,SF,SA,3500.0,3.66,0.0,0
47,Landry Shamet,PG,LAC,3800.0,3.48,14.9,0
48,Mason Plumlee,C1B,DEN,3600.0,2.68,0.0,0
49,James III,SF,PHI,3500.0,2.32,0.0,0
50,Wilson Chandler,SF,LAC,3500.0,1.78,0.0,0
51,Alfonzo McKinnie,SF,GS,3500.0,1.7,4.2,0
52,Jonathon Simmons,SF,PHI,3500.0,1.42,0.0,0
53,Garrett Temple,SG,LAC,3500.0,1.28,4.4,0
54,Quinn Cook,PG,GS,3500.0,1.22,3.2,0
55,Jonah Bolden,PF,PHI,3500.0,1.08,0.0,0
56,Shaun Livingston,PG,GS,3500.0,1.02,9.2,0
