Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,11800.0,33.66,59.1,2.7
1,Giannis Antetokounmpo,SF,MIL,13000.0,29.88,56.3,2.7
2,Troy Jr,SF,WAS,4500.0,27.34,0.0,-1.0
3,Josh Jackson,PF,PHO,7600.0,22.28,34.8,-1.0
4,Damian Lillard,PG,POR,9200.0,16.8,43.7,2.0
5,Mario Hezonja,SF,NY,7400.0,15.92,45.7,-1.0
6,Nikola Vucevic,C1B,ORL,9700.0,15.68,0.0,2.1
7,Justin Anderson,SG,ATL,3600.0,15.68,13.6,-1.0
8,Mitchell Robinson,C1B,NY,8400.0,13.73,32.2,1.0
9,Aaron Gordon,PF,ORL,7300.0,12.6,32.4,1.5
10,Marvin III,PF,SAC,6700.0,12.04,38.8,1.7
11,Nemanja Bjelica,SF,SAC,4100.0,12.02,18.0,-1.0
12,Emmanuel Mudiay,PG,NY,7000.0,11.94,0.0,0.0
13,Eric Bledsoe,PG,MIL,7900.0,11.88,26.5,-1.0
14,Stephen Curry,PG,GS,9100.0,11.86,45.0,2.1
15,Ian Clark,SG,NO,5100.0,11.72,51.3,-1.0
16,Elfrid Payton,PG,NO,7200.0,11.52,60.2,-1.0
17,Enes Kanter,C1B,POR,7200.0,11.1,28.1,-1.0
18,Luke Kornet,PF,NY,4500.0,10.14,40.9,-1.0
19,Christian Wood,PF,NO,6800.0,10.14,24.4,-1.0
20,Bradley Beal,SG,WAS,8700.0,10.04,26.1,2.2
21,Bobby Portis,PF,WAS,6500.0,9.56,22.0,-1.0
22,Buddy Hield,SG,SAC,7100.0,9.28,27.0,1.7
23,Marcus Morris,PF,BOS,4400.0,9.02,26.1,-1.0
24,Kyrie Irving,PG,BOS,8900.0,8.92,41.0,2.1
25,Kevin Durant,SF,GS,9000.0,8.9,36.3,2.2
26,Khris Middleton,SG,MIL,6900.0,8.84,34.5,1.7
27,Lou Williams,SG,LAC,7000.0,8.68,35.5,1.8
28,Shai Gilgeous-Alexander,PG,LAC,6600.0,8.6,20.7,-1.0
29,De'Aaron Fox,PG,SAC,7500.0,8.48,57.7,-1.0
30,DeAndre' Bembry,SF,ATL,4800.0,8.4,26.1,-1.0
31,Lance Stephenson,SF,LAL,4600.0,8.26,0.0,0.0
32,Kent Bazemore,SG,ATL,3700.0,8.14,16.4,1.6
33,Gordon Hayward,SF,BOS,5800.0,7.9,30.0,1.3
34,Donovan Mitchell,SG,UTA,9700.0,7.86,33.9,-1.0
35,Jaylen Brown,SG,BOS,4500.0,7.8,18.7,-1.0
36,Draymond Green,PF,GS,7100.0,7.08,57.5,0.9
37,Kevin Huerter,SG,ATL,4500.0,6.8,21.8,-1.0
38,Taurean Prince,SF,ATL,4600.0,6.74,15.6,-1.0
39,Sterling Brown,SG,MIL,4500.0,6.72,17.4,-1.0
40,Cheick Diallo,PF,NO,3900.0,6.52,24.2,-1.0
41,Brook Lopez,C1B,MIL,6800.0,6.51,27.9,1.3
42,Chris Paul,PG,HOU,8600.0,6.34,36.1,-1.0
