Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,12600.0,44.06,71.5,2.8
1,Stephen Curry,PG,GS,10100.0,35.58,50.8,2.1
2,Draymond Green,PF,GS,7000.0,35.02,29.1,0.8
3,Russell Westbrook,PG,OKC,11700.0,33.54,68.7,2.7
4,Kevin Durant,SF,GS,10500.0,32.84,29.4,2.0
5,Robert Covington,SF,MIN,6500.0,24.96,35.9,-1.0
6,Kyrie Irving,PG,BOS,9400.0,24.16,34.6,2.0
7,Devin Booker,SG,PHO,9000.0,21.3,29.4,-1.0
8,Dennis Schroder,SG,OKC,5800.0,20.56,0.0,1.6
9,Jerami Grant,PF,OKC,5800.0,20.54,32.8,-1.0
10,Paul George,SF,OKC,10300.0,19.96,40.3,2.7
11,Austin Rivers,SG,HOU,3800.0,18.46,18.7,-1.0
12,Jrue Holiday,SG,NO,9300.0,18.44,37.8,2.0
13,Luka Doncic,SG,DAL,8500.0,18.18,26.7,-1.0
14,Karl-Anthony Towns,C1B,MIN,9800.0,17.87,70.4,2.3
15,Deandre Ayton,C1B,PHO,8000.0,16.91,37.5,-1.0
16,TJ Warren,SF,PHO,7000.0,14.18,37.8,-1.0
17,PJ Tucker,PF,HOU,4700.0,13.86,0.0,-1.0
18,Tyus Jones,PG,MIN,4500.0,12.46,39.9,-1.0
19,Harrison Barnes,SF,DAL,5800.0,12.26,33.5,-1.0
20,Mikal Bridges,SF,PHO,4700.0,11.98,14.1,-1.0
21,Gerald Green,SF,HOU,3500.0,11.84,25.0,-1.0
22,DeMar DeRozan,SG,SA,9000.0,11.38,38.4,-1.0
23,Jayson Tatum,PF,BOS,6700.0,11.38,30.7,1.6
24,Steven Adams,C1B,OKC,6800.0,11.29,35.6,1.2
25,Kelly Jr,SF,PHO,4200.0,11.0,0.0,-1.0
26,Darius Miller,SF,NO,3800.0,10.98,32.1,-1.0
27,Daniel Theis,PF,BOS,3700.0,10.6,14.7,-1.0
28,LaMarcus Aldridge,PF,SA,8000.0,10.16,57.3,-1.0
29,Jaylen Brown,SG,BOS,4000.0,9.38,43.8,-1.0
30,Klay Thompson,SG,GS,7100.0,9.2,24.5,-1.0
31,Taj Gibson,PF,MIN,4600.0,8.86,32.0,-1.0
32,Cheick Diallo,PF,NO,3500.0,8.26,10.8,-1.0
33,Jonas Jerebko,PF,GS,3700.0,8.08,10.9,-1.0
34,Josh Okogie,SG,MIN,4300.0,7.6,14.9,-1.0
35,Julius Randle,C1B,NO,8300.0,7.56,49.5,-1.0
36,Marcus Smart,SG,BOS,4700.0,7.5,19.6,-1.0
37,Garrett Temple,SG,MEM,4100.0,7.44,17.2,-1.0
38,JJ Barea,PG,DAL,4600.0,7.26,0.0,-1.0
39,Jaren Jr,PF,MEM,6100.0,7.24,0.0,-1.0
40,Terry Rozier,PG,BOS,3900.0,7.22,27.9,-1.0
41,Gordon Hayward,SF,BOS,5500.0,7.16,14.3,1.3
42,Danuel House,SF,HOU,4200.0,6.9,24.1,-1.0
43,Clint Capela,C1B,HOU,8700.0,6.71,37.6,-1.0
44,Andrew Wiggins,SG,MIN,6300.0,6.54,30.9,1.7
45,E'Twaun Moore,SF,NO,4700.0,6.22,20.9,-1.0
46,DeAndre Jordan,C1B,DAL,7200.0,5.32,9.5,-1.0
47,Marcus Morris,PF,BOS,6000.0,5.32,25.8,-1.0
48,Pau Gasol,C1B,SA,4400.0,4.68,6.0,-1.0
49,Kevon Looney,C1B,GS,4200.0,4.67,14.3,-1.0
50,Bryn Forbes,PG,SA,4400.0,4.6,21.4,-1.0
51,Maxi Kleber,PF,DAL,4000.0,4.58,7.2,-1.0
52,Josh Jackson,PF,PHO,4200.0,4.54,1.2,-1.0
53,Wesley Matthews,SG,DAL,4900.0,4.34,17.6,-1.0
54,Mike Conley,PG,MEM,8700.0,4.16,35.7,-1.0
55,Elfrid Payton,PG,NO,6200.0,4.02,18.2,-1.0
56,Dillon Brooks,SG,MEM,3600.0,3.94,6.9,-1.0
57,Kyle Anderson,SF,MEM,6000.0,3.76,41.1,-1.0
58,Solomon Hill,SF,NO,3500.0,3.74,12.8,-1.0
59,Marc Gasol,C1B,MEM,8600.0,3.66,42.4,-1.0
60,Andre Iguodala,SG,GS,3800.0,3.52,31.0,-1.0
61,Tim Frazier,PG,NO,4100.0,3.04,17.3,-1.0
62,Dwight Powell,PF,DAL,3800.0,2.84,9.6,-1.0
63,Dario Saric,PF,MIN,4400.0,2.82,0.0,-1.0
64,Al Horford,C1B,BOS,6100.0,2.62,19.1,1.3
65,De'Anthony Melton,PG,PHO,4100.0,2.36,28.6,-1.0
66,Hamidou Diallo,SG,OKC,3500.0,2.34,0.0,-1.0
67,Derrick White,PG,SA,4900.0,2.24,38.1,-1.0
68,Dorian Finney-Smith,SF,DAL,3600.0,1.96,24.1,-1.0
69,Dennis Jr,PG,DAL,5200.0,1.9,0.0,-1.0
70,Marco Belinelli,SG,SA,3700.0,1.88,16.6,-1.0
71,Jakob Poeltl,C1B,SA,3900.0,1.64,0.0,0.0
72,Jamal Crawford,SG,PHO,3900.0,1.64,8.8,-1.0
73,JaMychal Green,PF,MEM,4500.0,1.58,32.2,-1.0
74,Nerlens Noel,C1B,OKC,3700.0,1.47,24.0,-1.0
75,Davis Bertans,SF,SA,3800.0,1.44,25.0,-1.0
76,Patty Mills,PG,SA,3500.0,1.4,10.2,-1.0
77,Devin Harris,PG,DAL,3700.0,1.22,6.9,-1.0
78,Shelvin Mack,PG,MEM,3500.0,1.14,8.5,-1.0
