Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Tobias Harris,SF,LAC,8500.0,70.16,20.8,-1.0
1,Terry Rozier,PG,BOS,7000.0,67.02,21.4,-1.0
2,Paul George,SF,OKC,12000.0,46.34,51.8,2.8
3,Jaylen Brown,SG,BOS,5600.0,44.9,16.4,-1.0
4,Pascal Siakam,PF,TOR,6800.0,42.46,21.8,1.6
5,Russell Westbrook,PG,OKC,11700.0,41.28,62.4,2.8
6,Jayson Tatum,PF,BOS,6400.0,38.0,34.4,1.5
7,Lou Williams,SG,LAC,7600.0,32.66,21.9,1.8
8,Montrezl Harrell,PF,LAC,7200.0,32.28,30.1,1.6
9,Patrick Beverley,PG,LAC,6700.0,30.7,16.4,-1.0
10,Marcus Morris,PF,BOS,5800.0,30.6,25.9,-1.0
11,Fred VanVleet,PG,TOR,4500.0,29.94,32.5,-1.0
12,Kawhi Leonard,SF,TOR,10000.0,29.44,25.0,2.2
13,Noah Vonleh,PF,NY,5700.0,27.84,18.2,1.1
14,Kyrie Irving,PG,BOS,10400.0,23.94,50.3,2.1
15,Serge Ibaka,PF,TOR,7300.0,23.46,32.4,1.7
16,JaMychal Green,PF,MEM,3700.0,22.96,6.0,-1.0
17,Nerlens Noel,C1B,OKC,4500.0,22.36,13.4,-1.0
18,Mike Conley,PG,MEM,9000.0,20.24,56.1,-1.0
19,Marcus Smart,SG,BOS,5000.0,15.56,39.3,-1.0
20,Shelvin Mack,PG,MEM,4000.0,15.1,19.4,-1.0
21,Justin Holiday,SG,MEM,4300.0,14.66,27.0,-1.0
22,Kadeem Allen,PG,NY,3500.0,14.6,12.9,-1.0
23,Al Horford,C1B,BOS,8000.0,14.37,40.9,1.5
24,Gordon Hayward,SF,BOS,5200.0,14.34,10.6,1.3
25,Allonzo Trier,SG,NY,4000.0,14.0,5.3,-1.0
26,Marc Gasol,C1B,MEM,8300.0,13.95,44.3,-1.0
27,Shai Gilgeous-Alexander,PG,LAC,4700.0,12.82,37.5,-1.0
28,Jerami Grant,PF,OKC,6000.0,12.0,24.6,-1.0
29,Mario Hezonja,SF,NY,4300.0,11.52,26.1,-1.0
30,Bruno Caboclo,SF,MEM,4000.0,11.36,5.9,-1.0
31,DeAndre Jordan,C1B,NY,6900.0,10.68,34.4,-1.0
32,Dennis Jr,PG,NY,6500.0,10.18,0.0,-1.0
33,Kevin Knox,SF,NY,5100.0,9.92,20.4,-1.0
34,Danny Green,SG,TOR,4600.0,9.78,13.6,-1.0
35,Avery Bradley,SG,LAC,4400.0,9.48,6.4,-1.0
36,Jaren Jr,PF,MEM,5900.0,7.9,0.0,-1.0
37,Damyean Dotson,SG,NY,3800.0,7.4,10.6,-1.0
38,Dennis Schroder,SG,OKC,5300.0,6.82,0.0,1.5
39,Luke Kornet,PF,NY,5000.0,6.68,26.3,-1.0
40,Terrance Ferguson,SG,OKC,4400.0,5.08,16.9,-1.0
41,Guerschon Yabusele,PF,BOS,3500.0,5.06,0.0,0.0
42,Enes Kanter,C1B,NY,5200.0,4.66,0.0,0.0
43,Ivan Rabb,PF,MEM,3600.0,4.52,7.9,-1.0
44,Hamidou Diallo,SG,OKC,3500.0,4.3,7.2,-1.0
45,Norman Powell,SF,TOR,3800.0,4.1,16.5,-1.0
46,Steven Adams,C1B,OKC,7100.0,3.87,32.8,1.5
47,CJ Miles,SF,TOR,3600.0,3.56,0.0,-1.0
48,Jevon Carter,PG,MEM,3500.0,3.1,5.6,-1.0
49,Wesley Matthews,SG,NY,4100.0,3.06,4.2,-1.0
50,Daniel Theis,PF,BOS,3700.0,2.64,22.4,-1.0
51,Brad Wanamaker,PG,BOS,3500.0,2.06,0.0,0.0
52,Delon Wright,SG,TOR,3600.0,1.62,28.1,-1.0
53,Jerome Robinson,PG,LAC,3500.0,1.38,8.2,-1.0
54,Patrick Patterson,PF,OKC,3500.0,1.36,16.1,-1.0
55,Joakim Noah,C1B,MEM,3900.0,1.27,10.2,-1.0
56,Mike Scott,PF,LAC,3500.0,1.24,6.1,-1.0
