Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,11700.0,65.26,58.8,0
1,Andre Drummond,C1B,DET,9800.0,47.74,46.4,0
2,Giannis Antetokounmpo,SF,MIL,11500.0,33.56,29.5,0
3,D'Angelo Russell,SG,BKN,8100.0,32.22,45.4,0
4,LaMarcus Aldridge,PF,SA,8400.0,31.0,45.3,0
5,Tobias Harris,PF,PHI,7700.0,25.3,48.6,0
6,DeMar DeRozan,SG,SA,9400.0,24.16,30.5,0
7,Eric Bledsoe,PG,MIL,8000.0,24.08,35.7,0
8,Ben Simmons,PG,PHI,10300.0,20.74,35.6,0
9,DeMarre Carroll,SF,BKN,4400.0,18.08,9.4,0
10,Khris Middleton,SG,MIL,7600.0,17.58,35.6,0
11,Gary Harris,SG,DEN,5600.0,17.56,21.2,0
12,Rudy Gay,SF,SA,5200.0,16.58,11.2,0
13,DJ Wilson,PF,MIL,3800.0,14.56,0.0,0
14,Royce O'Neale,SF,UTA,4100.0,14.5,13.9,0
15,Spencer Dinwiddie,PG,BKN,4700.0,14.38,23.8,0
16,Paul Millsap,PF,DEN,6000.0,13.92,10.8,0
17,Brook Lopez,C1B,MIL,5900.0,12.61,44.4,0
18,Joe Ingles,SF,UTA,6300.0,12.24,23.1,0
19,JJ Redick,SF,PHI,5500.0,12.2,0.0,0
20,Donovan Mitchell,SG,UTA,8500.0,11.64,57.7,0
21,Will Barton,SF,DEN,5000.0,11.3,19.8,0
22,TJ McConnell,PG,PHI,3500.0,11.26,0.0,0
23,Joel Embiid,C1B,PHI,10900.0,11.07,79.7,0
24,Eric Gordon,SG,HOU,5100.0,10.58,20.5,0
25,Jamal Murray,PG,DEN,7300.0,10.52,34.4,0
26,PJ Tucker,PF,HOU,5300.0,10.52,0.0,0
27,Ricky Rubio,PG,UTA,7100.0,10.38,24.8,0
28,Derrick White,PG,SA,6500.0,9.82,19.3,0
29,Jae Crowder,SF,UTA,4200.0,9.78,20.0,0
30,Nikola Jokic,C1B,DEN,10400.0,9.75,55.4,0
31,Blake Griffin,PF,DET,8200.0,9.66,48.4,0
32,Reggie Jackson,PG,DET,5700.0,9.56,34.2,0
33,Chris Paul,PG,HOU,7900.0,9.52,35.8,0
34,Boban Marjanovic,C1B,PHI,5800.0,9.49,8.0,0
35,Jonathon Simmons,SF,PHI,3500.0,9.4,0.0,0
36,Ish Smith,PG,DET,4300.0,8.8,16.4,0
37,Jimmy Butler,SG,PHI,7800.0,8.72,26.8,0
38,Joe Harris,SF,BKN,4000.0,8.7,22.2,0
39,Ersan Ilyasova,PF,MIL,4000.0,7.92,16.4,0
40,Sterling Brown,SG,MIL,3900.0,7.8,16.3,0
41,Caris LeVert,SG,BKN,6400.0,7.52,0.0,0
42,Kenneth Faried,PF,HOU,4000.0,7.3,10.0,0
43,Pat Connaughton,SG,MIL,5400.0,7.14,13.0,0
44,Georges Niang,PF,UTA,3500.0,7.08,20.9,0
45,Thon Maker,C1B,DET,3900.0,6.96,9.0,0
46,George Hill,PG,MIL,4500.0,6.5,24.5,0
47,Luke Kennard,SG,DET,5200.0,6.12,20.4,0
48,Wayne Ellington,SG,DET,3800.0,5.92,25.0,0
49,Derrick Favors,PF,UTA,7500.0,5.68,22.8,0
50,Clint Capela,C1B,HOU,8300.0,5.03,34.8,0
51,Jarrett Allen,C1B,BKN,5100.0,4.83,40.6,0
52,Danuel House,SF,HOU,4100.0,4.82,11.8,0
53,Rodions Kurucs,PF,BKN,3700.0,4.4,0.0,0
54,James III,SF,PHI,3600.0,4.38,0.0,0
55,Monte Morris,SG,DEN,4300.0,4.28,17.0,0
56,Thabo Sefolosha,SF,UTA,3700.0,4.18,0.0,0
57,Jonah Bolden,PF,PHI,3700.0,4.18,2.4,0
58,Nikola Mirotic,SF,MIL,3700.0,4.0,13.2,0
59,Greg Monroe,C1B,PHI,5300.0,3.74,0.0,0
60,Bryn Forbes,PG,SA,4400.0,3.72,18.3,0
61,Khyri Thomas,SG,DET,3500.0,3.66,0.0,0
62,Rudy Gobert,C1B,UTA,9000.0,3.47,41.1,0
63,Patty Mills,PG,SA,3800.0,3.3,21.9,0
64,Mike Scott,PF,PHI,4000.0,3.26,17.6,0
65,Davis Bertans,SF,SA,3700.0,3.16,6.5,0
66,Rondae Hollis-Jefferson,PF,BKN,4500.0,3.04,13.1,0
67,Tim Frazier,PG,MIL,3600.0,2.98,2.7,0
68,Jared Dudley,SF,BKN,3600.0,2.84,20.5,0
69,Grayson Allen,SG,UTA,3700.0,2.68,0.0,0
70,Marco Belinelli,SG,SA,3500.0,2.34,5.6,0
71,Malik Beasley,SG,DEN,4700.0,2.32,14.8,0
72,Mason Plumlee,C1B,DEN,3900.0,2.08,9.5,0
73,Jakob Poeltl,C1B,SA,4900.0,2.02,0.0,0
74,Gerald Green,SF,HOU,3500.0,1.84,11.6,0
75,Langston Galloway,SG,DET,3700.0,1.74,16.8,0
76,Raul Neto,PG,UTA,3600.0,1.62,1.2,0
77,Austin Rivers,SG,HOU,3600.0,1.4,16.1,0
78,Glenn III,SF,DET,3600.0,1.38,0.0,0
