Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Devin Booker,SG,PHO,11300.0,35.88,62.1,-1.0
1,Damian Lillard,PG,POR,10700.0,30.96,40.1,2.1
2,Fred VanVleet,PG,TOR,5500.0,29.9,37.8,-1.0
3,Shaquille Harrison,PG,CHI,6100.0,27.24,32.6,-1.0
4,Karl-Anthony Towns,C1B,MIN,11400.0,25.94,33.4,2.3
5,Delon Wright,SG,MEM,6200.0,25.84,39.1,-1.0
6,Emmanuel Mudiay,PG,NY,6600.0,25.18,32.0,-1.0
7,Dario Saric,PF,MIN,5200.0,22.58,0.0,-1.0
8,Pascal Siakam,PF,TOR,8000.0,21.32,0.0,0.0
9,Derrick Jr,SF,MIA,4000.0,21.24,0.0,-1.0
10,Josh Jackson,PF,PHO,5400.0,19.26,18.3,-1.0
11,Nikola Vucevic,C1B,ORL,10000.0,17.83,27.4,2.1
12,Jonas Valanciunas,C1B,MEM,8500.0,17.3,74.5,-1.0
13,Dwyane Wade,SG,MIA,6000.0,16.76,30.9,1.7
14,Tyus Jones,PG,MIN,6400.0,15.34,19.2,-1.0
15,Ben Simmons,PG,PHI,9700.0,14.92,50.7,1.9
16,Mikal Bridges,SF,PHO,5300.0,14.44,19.8,-1.0
17,Tobias Harris,PF,PHI,7000.0,14.32,39.4,-1.0
18,Jimmy Butler,SG,PHI,8300.0,13.94,39.1,-1.0
19,Ryan Arcidiacono,PG,CHI,3900.0,13.8,17.5,-1.0
20,Aaron Gordon,PF,ORL,6700.0,13.4,50.5,1.4
21,Andrew Wiggins,SG,MIN,6800.0,13.24,42.7,1.7
22,De'Anthony Melton,PG,PHO,3500.0,13.24,17.2,-1.0
23,Wayne Selden,SG,CHI,5000.0,12.46,11.4,-1.0
24,Antonio Blakeney,SG,CHI,4000.0,12.16,17.0,-1.0
25,Tyler Dorsey,SG,MEM,4600.0,11.74,24.1,-1.0
26,Justin Holiday,SG,MEM,4900.0,11.64,23.4,-1.0
27,Goran Dragic,PG,MIA,5300.0,11.2,22.4,-1.0
28,Enes Kanter,C1B,POR,5900.0,11.01,41.0,-1.0
29,Domantas Sabonis,PF,IND,6800.0,9.98,22.2,1.5
30,Blake Griffin,PF,DET,9000.0,9.92,0.0,0.0
31,Dion Waiters,SG,MIA,4800.0,9.38,47.6,-1.0
32,Cory Joseph,PG,IND,3800.0,9.12,9.6,-1.0
33,Ivan Rabb,PF,MEM,3500.0,8.8,17.0,-1.0
34,Josh Okogie,SG,MIN,5600.0,8.52,9.8,-1.0
35,Bojan Bogdanovic,SF,IND,6600.0,8.2,29.4,1.7
36,Kyle Lowry,PG,TOR,6700.0,8.16,39.4,-1.0
37,Thaddeus Young,PF,IND,6100.0,7.96,24.0,1.2
38,Kelly Olynyk,PF,MIA,4600.0,7.84,27.7,-1.0
39,Norman Powell,SF,TOR,4000.0,7.68,31.8,-1.0
40,Bam Adebayo,PF,MIA,7200.0,7.6,23.2,-1.0
41,Deandre Ayton,C1B,PHO,7900.0,7.47,33.1,-1.0
42,Al-Farouq Aminu,PF,POR,5800.0,7.42,8.9,-1.0
43,DJ Augustin,PG,ORL,6000.0,7.4,0.0,-1.0
44,Marc Gasol,C1B,TOR,5600.0,7.25,37.6,-1.0
45,Kevin Knox,SF,NY,5000.0,6.94,17.2,-1.0
46,Reggie Jackson,PG,DET,5100.0,6.6,42.5,-1.0
47,Chandler Parsons,SF,MEM,4200.0,6.58,0.2,-1.0
48,JJ Redick,SF,PHI,5200.0,6.54,0.0,-1.0
49,Danny Green,SG,TOR,3900.0,6.5,16.6,-1.0
50,TJ McConnell,PG,PHI,3500.0,6.46,0.0,-1.0
51,Serge Ibaka,PF,TOR,5300.0,6.38,41.4,1.7
52,Maurice Harkless,SF,POR,5300.0,6.18,35.0,-1.0
53,Seth Curry,PG,POR,5000.0,5.96,19.9,-1.0
54,Evan Fournier,SG,ORL,5400.0,5.88,26.6,-1.0
55,Damyean Dotson,SG,NY,5500.0,5.86,10.6,-1.0
56,Dragan Bender,PF,PHO,3900.0,5.82,30.8,-1.0
57,Mike Conley,PG,MEM,8600.0,5.66,50.3,-1.0
58,Jonathan Isaac,SF,ORL,5800.0,5.44,27.1,-1.0
59,Myles Turner,C1B,IND,8100.0,5.28,38.4,-1.0
60,Andre Drummond,C1B,DET,10300.0,4.82,68.8,1.9
61,Brandon Sampson,SG,CHI,3500.0,4.6,16.4,-1.0
62,Luol Deng,SF,MIN,3600.0,4.6,0.0,0.0
63,Bruno Caboclo,SF,MEM,6000.0,4.56,26.2,-1.0
64,Tyreke Evans,SF,IND,4300.0,4.52,8.6,-1.0
65,Zach Collins,PF,POR,5100.0,3.94,5.8,-1.0
66,James Johnson,PF,MIA,4100.0,3.74,9.6,-1.0
67,Jodie Meeks,SG,TOR,3500.0,3.56,22.0,-1.0
68,Wesley Matthews,SG,IND,4400.0,3.38,23.4,-1.0
69,Hassan Whiteside,C1B,MIA,4600.0,3.29,38.6,-1.0
70,Robin Lopez,C1B,CHI,5400.0,3.15,9.7,-1.0
71,James III,SF,PHI,3600.0,3.06,0.0,0.0
72,Kadeem Allen,PG,NY,3900.0,3.0,18.6,-1.0
73,Ish Smith,PG,DET,4000.0,3.0,5.2,-1.0
74,Michael Carter-Williams,PG,ORL,3800.0,2.9,24.9,-1.0
75,Terrence Ross,SG,ORL,4900.0,2.74,22.9,-1.0
76,Jake Layman,SF,POR,3500.0,2.74,22.6,-1.0
77,Dennis Jr,PG,NY,5500.0,2.58,0.0,-1.0
78,Luke Kennard,SG,DET,4100.0,2.38,11.1,-1.0
79,Mike Scott,PF,PHI,3500.0,2.34,13.9,-1.0
80,Cristiano Felicio,C1B,CHI,4100.0,2.12,0.0,-1.0
81,Rodney Hood,SF,POR,4400.0,1.94,14.6,-1.0
82,Langston Galloway,SG,DET,3500.0,1.86,16.7,-1.0
83,Jeremy Lin,PG,TOR,3500.0,1.86,23.9,-1.0
84,Darren Collison,PG,IND,6000.0,1.74,43.1,1.4
85,Anthony Tolliver,PF,MIN,3500.0,1.54,16.8,-1.0
86,Gorgui Dieng,C1B,MIN,3900.0,1.51,16.6,-1.0
87,Jevon Carter,PG,MEM,3500.0,1.5,0.0,-1.0
88,Mitchell Robinson,C1B,NY,6600.0,1.48,45.8,0.9
89,Khem Birch,PF,ORL,3500.0,1.36,25.3,-1.0
90,Troy Daniels,SG,PHO,3600.0,1.34,14.4,-1.0
91,Wayne Ellington,SG,DET,4100.0,1.32,20.4,-1.0
92,Evan Turner,SF,POR,3500.0,1.02,7.8,-1.0
