Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Dennis Schroder,SG,OKC,5800.0,85.9,0.0,1.7
1,Russell Westbrook,PG,OKC,12200.0,85.9,41.9,2.8
2,Eric Bledsoe,PG,MIL,7300.0,74.46,26.0,-1.0
3,Khris Middleton,SG,MIL,7500.0,50.16,41.4,1.5
4,Bojan Bogdanovic,SF,IND,7700.0,47.3,29.5,1.5
5,Nikola Mirotic,SF,MIL,5500.0,46.78,16.7,-1.0
6,Giannis Antetokounmpo,SF,MIL,12500.0,46.76,47.9,2.7
7,Thaddeus Young,PF,IND,6600.0,46.22,27.4,1.0
8,Paul George,SF,OKC,11000.0,34.94,63.8,2.7
9,Jerami Grant,PF,OKC,5600.0,27.86,27.2,-1.0
10,CJ McCollum,SG,POR,8000.0,27.5,36.0,1.7
11,Malcolm Brogdon,SG,MIL,6500.0,27.4,19.8,-1.0
12,Wesley Matthews,SG,IND,4700.0,27.26,21.6,-1.0
13,Maurice Harkless,SF,POR,6000.0,26.72,10.6,-1.0
14,Cory Joseph,PG,IND,4000.0,23.66,17.0,-1.0
15,Steven Adams,C1B,OKC,7000.0,22.95,31.4,1.1
16,Damian Lillard,PG,POR,9800.0,21.78,76.5,2.1
17,Brook Lopez,C1B,MIL,6200.0,19.71,34.2,1.1
18,Darren Collison,PG,IND,7000.0,18.1,29.3,1.2
19,Ersan Ilyasova,PF,MIL,3800.0,17.78,14.4,-1.0
20,Myles Turner,C1B,IND,7700.0,16.63,56.9,-1.0
21,Markieff Morris,PF,OKC,3600.0,16.56,17.5,-1.0
22,Jusuf Nurkic,C1B,POR,8600.0,16.4,43.9,-1.0
23,Tyreke Evans,SF,IND,3500.0,14.7,5.7,-1.0
24,Pat Connaughton,SG,MIL,4600.0,14.56,17.4,-1.0
25,Terrance Ferguson,SG,OKC,3500.0,9.5,14.0,-1.0
26,Al-Farouq Aminu,PF,POR,4900.0,9.06,20.8,-1.0
27,Rodney Hood,SF,POR,4000.0,8.88,16.9,-1.0
28,Jake Layman,SF,POR,3700.0,8.44,1.7,-1.0
29,Tony Snell,SG,MIL,3500.0,5.66,10.2,-1.0
30,Kyle O'Quinn,C1B,IND,3800.0,5.46,20.5,-1.0
31,Enes Kanter,C1B,POR,4500.0,5.45,15.2,-1.0
32,Raymond Felton,PG,OKC,3500.0,4.86,0.0,-1.0
33,Abdel Nader,SF,OKC,3600.0,4.76,9.4,-1.0
34,TJ Leaf,PF,IND,3600.0,3.58,7.4,-1.0
35,Nerlens Noel,C1B,OKC,3500.0,3.3,12.6,-1.0
36,Zach Collins,PF,POR,3500.0,2.72,0.0,0.0
37,Seth Curry,PG,POR,3500.0,1.34,11.4,-1.0
38,Doug McDermott,SF,IND,3500.0,1.2,7.2,-1.0
