Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Kevin Durant,SF,GS,9700.0,85.9,52.2,2.2
1,Stephen Curry,PG,GS,9200.0,60.38,36.8,2.1
2,Trae Young,PG,ATL,7500.0,49.04,26.5,-1.0
3,Terrence Ross,SG,ORL,5700.0,45.34,27.2,-1.0
4,Justise Winslow,SF,MIA,6000.0,43.38,36.2,1.5
5,Nikola Vucevic,C1B,ORL,9600.0,42.83,39.9,2.0
6,Jonathan Isaac,SF,ORL,5900.0,41.1,41.6,-1.0
7,John Collins,PF,ATL,8000.0,40.14,24.8,-1.0
8,Aaron Gordon,PF,ORL,7100.0,33.84,22.1,1.5
9,Josh Richardson,SF,MIA,6700.0,30.74,46.7,1.5
10,Draymond Green,PF,GS,6700.0,26.94,37.4,0.9
11,Klay Thompson,SG,GS,7300.0,26.34,35.6,-1.0
12,DeMarcus Cousins,C1B,GS,7500.0,25.94,25.1,-1.0
13,Kelly Olynyk,PF,MIA,4300.0,22.86,12.9,-1.0
14,DJ Augustin,PG,ORL,5000.0,18.22,0.0,-1.0
15,Taurean Prince,SF,ATL,5300.0,15.98,21.7,-1.0
16,James Johnson,PF,MIA,4200.0,15.5,6.9,-1.0
17,Hassan Whiteside,C1B,MIA,8400.0,14.65,34.3,-1.0
18,Evan Fournier,SG,ORL,6100.0,14.62,33.1,-1.0
19,Kevin Huerter,SG,ATL,5500.0,11.0,23.6,-1.0
20,Bam Adebayo,PF,MIA,4100.0,10.1,32.7,-1.0
21,Dewayne Dedmon,C1B,ATL,5400.0,9.33,11.2,1.1
22,Dion Waiters,SG,MIA,4400.0,8.36,36.6,-1.0
23,DeAndre' Bembry,SF,ATL,3700.0,7.84,7.7,-1.0
24,Jeremy Lin,PG,ATL,4100.0,6.92,23.6,-1.0
25,Kent Bazemore,SG,ATL,4100.0,4.82,17.0,1.5
26,Dwyane Wade,SG,MIA,5700.0,4.64,34.7,1.7
27,Kevon Looney,C1B,GS,4100.0,3.83,12.0,-1.0
28,Jordan Bell,C1B,GS,3600.0,3.72,0.0,0.0
29,Alex Len,C1B,ATL,3900.0,3.55,21.9,1.3
30,Alfonzo McKinnie,SF,GS,3500.0,2.14,2.0,-1.0
31,Omari Spellman,PF,ATL,4000.0,1.9,22.0,-1.0
32,Jonas Jerebko,PF,GS,3500.0,1.62,10.9,-1.0
33,Khem Birch,PF,ORL,3600.0,1.6,0.0,-1.0
34,Quinn Cook,PG,GS,3500.0,1.0,8.6,-1.0
