Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,James Harden,SG,HOU,14000.0,49.1,81.0,2.8
1,Anthony Davis,PF,NO,13700.0,29.32,72.1,2.8
2,Royce O'Neale,SF,UTA,4600.0,24.84,22.9,-1.0
3,Donovan Mitchell,SG,UTA,9000.0,19.84,43.4,-1.0
4,Kyrie Irving,PG,BOS,8900.0,16.7,59.0,2.2
5,Alec Burks,SG,CLE,5500.0,14.58,12.6,-1.0
6,Kevin Durant,SF,GS,10400.0,14.48,60.0,2.2
7,Joe Ingles,SF,UTA,6600.0,14.4,22.0,-1.0
8,Danilo Gallinari,SF,LAC,7400.0,13.22,15.3,1.6
9,D'Angelo Russell,SG,BKN,7900.0,13.0,26.1,-1.0
10,DeMar DeRozan,SG,SA,8500.0,13.0,33.3,-1.0
11,Rudy Gobert,C1B,UTA,9900.0,12.68,65.9,1.8
12,Marcus Morris,PF,BOS,4900.0,12.66,14.6,-1.0
13,Shabazz Napier,PG,BKN,5000.0,12.58,11.2,-1.0
14,Jaylen Brown,SG,BOS,4400.0,11.8,19.2,-1.0
15,Eric Bledsoe,PG,MIL,7700.0,11.66,32.4,-1.0
16,Jae Crowder,SF,UTA,4400.0,11.64,38.8,-1.0
17,LaMarcus Aldridge,PF,SA,8900.0,11.44,22.3,-1.0
18,Terry Rozier,PG,BOS,4500.0,11.44,8.9,-1.0
19,Giannis Antetokounmpo,SF,MIL,11500.0,11.42,52.7,2.7
20,Luka Doncic,SG,DAL,8700.0,10.78,47.6,-1.0
21,Harrison Barnes,SF,DAL,5900.0,10.76,24.1,-1.0
22,Damian Lillard,PG,POR,10100.0,10.72,44.4,2.0
23,Kawhi Leonard,SF,TOR,9800.0,10.66,51.8,2.2
24,Jordan Clarkson,SG,CLE,5800.0,10.46,26.5,-1.0
25,Stephen Curry,PG,GS,10000.0,10.46,52.5,2.1
26,Fred VanVleet,PG,TOR,5000.0,10.2,7.4,-1.0
27,Tobias Harris,PF,LAC,7600.0,9.9,34.7,-1.0
28,Aaron Gordon,PF,ORL,7500.0,9.58,25.6,1.3
29,Malcolm Brogdon,SG,MIL,6200.0,9.46,24.2,-1.0
30,Pascal Siakam,PF,TOR,6500.0,9.16,21.3,1.5
31,Derrick White,PG,SA,6100.0,9.0,18.6,-1.0
32,Gordon Hayward,SF,BOS,5100.0,8.98,35.9,1.4
33,Andre Drummond,C1B,DET,9500.0,8.84,41.9,1.9
34,Elfrid Payton,PG,NO,5600.0,8.52,33.0,-1.0
35,Ersan Ilyasova,PF,MIL,3700.0,8.52,8.4,-1.0
36,Serge Ibaka,PF,TOR,6400.0,8.34,33.0,1.7
37,Lou Williams,SG,LAC,6500.0,8.14,41.2,1.7
38,Davis Bertans,SF,SA,4500.0,8.06,19.8,-1.0
39,Jayson Tatum,PF,BOS,6600.0,8.02,33.0,1.6
40,Cedi Osman,SF,CLE,4900.0,7.68,4.2,-1.0
41,Spencer Dinwiddie,PG,BKN,5400.0,7.68,46.4,1.7
42,Draymond Green,PF,GS,7000.0,7.4,50.2,1.0
43,Blake Griffin,PF,DET,9700.0,7.38,46.3,2.2
44,Maxi Kleber,PF,DAL,4600.0,7.22,24.9,-1.0
45,DJ Augustin,PG,ORL,4600.0,7.04,0.0,-1.0
46,Tristan Thompson,C1B,CLE,6400.0,7.01,15.1,-1.0
47,Khris Middleton,SG,MIL,7100.0,6.94,26.7,1.6
48,Reggie Jackson,PG,DET,5300.0,6.82,21.6,-1.0
49,Collin Sexton,PG,CLE,4900.0,6.82,12.7,-1.0
50,DeAndre Jordan,C1B,DAL,7200.0,6.77,27.3,-1.0
51,Austin Rivers,SG,HOU,5000.0,6.7,34.0,-1.0
52,Jrue Holiday,SG,NO,8600.0,6.68,48.7,2.2
53,Kyle Lowry,PG,TOR,7200.0,6.58,32.7,-1.0
54,Rodions Kurucs,PF,BKN,4500.0,6.52,24.0,-1.0
55,Evan Turner,SF,POR,4500.0,6.44,17.8,-1.0
56,Nikola Vucevic,C1B,ORL,9200.0,6.15,45.1,1.8
57,Bryn Forbes,PG,SA,4300.0,6.12,22.5,-1.0
58,Eric Gordon,SG,HOU,5900.0,5.78,28.6,-1.0
59,Rondae Hollis-Jefferson,PF,BKN,5200.0,5.58,7.8,-1.0
60,Nikola Mirotic,SF,NO,5800.0,5.58,45.5,-1.0
61,Jaren Jr,PF,MEM,6600.0,5.52,0.0,-1.0
62,Rudy Gay,SF,SA,5500.0,5.5,21.3,1.5
63,Julius Randle,C1B,NO,7800.0,5.39,34.9,-1.0
64,JaMychal Green,PF,MEM,4700.0,5.38,38.5,-1.0
65,Marc Gasol,C1B,MEM,7400.0,5.38,24.3,-1.0
66,E'Twaun Moore,SF,NO,4300.0,5.36,22.1,-1.0
67,Jusuf Nurkic,C1B,POR,8800.0,5.32,51.0,-1.0
68,Patty Mills,PG,SA,3800.0,5.22,28.4,-1.0
69,Al Horford,C1B,BOS,6400.0,5.16,37.9,1.4
70,CJ McCollum,SG,POR,6500.0,5.04,24.1,1.7
71,Gerald Green,SF,HOU,4700.0,5.04,0.0,-1.0
72,Jalen Brunson,PG,DAL,3700.0,4.82,9.7,-1.0
73,Danny Green,SG,TOR,4900.0,4.76,24.7,-1.0
74,Derrick Favors,PF,UTA,6200.0,4.66,25.0,1.4
75,Montrezl Harrell,PF,LAC,7900.0,4.58,32.4,1.4
76,Al-Farouq Aminu,PF,POR,5900.0,4.52,24.3,-1.0
77,PJ Tucker,PF,HOU,4900.0,4.52,0.0,-1.0
78,Klay Thompson,SG,GS,7400.0,4.42,31.9,-1.0
79,Mike Conley,PG,MEM,8300.0,4.32,22.9,-1.0
80,Stanley Johnson,SF,DET,3600.0,4.28,12.6,-1.0
81,Cameron Payne,PG,CLE,3700.0,4.14,18.6,-1.0
82,Aron Baynes,C1B,BOS,3500.0,3.7,17.0,-1.0
83,Evan Fournier,SG,ORL,5600.0,3.66,28.9,-1.0
84,Jarrett Allen,C1B,BKN,6500.0,3.55,60.8,1.2
85,Khem Birch,PF,ORL,3800.0,3.2,11.7,-1.0
86,Garrett Temple,SG,MEM,4100.0,3.2,12.2,-1.0
87,Ed Davis,PF,BKN,4100.0,3.16,3.8,-1.0
88,Reggie Bullock,SG,DET,4900.0,3.1,20.0,-1.0
89,Jon Leuer,PF,DET,3500.0,2.98,0.0,0.0
90,Kevon Looney,C1B,GS,4800.0,2.89,36.9,-1.0
91,DeMarre Carroll,SF,BKN,4800.0,2.84,29.5,-1.0
92,Brook Lopez,C1B,MIL,5400.0,2.83,20.3,1.2
93,Rodney Hood,SF,CLE,4100.0,2.8,27.8,-1.0
94,Jonathan Isaac,SF,ORL,4500.0,2.7,14.6,-1.0
95,Norman Powell,SF,TOR,3600.0,2.68,19.7,-1.0
96,Ante Zizic,C1B,CLE,3900.0,2.65,0.0,-1.0
97,Joe Harris,SF,BKN,4800.0,2.64,30.3,-1.0
98,Jonas Jerebko,PF,GS,3700.0,2.54,3.9,-1.0
99,Patrick Beverley,PG,LAC,4500.0,2.2,13.1,-1.0
100,Tyrone Wallace,SG,LAC,3600.0,2.16,7.2,-1.0
101,Andre Iguodala,SG,GS,4300.0,2.12,25.0,-1.0
102,Kyle Korver,SG,UTA,4000.0,2.1,22.4,-1.0
103,Delon Wright,SG,TOR,3700.0,2.02,0.0,-1.0
104,Marcus Smart,SG,BOS,4700.0,1.94,23.3,-1.0
105,Zach Collins,PF,POR,3800.0,1.94,12.2,-1.0
106,George Hill,PG,MIL,3700.0,1.86,18.6,-1.0
