Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,12600.0,31.32,64.6,2.8
1,Dennis Schroder,SG,OKC,8200.0,23.12,0.0,1.6
2,Kevin Durant,SF,GS,11400.0,22.46,40.3,2.3
3,Devin Booker,SG,PHO,7700.0,22.36,37.8,-1.0
4,Victor Oladipo,SG,IND,10000.0,19.78,4.9,-1.0
5,Jrue Holiday,SG,NO,8900.0,15.46,44.6,1.9
6,Paul George,SF,OKC,10500.0,15.38,61.2,2.8
7,Kemba Walker,PG,CHA,8800.0,15.32,77.4,2.3
8,Klay Thompson,SG,GS,7500.0,14.94,36.6,-1.0
9,Quinn Cook,PG,GS,5900.0,14.24,23.9,-1.0
10,LeBron James,SF,LAL,12100.0,14.16,37.3,2.8
11,Harrison Barnes,SF,DAL,6200.0,13.64,34.1,-1.0
12,Pascal Siakam,PF,TOR,6500.0,13.08,34.1,1.5
13,Kyle Lowry,PG,TOR,8000.0,12.94,35.4,-1.0
14,TJ Warren,SF,PHO,6900.0,11.9,34.5,-1.0
15,Chris Paul,PG,HOU,9100.0,11.12,37.3,-1.0
16,Kyrie Irving,PG,BOS,8500.0,10.92,36.1,2.0
17,Nikola Mirotic,SF,NO,7900.0,10.6,43.0,-1.0
18,Joel Embiid,C1B,PHI,11100.0,10.6,55.7,2.7
19,Serge Ibaka,PF,TOR,6400.0,9.82,38.3,1.7
20,De'Aaron Fox,PG,SAC,8100.0,9.8,24.7,-1.0
21,Domantas Sabonis,PF,IND,6700.0,9.76,42.2,1.5
22,Wendell Jr,PF,CHI,6600.0,9.44,0.0,-1.0
23,Omari Spellman,PF,ATL,4500.0,9.4,10.4,-1.0
24,Ben Simmons,PG,PHI,9000.0,9.34,51.7,2.0
25,Jayson Tatum,PF,BOS,6800.0,8.8,16.4,1.5
26,Aaron Gordon,PF,ORL,8000.0,8.7,28.7,1.5
27,Nikola Jokic,C1B,DEN,9600.0,8.26,51.0,2.2
28,Jerami Grant,PF,OKC,5600.0,8.26,31.7,-1.0
29,Paul Millsap,PF,DEN,6300.0,8.0,17.7,1.5
30,James Harden,SG,HOU,11800.0,7.98,53.8,2.7
31,Nicolas Batum,SF,CHA,5700.0,7.72,12.2,-1.0
32,JJ Redick,SG,PHI,5500.0,7.58,0.0,-1.0
33,Jamal Murray,PG,DEN,7400.0,7.4,24.4,1.7
34,Brandon Ingram,PF,LAL,6000.0,7.26,34.7,-1.0
35,Jonas Valanciunas,C1B,TOR,5600.0,7.18,19.3,-1.0
36,Gordon Hayward,SF,BOS,6100.0,7.14,19.3,1.2
37,JJ Barea,PG,DAL,4400.0,6.88,0.0,-1.0
38,Trae Young,PG,ATL,7400.0,6.76,16.2,-1.0
39,Terrence Ross,SG,ORL,5100.0,6.7,13.4,-1.0
40,Derrick Favors,PF,UTA,5400.0,6.54,27.1,1.4
41,Ryan Arcidiacono,PG,CHI,4400.0,6.46,11.9,-1.0
42,E'Twaun Moore,SF,NO,5300.0,6.46,18.5,-1.0
43,Eric Gordon,SG,HOU,5000.0,6.38,19.7,-1.0
44,Evan Fournier,SG,ORL,6100.0,6.36,27.0,-1.0
45,Nikola Vucevic,C1B,ORL,8600.0,6.27,54.6,2.0
46,Jimmy Butler,SG,PHI,8400.0,6.22,32.6,-1.0
47,Elie Okobo,PG,PHO,3500.0,6.08,0.0,0.0
48,Deandre Ayton,C1B,PHO,7200.0,6.03,34.3,-1.0
49,DeAndre' Bembry,SF,ATL,4900.0,5.94,17.8,-1.0
50,Kyle Kuzma,PF,LAL,6100.0,5.82,16.2,1.7
51,Clint Capela,C1B,HOU,8100.0,5.8,57.7,-1.0
52,Steven Adams,C1B,OKC,8200.0,5.69,39.0,1.6
53,Juancho Hernangomez,SF,DEN,4100.0,5.6,0.0,0.0
54,Joe Ingles,SF,UTA,6300.0,5.54,16.6,-1.0
55,Nemanja Bjelica,SF,SAC,5200.0,5.4,3.2,-1.0
56,Ricky Rubio,PG,UTA,6400.0,5.36,35.8,1.3
57,Gary Harris,SF,DEN,7000.0,5.28,42.0,-1.0
58,Buddy Hield,SG,SAC,6600.0,5.18,35.4,1.5
59,Bojan Bogdanovic,SF,IND,5300.0,5.1,22.8,1.6
