Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
43,John Collins,PF,ATL,7700.0,6.56,40.6,-1.0
44,LaMarcus Aldridge,PF,SA,8400.0,6.46,40.5,-1.0
45,Marvin III,PF,SAC,8000.0,6.44,18.9,1.5
46,CJ McCollum,SG,POR,7300.0,6.4,22.5,1.7
47,Shelvin Mack,PG,CHA,3800.0,6.34,0.0,0.0
48,Rudy Gobert,C1B,UTA,9700.0,6.26,48.6,1.8
49,Nicolas Batum,SF,CHA,5800.0,5.96,43.2,-1.0
50,Mike Conley,PG,MEM,7800.0,5.84,42.8,-1.0
51,Andrew Wiggins,SG,MIN,6700.0,5.84,32.1,1.7
52,Luka Doncic,SG,DAL,9800.0,5.78,41.5,-1.0
53,Kemba Walker,PG,CHA,8800.0,5.74,54.8,1.9
54,Gordon Hayward,SF,BOS,5300.0,5.74,10.3,1.4
55,Caris LeVert,SG,BKN,6400.0,5.72,0.4,-1.0
56,Ivica Zubac,C1B,LAC,4700.0,5.66,27.1,-1.0
57,D'Angelo Russell,SG,BKN,9100.0,5.62,40.1,-1.0
58,Marcus Smart,SG,BOS,5100.0,5.5,32.7,-1.0
59,Dion Waiters,SG,MIA,5700.0,5.4,6.6,-1.0
60,Otto Jr,SF,CHI,6700.0,5.38,0.0,-1.0
61,Avery Bradley,SG,MEM,4500.0,5.36,43.9,-1.0
62,Rudy Gay,SF,SA,5900.0,5.34,18.3,1.5
63,Miles Bridges,SF,CHA,4200.0,5.32,20.7,-1.0
64,Donovan Mitchell,SG,UTA,9000.0,5.24,39.8,-1.0
65,Andre Drummond,C1B,DET,10500.0,5.23,46.9,1.8
66,Thaddeus Young,PF,IND,6500.0,5.12,22.5,1.4
67,Elfrid Payton,PG,NO,6200.0,5.1,34.7,-1.0
68,Klay Thompson,SG,GS,7200.0,5.02,48.9,-1.0
69,Trevor Ariza,SF,WAS,6500.0,5.0,49.5,-1.0
70,Ryan Arcidiacono,PG,CHI,4200.0,4.98,17.4,-1.0
71,Damian Lillard,PG,POR,9000.0,4.96,49.4,2.1
72,Malcolm Brogdon,SG,MIL,6400.0,4.96,34.0,-1.0
73,Jayson Tatum,PF,BOS,6700.0,4.9,17.8,1.6
74,Jeremy Lamb,SG,CHA,5900.0,4.78,47.8,1.4
75,Draymond Green,PF,GS,6700.0,4.72,13.6,0.9
76,Derrick Favors,PF,UTA,6400.0,4.68,38.7,1.4
77,JaVale McGee,C1B,LAL,5500.0,4.64,14.8,1.5
78,Eric Gordon,SG,HOU,5500.0,4.58,19.2,-1.0
79,Rajon Rondo,PG,LAL,4300.0,4.54,47.4,-1.0
80,Bojan Bogdanovic,SF,IND,6000.0,4.44,25.8,1.6
81,Reggie Jackson,PG,DET,5500.0,4.42,25.2,-1.0
82,Lou Williams,SG,LAC,7800.0,4.28,32.4,1.8
83,Patrick Beverley,PG,LAC,5600.0,4.24,38.5,-1.0
84,Jonas Valanciunas,C1B,MEM,8100.0,4.21,29.4,-1.0
85,Brad Wanamaker,PG,BOS,3500.0,4.2,0.0,0.0
86,Jrue Holiday,SG,NO,9200.0,4.2,39.4,1.8
87,Kenneth Faried,PF,HOU,6700.0,3.84,3.4,-1.0
88,Dwyane Wade,SG,MIA,6200.0,3.82,42.9,1.7
89,Josh Okogie,SG,MIN,4000.0,3.8,28.8,-1.0
90,Kenrich Williams,SF,NO,5800.0,3.68,11.6,-1.0
91,Wesley Matthews,SG,IND,4400.0,3.62,25.1,-1.0
92,Jusuf Nurkic,C1B,POR,8000.0,3.51,35.7,-1.0
93,Marvin Williams,PF,CHA,5400.0,3.5,23.7,-1.0
94,Jae Crowder,SF,UTA,5000.0,3.46,26.6,-1.0
95,Joe Ingles,SF,UTA,5800.0,3.44,34.0,-1.0
96,Tyus Jones,PG,MIN,5300.0,3.34,29.9,-1.0
97,Montrezl Harrell,PF,LAC,7200.0,3.32,28.6,1.5
98,PJ Tucker,PF,HOU,5100.0,3.24,0.0,-1.0
99,Justin Holiday,SG,MEM,3700.0,3.18,22.2,-1.0
100,Tim Jr,SG,DAL,5700.0,3.14,0.0,-1.0
101,Allen Crabbe,SG,BKN,4000.0,3.04,17.0,-1.0
102,Brook Lopez,C1B,MIL,6000.0,3.0,35.5,1.4
103,Tomas Satoransky,PG,WAS,6200.0,2.96,0.0,-1.0
104,Rondae Hollis-Jefferson,PF,BKN,4100.0,2.88,18.3,-1.0
105,Al-Farouq Aminu,PF,POR,5100.0,2.86,22.8,-1.0
106,Joe Harris,SF,BKN,5200.0,2.84,9.6,-1.0
107,Landry Shamet,PG,LAC,3900.0,2.82,12.6,-1.0
108,Ekpe Udoh,C1B,UTA,3500.0,2.79,0.0,0.0
109,Bogdan Bogdanovic,SG,SAC,5700.0,2.78,57.6,1.6
110,Harrison Barnes,SF,SAC,5400.0,2.68,35.8,-1.0
111,Ersan Ilyasova,PF,MIL,3800.0,2.64,19.7,-1.0
112,Derrick White,PG,SA,5700.0,2.58,37.2,-1.0
113,Myles Turner,C1B,IND,7300.0,2.54,33.5,-1.0
114,Al Horford,C1B,BOS,7800.0,2.52,32.5,1.4
115,Kentavious Caldwell-Pope,SG,LAL,3500.0,2.46,3.5,-1.0
116,Jeff Green,SF,WAS,5100.0,2.4,25.5,-1.0
117,Taurean Prince,SF,ATL,5000.0,2.38,13.1,-1.0
118,Reggie Bullock,SG,LAL,4500.0,2.3,29.0,-1.0
119,Jake Layman,SF,POR,4600.0,2.28,10.1,-1.0
120,Maurice Harkless,SF,POR,4700.0,2.22,37.0,-1.0
121,Dorian Finney-Smith,SF,DAL,5000.0,2.2,15.4,-1.0
122,Anthony Davis,PF,NO,8700.0,2.16,31.6,2.7
123,Isaiah Canaan,PG,MIL,3500.0,2.16,3.2,-1.0
124,Gerald Green,SF,HOU,3700.0,2.14,28.5,-1.0
125,Bam Adebayo,PF,MIA,4800.0,2.12,34.0,-1.0
126,Maxi Kleber,PF,DAL,3900.0,2.12,18.9,-1.0
127,Corey Brewer,SF,SAC,3600.0,2.1,9.5,-1.0
128,Cody Zeller,C1B,CHA,6800.0,2.09,24.4,-1.0
129,Bryn Forbes,PG,SA,3900.0,2.0,6.0,-1.0
130,Patty Mills,PG,SA,4100.0,2.0,12.1,-1.0
131,Dewayne Dedmon,C1B,ATL,6000.0,2.0,26.5,1.3
132,Clint Capela,C1B,HOU,7700.0,1.97,52.4,-1.0
133,Rodney Hood,SF,POR,3600.0,1.96,0.2,-1.0
134,Tim Frazier,PG,NO,4100.0,1.94,0.0,0.0
135,Nemanja Bjelica,SF,SAC,3900.0,1.76,0.0,0.0
136,Kevin Huerter,SG,ATL,4100.0,1.74,19.7,-1.0
137,Kevon Looney,C1B,GS,3500.0,1.74,12.2,-1.0
138,DeMarre Carroll,SF,BKN,4600.0,1.74,13.6,-1.0
139,E'Twaun Moore,SF,NO,3900.0,1.72,3.9,-1.0
140,Thomas Bryant,C1B,WAS,4200.0,1.72,30.5,1.4
141,Kris Dunn,PG,CHI,5800.0,1.68,28.8,-1.0
142,Willie Cauley-Stein,C1B,SAC,5500.0,1.67,24.3,1.1
143,Davis Bertans,SF,SA,3900.0,1.64,3.8,-1.0
144,JaMychal Green,PF,LAC,4500.0,1.62,16.6,-1.0
145,Jarrett Allen,C1B,BKN,6100.0,1.61,31.2,1.2
146,Cory Joseph,PG,IND,3600.0,1.6,26.8,-1.0
147,Derrick Jr,SF,MIA,3500.0,1.6,0.0,-1.0
148,Keita Bates-Diop,SF,MIN,3600.0,1.58,3.0,-1.0
149,Thabo Sefolosha,SF,UTA,3500.0,1.52,5.4,-1.0
150,Mike Muscala,C1B,LAL,3500.0,1.48,6.0,-1.0
151,Jakob Poeltl,C1B,SA,3700.0,1.25,0.0,0.0
152,Ed Davis,PF,BKN,4400.0,1.18,12.5,-1.0
153,Tony Parker,PG,CHA,3700.0,1.18,3.0,-1.0
154,Shabazz Napier,PG,BKN,3700.0,1.18,24.5,-1.0
155,Michael Kidd-Gilchrist,SF,CHA,3500.0,1.18,4.7,-1.0
156,Robin Lopez,C1B,CHI,5600.0,1.17,22.1,-1.0
157,Timothe Luwawu-Cabarrot,SG,CHI,3800.0,1.16,0.0,-1.0
158,Luke Kennard,SG,DET,5300.0,1.14,15.7,-1.0
159,Omari Spellman,PF,ATL,3600.0,1.1,19.9,-1.0
160,Daniel Theis,PF,BOS,3700.0,1.08,6.0,-1.0
161,Darius Miller,SF,NO,3900.0,1.06,23.1,-1.0
162,Marco Belinelli,SG,SA,3700.0,1.06,21.0,-1.0
163,Andre Iguodala,SG,GS,4200.0,1.06,10.3,-1.0
164,Goran Dragic,PG,MIA,4100.0,1.04,30.1,-1.0
