Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,11400.0,38.34,60.6,2.8
1,Dennis Schroder,SG,OKC,5600.0,28.96,0.0,1.6
2,Kevin Durant,SF,GS,9700.0,27.44,21.4,2.1
3,Chris Paul,PG,HOU,8700.0,23.34,34.2,-1.0
4,Ben Simmons,PG,PHI,9900.0,22.74,50.6,1.8
5,Stephen Curry,PG,GS,9400.0,21.56,31.6,2.2
6,Tobias Harris,PF,PHI,8000.0,20.6,49.9,-1.0
7,Kawhi Leonard,SF,TOR,9700.0,20.6,36.7,2.1
8,Kyrie Irving,PG,BOS,9400.0,18.38,44.5,2.0
9,Tyus Jones,PG,MIN,4100.0,17.7,5.2,-1.0
10,Ivan Rabb,PF,MEM,3600.0,17.52,18.6,-1.0
11,Paul George,SF,OKC,11300.0,17.34,36.0,2.8
12,Zach LaVine,SG,CHI,8000.0,16.44,30.9,-1.0
13,James Harden,SG,HOU,12100.0,14.82,48.7,2.8
14,Lauri Markkanen,PF,CHI,9100.0,14.76,32.6,-1.0
15,Draymond Green,PF,GS,6500.0,14.62,23.7,0.9
16,Pascal Siakam,PF,TOR,7600.0,14.46,31.5,1.5
17,Karl-Anthony Towns,C1B,MIN,11500.0,14.43,65.3,2.2
18,Kyle Lowry,PG,TOR,8500.0,14.24,19.2,-1.0
19,Taj Gibson,PF,MIN,4800.0,13.74,22.2,-1.0
20,Thaddeus Young,PF,IND,7000.0,13.16,30.0,1.3
21,Jimmy Butler,SG,PHI,8400.0,12.9,30.4,-1.0
22,Jonathan Isaac,SF,ORL,5600.0,12.62,25.5,-1.0
23,Bruno Caboclo,SF,MEM,4300.0,12.34,2.2,-1.0
24,Mike Conley,PG,MEM,8100.0,12.14,52.8,-1.0
25,Derrick Rose,PG,MIN,5600.0,12.12,25.8,-1.0
26,DeMarcus Cousins,C1B,GS,8700.0,11.92,22.8,-1.0
27,JJ Redick,SF,PHI,5700.0,11.56,0.0,-1.0
28,Joakim Noah,C1B,MEM,5500.0,11.05,35.5,-1.0
29,Gordon Hayward,SF,BOS,4500.0,10.84,50.4,1.2
30,Andrew Wiggins,SG,MIN,6400.0,10.8,33.7,1.6
31,Jeff Teague,PG,MIN,6300.0,10.52,44.0,-1.0
32,Otto Jr,SF,CHI,7400.0,10.42,0.0,-1.0
33,Gerald Green,SF,HOU,3600.0,10.06,24.6,-1.0
34,Jerami Grant,PF,OKC,6000.0,9.48,17.1,-1.0
35,Wesley Matthews,SG,IND,5100.0,9.46,20.6,-1.0
36,Justin Holiday,SG,MEM,3900.0,9.16,7.2,-1.0
37,CJ McCollum,SG,POR,7300.0,9.14,34.4,1.5
38,Nikola Vucevic,C1B,ORL,10500.0,9.07,30.4,2.2
39,Damian Lillard,PG,POR,9400.0,9.02,33.4,1.8
40,Aaron Gordon,PF,ORL,7100.0,9.02,37.3,1.6
41,Marcus Morris,PF,BOS,4600.0,8.94,10.7,-1.0
42,DJ Augustin,PG,ORL,5100.0,8.44,0.0,-1.0
43,Cory Joseph,PG,IND,4500.0,8.42,12.9,-1.0
44,Maurice Harkless,SF,POR,5600.0,7.84,36.7,-1.0
45,Jaylen Brown,SG,BOS,5000.0,7.8,23.3,-1.0
46,Bojan Bogdanovic,SF,IND,6500.0,7.78,40.7,1.6
47,Steven Adams,C1B,OKC,6800.0,7.65,38.2,1.4
48,Evan Fournier,SG,ORL,5500.0,7.32,31.4,-1.0
49,Andre Iguodala,SG,GS,4800.0,7.24,8.6,-1.0
50,Darren Collison,PG,IND,7400.0,7.16,32.8,1.2
51,Kyle O'Quinn,C1B,IND,4100.0,7.12,12.5,-1.0
52,Jonas Valanciunas,C1B,MEM,7900.0,7.07,20.4,-1.0
53,Jayson Tatum,PF,BOS,6300.0,7.02,38.5,1.5
54,Markieff Morris,PF,OKC,3800.0,6.58,11.0,-1.0
55,Danny Green,SG,TOR,4100.0,6.52,21.5,-1.0
56,Clint Capela,C1B,HOU,7600.0,6.45,32.5,-1.0
57,Jeremy Lin,PG,TOR,3900.0,6.42,4.4,-1.0
58,Jusuf Nurkic,C1B,POR,8300.0,6.22,38.5,-1.0
59,Alfonzo McKinnie,SF,GS,3500.0,6.16,14.1,-1.0
60,Marc Gasol,C1B,TOR,6600.0,5.59,9.2,-1.0
61,Eric Gordon,SG,HOU,5300.0,5.52,14.9,-1.0
62,Delon Wright,SG,MEM,5100.0,5.48,37.1,-1.0
63,Al Horford,C1B,BOS,7200.0,5.24,18.8,1.3
64,Robin Lopez,C1B,CHI,5500.0,5.2,42.5,-1.0
65,Dario Saric,PF,MIN,4500.0,4.92,0.0,-1.0
66,PJ Tucker,PF,HOU,4800.0,4.78,0.0,-1.0
67,Aron Baynes,C1B,BOS,3600.0,4.64,10.5,-1.0
68,Avery Bradley,SG,MEM,5900.0,4.62,26.1,-1.0
69,Serge Ibaka,PF,TOR,4700.0,4.12,44.0,1.6
70,Tyreke Evans,SF,IND,3500.0,4.02,11.9,-1.0
71,Norman Powell,SF,TOR,3500.0,3.9,5.2,-1.0
72,Tyler Dorsey,SG,MEM,3500.0,3.86,0.0,0.0
73,Marcus Smart,SG,BOS,5600.0,3.78,23.4,-1.0
74,Cameron Reynolds,SG,MIN,3500.0,3.76,0.0,0.0
75,OG Anunoby,SF,TOR,3900.0,3.74,4.2,-1.0
76,Ryan Arcidiacono,PG,CHI,4000.0,3.42,15.0,-1.0
77,Al-Farouq Aminu,PF,POR,5100.0,3.32,14.7,-1.0
78,Jake Layman,SF,POR,3700.0,3.32,15.2,-1.0
79,Terrance Ferguson,SG,OKC,3500.0,3.08,8.2,-1.0
80,Josh Okogie,SG,MIN,3700.0,2.96,13.8,-1.0
