Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Jabari Parker,SF,WAS,5700.0,34.7,18.8,-1.0
1,LeBron James,SF,LAL,11800.0,22.64,64.4,2.8
2,Russell Westbrook,PG,OKC,11900.0,21.74,58.0,2.8
3,Paul George,SF,OKC,11700.0,21.02,34.1,2.8
4,Blake Griffin,PF,DET,9300.0,20.2,30.8,1.9
5,Larry Jr,PF,CLE,7600.0,16.42,0.0,0.9
6,Collin Sexton,PG,CLE,5500.0,16.24,36.7,-1.0
7,Kevin Durant,SF,GS,10400.0,15.7,42.3,2.1
8,Andrew Wiggins,SG,MIN,7000.0,15.56,33.8,1.7
9,Stephen Curry,PG,GS,9500.0,14.22,49.3,2.0
10,Bradley Beal,SG,WAS,9800.0,14.18,51.6,1.9
11,Lauri Markkanen,PF,CHI,8700.0,13.96,58.0,-1.0
12,Giannis Antetokounmpo,SF,MIL,12300.0,13.06,55.5,2.8
13,Chris Paul,PG,HOU,8000.0,12.72,55.5,-1.0
14,Trae Young,PG,ATL,8500.0,12.68,38.4,-1.0
15,Ivan Rabb,PF,MEM,3800.0,11.64,17.6,-1.0
16,Kemba Walker,PG,CHA,10000.0,11.08,42.7,2.3
17,Khris Middleton,SG,MIL,6400.0,11.02,39.9,1.7
18,Marcus Morris,PF,BOS,5100.0,10.94,23.7,-1.0
19,Devin Booker,SG,PHO,8200.0,10.72,47.4,-1.0
20,Bojan Bogdanovic,SF,IND,6100.0,10.62,28.8,1.6
21,Dario Saric,PF,MIN,5400.0,10.04,0.0,-1.0
22,Kyle Kuzma,PF,LAL,6800.0,9.9,35.1,1.7
23,Josh Jackson,PF,PHO,5900.0,9.8,11.7,-1.0
24,D'Angelo Russell,SG,BKN,9100.0,9.38,56.7,-1.0
25,Kyrie Irving,PG,BOS,9600.0,9.34,62.0,2.1
26,John Collins,PF,ATL,7600.0,9.16,36.8,-1.0
27,Kent Bazemore,SG,ATL,4800.0,9.02,38.5,1.4
28,Jaylen Brown,SG,BOS,4900.0,8.88,23.6,-1.0
29,Eric Bledsoe,PG,MIL,6300.0,8.8,35.5,-1.0
30,Zach LaVine,SG,CHI,7900.0,8.66,50.2,-1.0
31,Luol Deng,SF,MIN,4900.0,8.54,12.0,-1.0
32,Jeff Teague,PG,MIN,7200.0,8.5,9.0,-1.0
33,De'Aaron Fox,PG,SAC,7200.0,8.12,43.7,-1.0
34,Taj Gibson,PF,MIN,3900.0,8.1,27.7,-1.0
35,JaVale McGee,C1B,LAL,6000.0,8.09,13.4,1.5
36,Gordon Hayward,SF,BOS,5700.0,7.88,16.9,1.3
37,Marcus Smart,SG,BOS,5000.0,7.78,22.7,-1.0
38,Cedi Osman,SF,CLE,4900.0,7.76,17.8,-1.0
39,Bobby Portis,PF,WAS,6600.0,7.74,13.8,-1.0
40,Darren Collison,PG,IND,6300.0,7.68,27.7,1.1
41,Otto Jr,SF,CHI,6800.0,7.5,0.0,-1.0
42,Jordan Clarkson,SG,CLE,6400.0,7.46,7.7,-1.0
43,Jeremy Lamb,SG,CHA,6500.0,7.44,6.4,1.7
44,Delon Wright,SG,MEM,5400.0,7.36,29.9,-1.0
45,Marvin III,PF,SAC,6100.0,7.34,49.5,1.6
46,Caris LeVert,SG,BKN,5900.0,7.28,18.0,-1.0
47,Buddy Hield,SG,SAC,6300.0,7.12,49.0,1.6
48,Chasson Randle,SG,WAS,3500.0,7.12,18.6,-1.0
49,Rajon Rondo,PG,LAL,5900.0,6.86,18.6,-1.0
50,Brandon Ingram,SF,LAL,6400.0,6.84,34.5,-1.0
51,Domantas Sabonis,PF,IND,6000.0,6.74,40.9,1.7
52,Jerryd Bayless,PG,MIN,3500.0,6.72,0.0,0.0
53,Malcolm Brogdon,SG,MIL,5900.0,6.68,29.0,-1.0
54,Shelvin Mack,PG,CHA,3800.0,6.58,0.0,0.0
55,Kevin Love,PF,CLE,5700.0,6.54,49.4,-1.0
56,Klay Thompson,SG,GS,7100.0,6.54,39.8,-1.0
57,Harrison Barnes,SF,SAC,5800.0,6.54,13.3,-1.0
58,Draymond Green,PF,GS,6700.0,6.48,10.3,0.8
59,Andre Drummond,C1B,DET,11200.0,6.46,41.8,1.6
60,Kyle O'Quinn,C1B,IND,3500.0,6.45,23.7,-1.0
61,Mike Conley,PG,MEM,7700.0,6.42,33.0,-1.0
62,Josh Richardson,SF,MIA,6000.0,6.4,27.6,1.3
63,Trevor Ariza,SF,WAS,7000.0,6.26,28.5,-1.0
64,Kelly Jr,SF,PHO,5200.0,6.26,0.0,-1.0
65,Josh Okogie,SG,MIN,4500.0,6.02,17.4,-1.0
66,Nicolas Batum,SF,CHA,5200.0,5.94,25.3,-1.0
67,Jayson Tatum,PF,BOS,7000.0,5.7,19.7,1.6
68,DeMarcus Cousins,C1B,GS,7800.0,5.67,47.8,-1.0
69,Marquese Chriss,PF,CLE,4800.0,5.64,16.7,-1.0
70,DeAndre' Bembry,SF,ATL,3900.0,5.5,16.2,-1.0
71,Thaddeus Young,PF,IND,6000.0,5.4,31.3,1.5
72,Avery Bradley,SG,MEM,5000.0,5.38,6.2,-1.0
73,Mikal Bridges,SF,PHO,4800.0,5.24,21.4,-1.0
74,Kris Dunn,PG,CHI,6900.0,5.18,11.7,-1.0
75,Marvin Williams,PF,CHA,5500.0,5.0,30.6,-1.0
76,Justin Holiday,SG,MEM,3900.0,4.74,16.9,-1.0
77,Steven Adams,C1B,OKC,6400.0,4.74,22.3,1.3
78,Joakim Noah,C1B,MEM,4400.0,4.68,38.4,-1.0
79,Jrue Holiday,SG,NO,8900.0,4.62,49.1,2.0
80,Dion Waiters,SG,MIA,5600.0,4.62,20.5,-1.0
81,Deandre Ayton,C1B,PHO,7300.0,4.6,33.4,-1.0
82,Kenrich Williams,SF,NO,6100.0,4.46,34.9,-1.0
83,Jonas Valanciunas,C1B,MEM,6800.0,4.36,43.7,-1.0
84,Rondae Hollis-Jefferson,PF,BKN,4100.0,4.28,0.0,0.0
85,Kenneth Faried,PF,HOU,6500.0,4.26,35.0,-1.0
86,Julius Randle,PF,NO,7900.0,4.22,34.1,-1.0
87,Tomas Satoransky,PG,WAS,6200.0,4.18,0.0,-1.0
88,Derrick Rose,PG,MIN,5600.0,4.04,29.4,-1.0
89,Ryan Arcidiacono,PG,CHI,4000.0,3.86,19.6,-1.0
90,PJ Tucker,PF,HOU,4500.0,3.76,0.0,-1.0
91,Ersan Ilyasova,PF,MIL,3700.0,3.7,21.4,-1.0
92,Tyler Johnson,PG,PHO,4700.0,3.66,50.0,-1.0
93,Taurean Prince,SF,ATL,5100.0,3.42,43.6,-1.0
94,Brook Lopez,C1B,MIL,5300.0,3.35,42.9,1.4
95,Reggie Jackson,PG,DET,5600.0,3.32,16.2,-1.0
96,Kentavious Caldwell-Pope,SG,LAL,3700.0,3.32,9.5,-1.0
97,Eric Gordon,SG,HOU,5300.0,3.2,37.2,-1.0
98,Jerami Grant,PF,OKC,5700.0,3.18,17.6,-1.0
99,Richaun Holmes,PF,PHO,3900.0,3.16,11.1,-1.0
100,Jeff Green,SF,WAS,5000.0,3.16,6.2,-1.0
101,Al Horford,C1B,BOS,8200.0,3.07,27.9,1.6
102,Dennis Schroder,SG,OKC,5000.0,3.06,0.0,1.7
103,Willie Cauley-Stein,C1B,SAC,6200.0,3.05,29.2,1.3
104,DeMarre Carroll,SF,BKN,4900.0,3.04,13.9,-1.0
105,Shabazz Napier,PG,BKN,5000.0,3.02,14.4,-1.0
106,Allen Crabbe,SG,BKN,4300.0,3.0,11.0,-1.0
107,Bruno Caboclo,SF,MEM,4000.0,2.92,8.4,-1.0
108,Cody Zeller,C1B,CHA,6400.0,2.88,26.2,-1.0
109,Corey Brewer,SF,SAC,3600.0,2.78,0.0,0.0
110,David Nwaba,SG,CLE,3900.0,2.76,10.4,-1.0
111,Alec Burks,SG,SAC,3600.0,2.74,5.2,-1.0
