Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Anthony Davis,PF,NO,12400.0,23.64,64.4,2.8
1,LeBron James,SF,LAL,11100.0,20.58,57.8,2.8
2,Russell Westbrook,PG,OKC,11200.0,20.4,39.2,2.7
3,Josh Jackson,PF,PHO,5300.0,18.86,39.8,-1.0
4,Alec Burks,SG,CLE,5300.0,18.38,10.7,-1.0
5,Bam Adebayo,PF,MIA,6500.0,17.56,39.5,-1.0
6,Marcus Smart,SG,BOS,4800.0,13.14,19.9,-1.0
7,Paul George,SF,OKC,8800.0,12.78,49.1,2.7
8,Bradley Beal,SG,WAS,8700.0,12.78,46.1,1.9
9,Kelly Jr,SF,WAS,4900.0,12.48,0.0,-1.0
10,Jamal Murray,PG,DEN,7600.0,11.6,40.5,1.5
11,Kevin Durant,SF,GS,10300.0,11.32,39.5,2.2
12,Ben Simmons,PG,PHI,9200.0,11.08,47.5,1.7
13,De'Aaron Fox,PG,SAC,7700.0,11.04,49.8,-1.0
14,Stephen Curry,PG,GS,9200.0,10.28,62.4,2.2
15,Tomas Satoransky,PG,WAS,4300.0,10.24,0.0,-1.0
16,Jimmy Butler,SG,PHI,8200.0,9.86,7.8,-1.0
17,Nikola Jokic,C1B,DEN,10100.0,9.81,53.4,2.0
18,Klay Thompson,SG,GS,6800.0,9.8,31.9,-1.0
19,Collin Sexton,PG,CLE,5300.0,9.56,20.8,-1.0
20,Joel Embiid,C1B,PHI,10400.0,9.55,47.1,2.7
21,Marcus Morris,PF,BOS,5500.0,9.44,39.8,-1.0
22,Lauri Markkanen,PF,CHI,6700.0,9.38,22.7,-1.0
23,Eric Bledsoe,PG,MIL,7800.0,9.32,40.9,-1.0
24,Juancho Hernangomez,SF,DEN,5700.0,9.14,0.0,0.0
25,Austin Rivers,SG,WAS,3600.0,8.72,22.6,-1.0
26,Josh Richardson,SF,MIA,6800.0,8.42,24.1,1.7
27,Jonathan Isaac,SF,ORL,5100.0,8.24,11.8,-1.0
28,Julius Randle,C1B,NO,8400.0,7.9,34.2,-1.0
29,Bojan Bogdanovic,SF,IND,5200.0,7.78,33.4,1.7
30,Trevor Ariza,SF,PHO,5400.0,7.64,30.7,-1.0
31,Robert Covington,SF,MIN,6900.0,7.6,14.8,-1.0
32,Jonas Jerebko,PF,GS,4500.0,7.46,26.1,-1.0
33,Trey Lyles,PF,DEN,5600.0,7.42,21.4,-1.0
34,Darren Collison,PG,IND,6600.0,7.4,46.9,1.2
35,Jordan Clarkson,SG,CLE,5300.0,7.18,17.5,-1.0
36,Buddy Hield,SG,SAC,6100.0,7.16,25.8,1.7
37,Andre Drummond,C1B,DET,9000.0,6.98,55.4,2.0
38,Donovan Mitchell,SG,UTA,7900.0,6.9,20.8,-1.0
39,Markieff Morris,PF,WAS,6000.0,6.7,24.9,-1.0
40,Otto Jr,SF,WAS,7000.0,6.68,0.0,-1.0
41,Tyreke Evans,SF,IND,5300.0,6.54,32.7,-1.0
42,Tim Frazier,PG,NO,5200.0,6.52,25.2,-1.0
43,Tristan Thompson,C1B,CLE,8100.0,6.42,22.2,-1.0
44,Deandre Ayton,C1B,PHO,6600.0,6.31,45.9,-1.0
45,Harrison Barnes,SF,DAL,5800.0,6.2,23.0,-1.0
46,Shai Gilgeous-Alexander,PG,LAC,5300.0,6.14,32.3,-1.0
47,Bogdan Bogdanovic,SG,SAC,6500.0,6.14,33.7,1.6
48,Jayson Tatum,PF,BOS,6800.0,6.12,30.7,1.6
49,Reggie Jackson,PG,DET,5800.0,6.1,31.9,-1.0
50,Dennis Schroder,SG,OKC,5600.0,6.04,0.0,1.7
51,Jeff Green,SF,WAS,3600.0,5.98,15.6,-1.0
52,Wendell Jr,PF,CHI,6000.0,5.92,0.0,-1.0
53,Taj Gibson,PF,MIN,4600.0,5.86,9.6,-1.0
54,Cory Joseph,PG,IND,4800.0,5.84,3.3,-1.0
55,Jrue Holiday,SG,NO,9100.0,5.84,22.2,2.0
56,Jae Crowder,SF,UTA,5500.0,5.82,17.2,-1.0
57,Malcolm Brogdon,SG,MIL,6100.0,5.8,28.5,-1.0
58,Domantas Sabonis,PF,IND,7000.0,5.68,10.7,1.7
59,DJ Augustin,PG,ORL,4700.0,5.5,0.0,-1.0
60,Josh Hart,SG,LAL,4500.0,5.44,17.0,-1.0
61,Danilo Gallinari,SF,LAC,6700.0,5.42,36.0,1.6
62,Mike Muscala,C1B,PHI,4400.0,5.34,18.8,-1.0
63,Jaren Jr,PF,MEM,6900.0,5.34,0.0,-1.0
64,Ricky Rubio,PG,UTA,6600.0,5.28,22.4,1.4
65,Larry Jr,PF,CLE,5600.0,5.12,0.0,1.0
66,Montrezl Harrell,PF,LAC,6700.0,5.08,16.6,1.7
67,Nikola Mirotic,SF,NO,6400.0,5.08,4.2,-1.0
68,Karl-Anthony Towns,C1B,MIN,9900.0,5.03,49.2,2.1
69,Aaron Gordon,PF,ORL,7700.0,4.8,14.6,1.6
70,Cedi Osman,SF,CLE,4700.0,4.74,23.0,-1.0
71,Zach LaVine,SG,CHI,8100.0,4.72,27.4,-1.0
72,Tobias Harris,PF,LAC,7700.0,4.72,52.1,-1.0
73,Dwyane Wade,SG,MIA,6100.0,4.66,40.0,1.7
74,Mike Conley,PG,MEM,8700.0,4.64,34.2,-1.0
75,Terry Rozier,PG,BOS,4100.0,4.58,32.4,-1.0
76,JJ Redick,SG,PHI,5500.0,4.46,0.0,-1.0
77,JaMychal Green,PF,MEM,5300.0,4.42,26.0,-1.0
78,Nikola Vucevic,C1B,ORL,8700.0,4.37,39.2,2.2
79,Joe Ingles,SF,UTA,6300.0,4.34,22.1,-1.0
80,Justise Winslow,SF,MIA,5400.0,4.34,40.4,1.5
81,De'Anthony Melton,PG,PHO,5100.0,4.32,33.8,-1.0
82,Derrick Rose,PG,MIN,5900.0,4.3,39.6,-1.0
83,Justin Holiday,SG,CHI,5600.0,4.3,19.1,-1.0
84,Kyle Kuzma,PF,LAL,7500.0,4.18,39.9,1.6
85,Rodney McGruder,SG,MIA,4500.0,4.16,12.4,-1.0
86,Kelly Olynyk,PF,MIA,5500.0,4.1,24.3,-1.0
87,TJ Warren,SF,PHO,6200.0,4.06,9.2,-1.0
88,Jabari Parker,SF,CHI,6100.0,3.98,5.6,-1.0
89,JJ Barea,PG,DAL,5300.0,3.94,0.0,-1.0
90,Elie Okobo,PG,PHO,4100.0,3.92,0.0,-1.0
91,Terrence Ross,SG,ORL,5500.0,3.88,15.7,-1.0
92,Jaylen Brown,SG,BOS,5100.0,3.88,31.9,-1.0
93,Thaddeus Young,PF,IND,5300.0,3.78,36.4,1.5
94,Jerami Grant,PF,OKC,5400.0,3.74,19.8,-1.0
95,Derrick Favors,PF,UTA,5300.0,3.74,24.6,1.3
96,Willie Cauley-Stein,C1B,SAC,6900.0,3.44,42.7,1.4
97,Kevon Looney,C1B,GS,4700.0,3.43,14.0,-1.0
98,Jonathon Simmons,SF,ORL,3500.0,3.42,22.4,-1.0
99,Khris Middleton,SG,MIL,7100.0,3.4,25.9,1.7
100,Myles Turner,C1B,IND,7200.0,3.39,56.9,-1.0
101,Lou Williams,SG,LAC,5300.0,3.36,16.3,1.7
102,Wayne Ellington,SG,MIA,5000.0,3.32,0.0,0.0
