Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
37,Mikal Bridges,SF,PHO,4200.0,9.44,19.0,-1.0
38,Furkan Korkmaz,SG,PHI,3800.0,9.42,22.4,-1.0
39,Thomas Bryant,C1B,WAS,6900.0,9.28,19.1,1.1
40,Domantas Sabonis,PF,IND,7100.0,8.9,40.8,1.7
41,Josh Okogie,SG,MIN,4300.0,8.68,14.7,-1.0
42,Nicolas Batum,SF,CHA,4800.0,8.6,27.0,-1.0
43,Dennis Schroder,SG,OKC,5400.0,8.1,0.0,1.5
44,Paul Millsap,PF,DEN,6500.0,8.0,33.8,1.2
45,Andrew Wiggins,SG,MIN,6500.0,7.68,63.0,1.6
46,Dario Saric,PF,MIN,3600.0,7.34,0.0,-1.0
47,John Collins,PF,ATL,8400.0,7.3,39.8,-1.0
48,Nemanja Bjelica,SF,SAC,6100.0,6.96,16.0,-1.0
49,Taj Gibson,PF,MIN,4700.0,6.84,19.0,-1.0
50,Kevin Knox,PF,NY,5900.0,6.72,11.4,-1.0
51,Trae Young,PG,ATL,6700.0,6.68,34.0,-1.0
52,Hassan Whiteside,C1B,MIA,7300.0,6.52,33.0,-1.0
53,TJ McConnell,PG,PHI,4700.0,6.42,0.0,-1.0
54,Jamal Murray,PG,DEN,7600.0,6.34,33.8,1.7
55,Buddy Hield,SG,SAC,7400.0,6.34,18.8,1.6
56,Bam Adebayo,PF,MIA,4400.0,6.32,22.3,-1.0
57,Jimmy Butler,SG,PHI,7900.0,6.28,33.5,-1.0
58,Bojan Bogdanovic,SF,IND,5500.0,6.24,33.8,1.7
59,Jerami Grant,PF,OKC,5600.0,6.14,18.6,-1.0
60,Willie Cauley-Stein,C1B,SAC,7400.0,6.02,45.9,1.6
61,Cedi Osman,SF,CLE,4900.0,5.94,20.9,-1.0
62,DeAndre' Bembry,SF,ATL,5400.0,5.84,33.7,-1.0
63,Bogdan Bogdanovic,SG,SAC,6500.0,5.38,17.1,1.5
64,Juancho Hernangomez,SF,DEN,4800.0,5.34,0.0,0.0
65,Steven Adams,C1B,OKC,7200.0,5.26,36.9,1.3
66,Klay Thompson,SG,GS,7500.0,5.2,56.4,-1.0
67,Marvin Williams,PF,CHA,5500.0,5.08,26.9,-1.0
68,Tim Jr,SG,NY,6300.0,5.06,0.0,-1.0
69,Kevon Looney,C1B,GS,4600.0,4.88,26.9,-1.0
70,Jonas Jerebko,PF,GS,3600.0,4.44,14.5,-1.0
71,Josh Jackson,PF,PHO,4100.0,4.36,30.3,-1.0
72,Josh Richardson,SF,MIA,7200.0,4.34,25.8,1.3
73,Kelly Jr,SF,PHO,3800.0,4.32,0.0,-1.0
74,Dwyane Wade,SG,MIA,5300.0,4.28,29.6,1.5
75,Otto Jr,SF,WAS,4900.0,4.26,0.0,-1.0
76,Derrick Jr,SF,MIA,3900.0,4.14,0.0,0.0
77,Kelly Olynyk,PF,MIA,4000.0,4.12,22.5,-1.0
78,Jonah Bolden,PF,PHI,3900.0,4.08,7.1,-1.0
79,James Johnson,PF,MIA,5000.0,4.06,4.6,-1.0
80,Tyler Johnson,PG,MIA,4900.0,3.82,20.8,-1.0
81,Jordan Clarkson,SG,CLE,5500.0,3.72,34.9,-1.0
82,Malik Beasley,SG,DEN,4000.0,3.72,10.2,-1.0
83,Wilson Chandler,SF,PHI,4000.0,3.5,14.3,-1.0
84,Alex Len,C1B,ATL,5800.0,3.49,10.2,1.4
85,Willy Hernangomez,C1B,CHA,5100.0,3.32,0.0,-1.0
86,Kyle Lowry,PG,TOR,8100.0,3.14,39.4,-1.0
87,Jeremy Lin,PG,ATL,4600.0,3.0,34.3,-1.0
88,Tristan Thompson,C1B,CLE,6200.0,2.95,41.1,-1.0
89,Justin Jackson,SF,SAC,4400.0,2.92,23.2,-1.0
90,Collin Sexton,PG,CLE,5300.0,2.8,17.2,-1.0
91,Cory Joseph,PG,IND,4200.0,2.8,22.4,-1.0
92,Dewayne Dedmon,C1B,ATL,5500.0,2.79,21.3,1.2
93,De'Anthony Melton,PG,PHO,4500.0,2.72,40.8,-1.0
94,Malik Monk,SG,CHA,4100.0,2.66,24.2,-1.0
95,Jeremy Lamb,SG,CHA,5800.0,2.48,23.2,1.7
96,Shai Gilgeous-Alexander,PG,LAC,4400.0,2.34,33.6,-1.0
97,Shake Milton,SG,PHI,3500.0,2.34,13.5,-1.0
98,Norman Powell,SF,TOR,3900.0,2.28,10.1,-1.0
99,OG Anunoby,SF,TOR,3500.0,2.24,22.9,-1.0
100,Mike Muscala,C1B,PHI,3500.0,2.18,16.0,-1.0
101,Richaun Holmes,PF,PHO,4000.0,2.16,34.8,-1.0
102,Enes Kanter,C1B,NY,6000.0,2.08,34.2,-1.0
103,Trey Lyles,PF,DEN,3700.0,1.98,17.6,-1.0
104,Greg Monroe,C1B,TOR,3500.0,1.91,7.2,-1.0
105,Miles Bridges,SF,CHA,3600.0,1.9,11.0,-1.0
106,Michael Kidd-Gilchrist,SF,CHA,3500.0,1.86,12.2,-1.0
107,Jaron Blossomgame,SF,CLE,3500.0,1.86,0.0,0.0
108,Andre Iguodala,SG,GS,4300.0,1.78,23.9,-1.0
109,Mason Plumlee,C1B,DEN,5100.0,1.73,11.1,-1.0
110,Harry III,PF,SAC,3500.0,1.56,16.3,-1.0
111,Monte Morris,SG,DEN,3700.0,1.52,8.4,-1.0
112,Avery Bradley,SG,LAC,3900.0,1.32,14.7,-1.0
113,Delon Wright,SG,TOR,3600.0,1.28,18.7,-1.0
114,Trey Burke,PG,NY,4000.0,1.26,11.5,-1.0
115,Jeff Teague,PG,MIN,7200.0,1.24,26.9,-1.0
116,Tony Parker,PG,CHA,3700.0,1.22,16.2,-1.0
117,Daniel Hamilton,SG,ATL,3700.0,1.1,16.7,-1.0
118,Ante Zizic,C1B,CLE,3700.0,1.03,0.0,-1.0
119,Patrick Beverley,PG,LAC,3800.0,1.02,13.0,-1.0
