Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Trae Young,PG,ATL,9100.0,50.92,28.2,-1.0
1,Russell Westbrook,PG,OKC,11700.0,48.78,82.5,2.7
2,James Harden,SG,HOU,12400.0,47.18,55.6,2.7
3,Kevin Durant,SF,GS,9600.0,42.72,39.6,1.7
4,Paul George,SF,OKC,10200.0,32.5,49.7,2.7
5,JaVale McGee,C1B,LAL,8300.0,31.87,20.1,1.4
6,Justin Anderson,SG,ATL,3600.0,27.68,17.6,-1.0
7,LaMarcus Aldridge,PF,SA,9900.0,26.22,37.2,-1.0
8,Marvin III,PF,SAC,7000.0,25.98,0.0,1.6
9,Buddy Hield,SG,SAC,7500.0,23.36,38.9,1.5
10,Quinn Cook,PG,GS,3800.0,22.2,9.6,-1.0
11,Nemanja Bjelica,SF,SAC,4800.0,21.12,22.7,-1.0
12,Stephen Curry,PG,GS,9900.0,20.06,34.3,1.8
13,De'Aaron Fox,PG,SAC,8800.0,19.36,17.9,-1.0
14,Jerami Grant,PF,OKC,5600.0,18.12,32.5,-1.0
15,Rudy Gay,SF,SA,6500.0,17.26,26.2,1.6
16,DeMar DeRozan,SG,SA,9200.0,16.78,48.9,-1.0
17,Rajon Rondo,PG,LAL,7500.0,15.8,34.5,-1.0
18,Chris Paul,PG,HOU,8200.0,15.58,38.0,-1.0
19,Danuel House,SF,HOU,3700.0,14.76,23.2,-1.0
20,Harrison Barnes,SF,SAC,5100.0,14.4,16.5,-1.0
21,Kentavious Caldwell-Pope,SG,LAL,6000.0,13.92,35.0,-1.0
22,Lance Stephenson,SF,LAL,4700.0,13.86,13.9,-1.0
23,Kevin Huerter,SG,ATL,4500.0,13.76,24.9,-1.0
24,Klay Thompson,SG,GS,7400.0,12.58,20.3,-1.0
25,Dennis Schroder,SG,OKC,5100.0,12.02,0.0,1.6
26,Draymond Green,PF,GS,7000.0,11.94,35.3,0.7
27,Jamal Murray,PG,DEN,7200.0,11.52,39.3,1.6
28,Paul Millsap,PF,DEN,7200.0,11.36,25.6,1.3
29,Clint Capela,C1B,HOU,9000.0,10.1,30.1,-1.0
30,Nikola Jokic,C1B,DEN,10500.0,9.99,31.0,1.8
31,Derrick White,PG,SA,6200.0,9.86,34.3,-1.0
32,Will Barton,SF,DEN,5100.0,9.76,16.7,-1.0
33,Gary Harris,SF,DEN,4500.0,9.7,12.6,-1.0
34,Bogdan Bogdanovic,SG,SAC,5900.0,9.38,15.0,1.4
35,Bryn Forbes,PG,SA,4500.0,8.66,23.9,-1.0
36,Kent Bazemore,SG,ATL,3800.0,8.5,40.8,1.4
37,Jemerrio Jones,PF,LAL,3500.0,7.38,0.0,-1.0
38,DeMarcus Cousins,C1B,GS,8500.0,7.23,58.1,-1.0
39,DeAndre' Bembry,SF,ATL,4300.0,6.62,15.6,-1.0
40,Davis Bertans,SF,SA,3500.0,6.02,7.1,-1.0
41,PJ Tucker,PF,HOU,4100.0,5.88,0.0,-1.0
42,Steven Adams,C1B,OKC,7000.0,5.76,43.1,1.3
43,Deyonta Davis,C1B,ATL,3500.0,5.65,25.2,-1.0
44,Jordan Bell,C1B,GS,3600.0,5.47,-1.0,-1.0
45,Alex Caruso,PG,LAL,4900.0,5.46,28.9,-1.0
46,Reggie Bullock,SG,LAL,3800.0,5.14,18.6,-1.0
47,Willie Cauley-Stein,C1B,SAC,6000.0,4.96,8.0,1.2
48,Monte Morris,SG,DEN,3900.0,4.76,14.5,-1.0
49,Mason Plumlee,C1B,DEN,4900.0,4.21,24.5,-1.0
50,Eric Gordon,SG,HOU,4600.0,4.2,22.2,-1.0
51,Patty Mills,PG,SA,3500.0,4.18,24.2,-1.0
52,Johnathan Williams,PF,LAL,4000.0,3.86,8.4,-1.0
53,Scott Machado,SG,LAL,3500.0,3.66,0.0,0.0
54,Lonnie IV,SG,SA,3500.0,3.46,0.0,0.0
55,Markieff Morris,PF,OKC,3500.0,3.12,12.4,-1.0
56,Vince Carter,SF,ATL,3800.0,3.08,16.9,-1.0
57,Andrew Bogut,C1B,GS,3500.0,2.71,9.1,-1.0
58,Andre Iguodala,SG,GS,4000.0,2.68,17.8,-1.0
59,Marco Belinelli,SG,SA,3900.0,2.66,13.3,-1.0
60,Jakob Poeltl,C1B,SA,4700.0,2.27,0.0,0.0
61,Moritz Wagner,C1B,LAL,3700.0,2.11,20.3,-1.0
62,Terrance Ferguson,SG,OKC,3500.0,2.02,19.4,-1.0
63,Alex Len,C1B,ATL,5300.0,1.84,37.5,1.4
64,Iman Shumpert,SG,HOU,3500.0,1.7,14.8,-1.0
65,Kenneth Faried,PF,HOU,4100.0,1.58,28.7,-1.0
66,Malik Beasley,SG,DEN,3600.0,1.4,5.2,-1.0
67,Torrey Craig,SG,DEN,3500.0,1.28,22.4,-1.0
68,Kevon Looney,C1B,GS,3500.0,1.03,27.5,-1.0
