Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
57,DeMarre Carroll,SF,BKN,4600.0,5.12,31.8,-1.0
58,Al Horford,C1B,BOS,6700.0,5.04,15.4,1.3
59,Ed Davis,PF,BKN,4700.0,5.02,13.4,-1.0
60,Stanley Johnson,SF,DET,3600.0,5.0,15.3,-1.0
61,Garrett Temple,SG,MEM,3600.0,4.68,19.1,-1.0
62,Willie Cauley-Stein,C1B,SAC,7500.0,4.37,29.1,1.2
63,Jarrett Allen,C1B,BKN,6000.0,4.14,48.4,1.3
64,Justin Jackson,SF,SAC,3700.0,4.0,15.6,-1.0
65,Tyrone Wallace,SG,LAC,3600.0,3.86,15.5,-1.0
66,Harry III,PF,SAC,3500.0,3.78,21.8,-1.0
67,Malik Monk,SG,CHA,3900.0,3.72,2.2,-1.0
68,Joe Harris,SF,BKN,4700.0,3.68,27.1,-1.0
69,Reggie Bullock,SG,DET,4700.0,3.66,21.9,-1.0
70,Daniel Theis,PF,BOS,3800.0,3.62,21.8,-1.0
71,Johnathan Motley,PF,LAC,3500.0,3.44,0.0,0.0
72,Jon Leuer,PF,DET,3500.0,3.44,11.7,-1.0
73,Willy Hernangomez,C1B,CHA,4000.0,3.24,0.0,-1.0
74,Kenneth Faried,PF,BKN,3800.0,3.14,0.0,0.0
75,Isaiah Hartenstein,PF,HOU,3500.0,3.14,6.3,-1.0
76,Michael Kidd-Gilchrist,SF,CHA,4100.0,3.0,14.9,-1.0
77,Khyri Thomas,SG,DET,3500.0,2.96,6.0,-1.0
78,Nikola Mirotic,SF,NO,6100.0,2.88,2.9,-1.0
79,Zach Collins,PF,POR,4800.0,2.88,12.8,-1.0
80,Patrick Beverley,PG,LAC,3800.0,2.74,33.7,-1.0
81,Kyle Korver,SG,UTA,4000.0,2.72,20.9,-1.0
82,Boban Marjanovic,C1B,LAC,3500.0,2.53,0.0,0.0
83,Shai Gilgeous-Alexander,PG,LAC,4100.0,2.24,4.0,-1.0
84,Bruce Brown,SG,DET,4000.0,2.16,9.1,-1.0
85,Justin Holiday,SG,MEM,3500.0,2.02,1.2,-1.0
86,Jakob Poeltl,C1B,SA,4100.0,2.01,0.0,0.0
87,Tony Parker,PG,CHA,3900.0,1.88,17.6,-1.0
88,Meyers Leonard,PF,POR,3900.0,1.58,24.4,-1.0
89,Avery Bradley,SG,LAC,3500.0,1.5,16.9,-1.0
90,Marcin Gortat,C1B,LAC,3700.0,1.49,16.2,-1.0
91,Jake Layman,SF,POR,3700.0,1.3,15.6,-1.0
92,Luke Kennard,SG,DET,3500.0,1.3,15.0,-1.0
93,Marvin III,PF,SAC,5700.0,1.22,26.7,1.6
94,Seth Curry,PG,POR,3900.0,1.06,9.2,-1.0
