Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Kawhi Leonard,SF,TOR,10000.0,37.6,51.7,2.2
1,Fred VanVleet,PG,TOR,5500.0,36.02,18.3,-1.0
2,De'Aaron Fox,PG,SAC,9100.0,34.66,23.6,-1.0
3,Giannis Antetokounmpo,SF,MIL,12400.0,32.42,44.1,2.7
4,Emmanuel Mudiay,PG,NY,5700.0,23.24,37.1,-1.0
5,Buddy Hield,SG,SAC,6900.0,22.24,40.0,1.7
6,Luke Kornet,PF,NY,3800.0,21.84,30.7,-1.0
7,Blake Griffin,PF,DET,9400.0,20.88,45.8,2.2
8,Nemanja Bjelica,SF,SAC,5900.0,19.9,36.0,-1.0
9,Lou Williams,SG,LAC,6400.0,19.36,37.3,1.7
10,Pascal Siakam,PF,TOR,6600.0,19.32,40.5,1.5
11,Damian Lillard,PG,POR,9200.0,18.86,39.2,2.2
12,Nikola Jokic,C1B,DEN,9900.0,18.2,65.3,2.1
13,Noah Vonleh,PF,NY,6200.0,17.86,28.3,1.0
14,Danilo Gallinari,SF,LAC,7100.0,17.06,34.9,1.6
15,Jimmy Butler,SG,PHI,8500.0,16.2,30.2,-1.0
16,Delon Wright,SG,TOR,3900.0,15.96,12.0,-1.0
17,Ben Simmons,PG,PHI,9800.0,15.84,38.8,2.0
18,Dante Exum,PG,UTA,3900.0,14.86,19.1,-1.0
19,Montrezl Harrell,PF,LAC,7300.0,14.5,35.0,1.6
20,CJ McCollum,SG,POR,6100.0,14.02,22.2,1.7
21,OG Anunoby,SF,TOR,3700.0,13.84,11.9,-1.0
22,Joel Embiid,C1B,PHI,11000.0,13.17,62.3,2.8
23,Ricky Rubio,PG,UTA,7000.0,13.06,31.8,1.5
24,Willie Cauley-Stein,C1B,SAC,7700.0,12.71,25.7,1.2
25,Joe Ingles,SF,UTA,5900.0,12.36,23.2,-1.0
26,Tobias Harris,PF,LAC,7400.0,12.28,36.2,-1.0
27,Kevin Knox,PF,NY,5800.0,12.28,27.3,-1.0
28,Serge Ibaka,PF,TOR,6800.0,11.62,28.1,1.5
29,Tim Jr,SG,NY,6300.0,11.46,0.0,-1.0
30,Al-Farouq Aminu,PF,POR,5200.0,11.08,30.6,-1.0
31,Eric Bledsoe,PG,MIL,7200.0,10.98,34.8,-1.0
32,Jamal Murray,PG,DEN,8300.0,10.46,24.1,1.6
33,Derrick Favors,PF,UTA,6000.0,9.92,37.8,1.4
34,Andre Drummond,C1B,DET,9700.0,9.48,29.9,1.8
35,Donovan Mitchell,SG,UTA,7500.0,8.52,31.3,-1.0
36,Monte Morris,SG,DEN,5400.0,8.42,13.6,-1.0
37,Khris Middleton,SG,MIL,7600.0,7.96,27.0,1.5
38,Malcolm Brogdon,SG,MIL,5800.0,7.94,24.3,-1.0
39,Maurice Harkless,SF,POR,4200.0,7.9,32.8,-1.0
40,Enes Kanter,C1B,NY,5600.0,7.85,34.4,-1.0
41,Jae Crowder,SF,UTA,4800.0,7.78,36.2,-1.0
42,Reggie Jackson,PG,DET,5500.0,7.6,20.5,-1.0
43,Brook Lopez,C1B,MIL,5400.0,7.12,33.6,1.0
44,Wilson Chandler,SF,PHI,4300.0,7.08,16.8,-1.0
45,Bogdan Bogdanovic,SG,SAC,6100.0,7.06,37.5,1.6
46,Reggie Bullock,SG,DET,4900.0,7.0,16.3,-1.0
47,Jusuf Nurkic,C1B,POR,8700.0,6.26,88.1,-1.0
48,TJ McConnell,PG,PHI,4300.0,6.12,0.0,-1.0
49,JJ Redick,SG,PHI,5300.0,5.92,0.0,-1.0
50,Greg Monroe,C1B,TOR,3800.0,5.9,22.2,-1.0
51,Trey Lyles,PF,DEN,3700.0,5.88,15.6,-1.0
52,Iman Shumpert,SG,SAC,3700.0,5.76,26.7,-1.0
53,Rudy Gobert,C1B,UTA,9300.0,5.37,35.8,1.9
54,Shai Gilgeous-Alexander,PG,LAC,4700.0,5.3,21.9,-1.0
55,Juancho Hernangomez,SF,DEN,5600.0,5.28,0.0,0.0
56,Glenn III,SF,DET,3500.0,5.14,9.5,-1.0
57,Gary Harris,SF,DEN,6200.0,5.06,11.4,-1.0
58,Ekpe Udoh,C1B,UTA,3600.0,4.84,0.0,0.0
59,Mike Muscala,C1B,PHI,3600.0,4.82,18.0,-1.0
60,Paul Millsap,PF,DEN,6000.0,4.52,35.8,1.5
61,Evan Turner,SF,POR,3600.0,4.38,0.0,-1.0
62,Torrey Craig,SG,DEN,4400.0,4.3,22.3,-1.0
63,Raul Neto,PG,UTA,3500.0,3.8,0.0,0.0
64,Demetrius Jackson,PG,PHI,3500.0,3.74,0.0,0.0
65,DJ Wilson,PF,MIL,3700.0,3.66,0.0,-1.0
66,Brandon Goodwin,PG,DEN,3500.0,3.44,0.0,0.0
67,Mason Plumlee,C1B,DEN,6000.0,3.38,25.4,-1.0
68,Ben McLemore,SG,SAC,3500.0,3.02,0.0,0.0
69,Zach Collins,PF,POR,3500.0,2.9,9.3,-1.0
70,Chris Boucher,PF,TOR,3500.0,2.9,0.0,0.0
71,Danny Green,SG,TOR,4600.0,2.84,10.3,-1.0
72,Kyle Korver,SG,UTA,3700.0,2.76,4.2,-1.0
73,Shake Milton,SG,PHI,3500.0,2.66,0.0,0.0
74,Malik Beasley,SG,DEN,4500.0,2.52,40.7,-1.0
75,Allonzo Trier,SG,NY,3500.0,2.52,12.4,-1.0
76,Patrick Beverley,PG,LAC,4000.0,2.48,10.1,-1.0
77,Luke Kennard,SG,DET,3600.0,2.36,14.6,-1.0
78,Boban Marjanovic,C1B,LAC,3500.0,2.16,0.7,-1.0
