Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Dennis Jr,PG,NY,7200.0,80.04,0.0,-1.0
1,DeMar DeRozan,SG,SA,8400.0,58.28,54.8,-1.0
2,Mason Plumlee,C1B,DEN,5800.0,52.26,24.2,-1.0
3,Nikola Jokic,C1B,DEN,11400.0,46.0,51.7,2.2
4,Rudy Gay,SF,SA,6000.0,45.38,22.0,1.6
5,Jamal Murray,PG,DEN,6800.0,43.78,29.8,1.7
6,Ivica Zubac,C1B,LAC,4600.0,42.4,21.4,-1.0
7,Kadeem Allen,PG,NY,3500.0,41.78,0.0,0.0
8,Bryn Forbes,PG,SA,3900.0,39.64,26.7,-1.0
9,Patty Mills,PG,SA,4600.0,36.78,15.6,-1.0
10,Danilo Gallinari,SF,LAC,7400.0,34.88,26.3,1.4
11,Davis Bertans,SF,SA,4200.0,34.22,11.8,-1.0
12,Will Barton,SF,DEN,5500.0,32.86,7.6,-1.0
13,Kevin Knox,SF,NY,5300.0,30.82,35.0,-1.0
14,LaMarcus Aldridge,PF,SA,8000.0,25.58,27.1,-1.0
15,Lou Williams,SG,LAC,7900.0,21.48,29.4,1.6
16,Damyean Dotson,SG,NY,4300.0,20.22,39.0,-1.0
17,Patrick Beverley,PG,LAC,5400.0,19.84,21.2,-1.0
18,Montrezl Harrell,PF,LAC,7500.0,18.88,21.9,1.4
19,Malik Beasley,SG,DEN,5200.0,18.24,11.9,-1.0
20,Marco Belinelli,SG,SA,3900.0,17.94,8.2,-1.0
21,Mitchell Robinson,C1B,NY,6100.0,15.22,47.3,0.9
22,Allonzo Trier,SG,NY,4100.0,13.9,14.1,-1.0
23,Landry Shamet,PG,LAC,4300.0,11.78,17.5,-1.0
24,Luke Kornet,PF,NY,4500.0,10.34,0.0,0.0
25,Gary Harris,SF,DEN,5000.0,9.1,21.4,-1.0
26,Mario Hezonja,SF,NY,3900.0,8.78,0.0,0.0
27,Noah Vonleh,PF,NY,3800.0,8.32,14.1,1.1
28,JaMychal Green,PF,LAC,4200.0,7.9,25.3,-1.0
29,Jakob Poeltl,C1B,SA,4000.0,7.49,0.0,0.0
30,Monte Morris,SG,DEN,5100.0,6.94,27.7,-1.0
31,Jarred Vanderbilt,SF,DEN,3500.0,6.8,2.0,-1.0
32,Emmanuel Mudiay,PG,NY,5300.0,6.48,17.5,-1.0
33,Paul Millsap,PF,DEN,7000.0,5.68,56.2,1.5
34,Isaiah Thomas,PG,DEN,3900.0,5.32,16.2,-1.0
35,Shai Gilgeous-Alexander,PG,LAC,5100.0,4.7,13.2,-1.0
36,Torrey Craig,SG,DEN,3500.0,3.96,9.2,-1.0
37,Juancho Hernangomez,SF,DEN,3500.0,2.76,0.0,0.0
38,Pau Gasol,C1B,SA,3500.0,2.29,7.5,-1.0
39,Lance Thomas,SF,NY,3500.0,1.42,25.9,-1.0
