Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,12100.0,85.9,47.0,0
1,James Harden,SG,HOU,12300.0,75.1,0.0,0
2,Andre Drummond,C1B,DET,10600.0,67.92,29.4,0
3,Giannis Antetokounmpo,SF,MIL,12500.0,51.6,52.4,0
4,Paul George,SF,OKC,10600.0,39.06,46.0,0
5,Damian Lillard,PG,POR,9700.0,30.0,43.8,0
6,Tyreke Evans,SF,IND,4200.0,28.52,18.7,0
7,Kyrie Irving,PG,BOS,8800.0,26.92,39.5,0
8,Eric Bledsoe,PG,MIL,7600.0,21.8,29.1,0
9,Dennis Schroder,SG,OKC,5400.0,20.74,0.0,0
10,Jerami Grant,PF,OKC,5600.0,20.68,28.0,0
11,Bojan Bogdanovic,SF,IND,6400.0,19.18,20.9,0
12,Jaylen Brown,SG,BOS,4800.0,18.82,8.0,0
13,DJ Wilson,PF,MIL,4000.0,18.66,0.0,0
14,Cory Joseph,PG,IND,4300.0,17.5,17.9,0
15,Royce O'Neale,SF,UTA,3500.0,15.54,4.6,0
16,Donovan Mitchell,SG,UTA,9400.0,14.62,23.0,0
17,Jayson Tatum,PF,BOS,6900.0,13.94,24.6,0
18,Khris Middleton,SG,MIL,7100.0,13.66,26.0,0
19,Enes Kanter,C1B,POR,7500.0,13.3,51.6,0
20,Evan Turner,SF,POR,5100.0,12.22,13.3,0
21,Maurice Harkless,SF,POR,4700.0,12.1,21.7,0
22,Sterling Brown,SG,MIL,4300.0,12.06,37.1,0
23,Gordon Hayward,SF,BOS,6400.0,11.5,28.4,0
24,Joe Ingles,SF,UTA,7100.0,11.36,20.3,0
25,Brook Lopez,C1B,MIL,5800.0,11.33,32.6,0
26,Chris Paul,PG,HOU,8400.0,11.04,30.1,0
27,Reggie Jackson,PG,DET,5100.0,10.86,22.7,0
28,TJ Leaf,PF,IND,3500.0,10.32,5.6,0
29,Georges Niang,PF,UTA,3500.0,9.84,1.2,0
30,Marcus Morris,PF,BOS,4400.0,9.5,28.4,0
31,PJ Tucker,PF,HOU,4300.0,9.34,0.0,0
32,Terry Rozier,PG,BOS,4100.0,9.22,13.0,0
33,Derrick Favors,PF,UTA,7300.0,9.1,27.7,0
34,Wayne Ellington,SG,DET,4900.0,8.52,10.3,0
35,Thon Maker,C1B,DET,3600.0,8.44,11.8,0
36,Kyle O'Quinn,C1B,IND,3500.0,8.41,-1.0,0
37,Pat Connaughton,SG,MIL,5400.0,8.38,25.1,0
38,Ekpe Udoh,C1B,UTA,3600.0,8.16,0.0,0
39,Daniel Theis,PF,BOS,3500.0,7.94,3.6,0
40,Ricky Rubio,PG,UTA,6500.0,7.76,31.6,0
41,Al-Farouq Aminu,PF,POR,5500.0,6.96,25.4,0
42,Rodney Hood,SF,POR,3700.0,6.66,7.9,0
43,Steven Adams,C1B,OKC,6500.0,6.62,35.3,0
44,Domantas Sabonis,PF,IND,7100.0,6.6,20.3,0
45,Thaddeus Young,PF,IND,5400.0,6.26,36.8,0
46,Seth Curry,PG,POR,3600.0,6.0,17.0,0
47,Eric Gordon,SG,HOU,4500.0,5.9,27.1,0
48,George Hill,PG,MIL,4200.0,5.56,25.6,0
49,Ish Smith,PG,DET,4100.0,5.5,21.2,0
50,Clint Capela,C1B,HOU,9000.0,5.47,35.4,0
51,Zaza Pachulia,C1B,DET,3500.0,5.44,14.8,0
52,Rudy Gobert,C1B,UTA,10000.0,5.26,36.9,0
53,Tony Bradley,C1B,UTA,3500.0,5.25,0.0,0
54,Kenneth Faried,PF,HOU,3900.0,5.0,18.2,0
55,Raymond Felton,PG,OKC,3500.0,4.78,0.2,0
56,Thabo Sefolosha,SF,UTA,3700.0,4.66,5.7,0
57,Nene Nene,C1B,HOU,3600.0,4.57,0.0,0
58,Chris Chiozza,PG,HOU,3500.0,4.32,0.0,0
59,Jake Layman,SF,POR,3500.0,4.14,0.0,0
60,Danuel House,SF,HOU,4100.0,4.1,20.9,0
61,Ersan Ilyasova,PF,MIL,3500.0,3.98,15.2,0
62,Myles Turner,C1B,IND,7000.0,3.97,20.6,0
63,Markieff Morris,PF,OKC,3600.0,3.82,3.9,0
64,CJ McCollum,SG,POR,6500.0,3.72,32.7,0
65,Aaron Holiday,SG,IND,3500.0,3.72,3.0,0
66,Jae Crowder,SF,UTA,4600.0,3.52,12.6,0
67,Brad Wanamaker,PG,BOS,3500.0,3.44,-1.0,0
68,Tim Frazier,PG,MIL,3600.0,3.38,12.1,0
69,Grayson Allen,SG,UTA,3900.0,3.28,0.0,0
70,Wesley Matthews,SG,IND,3800.0,3.22,13.7,0
71,Darren Collison,PG,IND,6000.0,3.12,11.7,0
72,Al Horford,C1B,BOS,7800.0,2.93,30.7,0
73,PJ Dozier,SG,BOS,3500.0,2.32,0.0,0
74,Doug McDermott,SF,IND,3500.0,2.08,12.8,0
75,Aron Baynes,C1B,BOS,4800.0,1.66,14.8,0
76,Terrance Ferguson,SG,OKC,3600.0,1.54,10.7,0
77,Langston Galloway,SG,DET,3500.0,1.48,14.9,0
78,Zach Collins,PF,POR,4300.0,1.4,1.2,0
79,Meyers Leonard,PF,POR,3600.0,1.36,1.0,0
80,Luke Kennard,SG,DET,3800.0,1.34,26.8,0
81,Austin Rivers,SG,HOU,3700.0,1.24,10.2,0
