Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Noah Vonleh,PF,NY,6700.0,59.96,23.9,0.8
1,Tyreke Evans,SF,IND,5300.0,44.3,17.4,-1.0
2,Devin Booker,SG,PHO,8500.0,43.24,40.8,-1.0
3,Blake Griffin,PF,DET,9800.0,37.42,40.3,2.1
4,Trey Burke,PG,NY,6100.0,28.46,7.2,-1.0
5,Lonzo Ball,PG,LAL,6700.0,26.64,16.0,-1.0
6,LeBron James,SF,LAL,11200.0,25.64,33.4,2.7
7,TJ Warren,SF,PHO,6800.0,25.16,39.4,-1.0
8,John Collins,PF,ATL,6700.0,24.8,24.8,-1.0
9,Kawhi Leonard,SF,TOR,10000.0,23.92,44.5,2.1
10,Fred VanVleet,PG,TOR,4400.0,22.7,32.9,-1.0
11,Pascal Siakam,PF,TOR,7500.0,22.28,25.2,1.4
12,Paul Millsap,PF,DEN,6400.0,21.22,44.2,1.4
13,Josh Richardson,SF,MIA,7900.0,20.26,47.6,1.6
14,Kyle Lowry,PG,TOR,7900.0,19.6,32.4,-1.0
15,Darren Collison,PG,IND,4900.0,19.0,33.5,1.1
16,Serge Ibaka,PF,TOR,6000.0,18.62,22.6,1.6
17,Domantas Sabonis,PF,IND,7000.0,17.06,45.7,1.7
18,Trevor Ariza,SF,PHO,4800.0,16.52,15.8,-1.0
19,Cory Joseph,PG,IND,4800.0,16.48,16.5,-1.0
20,Tim Jr,SG,NY,7000.0,16.08,0.0,-1.0
21,Rodney McGruder,SG,MIA,4900.0,14.78,26.5,-1.0
22,Andre Drummond,C1B,DET,10600.0,14.36,26.8,2.1
23,Nikola Jokic,C1B,DEN,9000.0,14.05,35.9,2.2
24,Deandre Ayton,C1B,PHO,7300.0,13.66,34.4,-1.0
25,Bojan Bogdanovic,SF,IND,5500.0,13.4,19.0,1.6
26,Wayne Ellington,SG,MIA,4700.0,13.16,39.5,-1.0
27,Hassan Whiteside,C1B,MIA,8500.0,12.41,33.0,-1.0
28,Brandon Ingram,PF,LAL,6300.0,12.32,21.4,-1.0
29,Danny Green,SG,TOR,4300.0,11.9,20.8,-1.0
30,Thaddeus Young,PF,IND,4800.0,10.88,26.2,1.5
31,Enes Kanter,C1B,NY,7600.0,10.01,41.8,-1.0
32,Jeremy Lin,PG,ATL,4900.0,9.92,13.0,-1.0
33,Jamal Murray,PG,DEN,7300.0,9.52,26.6,1.7
34,Mike Conley,PG,MEM,8800.0,9.46,47.0,-1.0
35,Jaren Jr,PF,MEM,7100.0,9.44,0.0,-1.0
36,Emmanuel Mudiay,PG,NY,5700.0,9.18,12.4,-1.0
37,Dewayne Dedmon,C1B,ATL,4800.0,9.13,25.2,1.3
38,Juancho Hernangomez,SF,DEN,5500.0,8.96,0.0,0.0
39,Shelvin Mack,PG,MEM,3700.0,8.94,26.1,-1.0
40,Marc Gasol,C1B,MEM,10000.0,8.41,48.8,-1.0
41,Kyle Kuzma,PF,LAL,5700.0,8.18,30.1,1.4
42,Justise Winslow,SF,MIA,5000.0,7.9,16.1,1.5
43,Myles Turner,C1B,IND,6300.0,7.44,48.1,-1.0
44,Kyle Anderson,SF,MEM,6100.0,7.32,22.5,-1.0
45,Delon Wright,SG,TOR,3700.0,7.18,5.0,-1.0
46,Omari Spellman,PF,ATL,3700.0,6.82,29.8,-1.0
47,Garrett Temple,SG,MEM,4200.0,6.82,23.8,-1.0
48,Trae Young,PG,ATL,7000.0,6.76,41.0,-1.0
49,Mikal Bridges,SF,PHO,4200.0,6.68,11.9,-1.0
50,Trey Lyles,PF,DEN,3800.0,6.5,15.3,-1.0
51,Jonas Valanciunas,C1B,TOR,6000.0,6.43,15.6,-1.0
52,Reggie Jackson,PG,DET,5800.0,6.26,33.6,-1.0
53,Aaron Holiday,SG,IND,4800.0,5.9,5.0,-1.0
54,JaMychal Green,PF,MEM,4300.0,5.8,21.9,-1.0
55,Josh Hart,SG,LAL,3900.0,5.6,13.9,-1.0
56,Monte Morris,SG,DEN,4500.0,5.22,24.1,-1.0
57,JaVale McGee,C1B,LAL,6500.0,5.19,17.9,1.2
58,Kyle O'Quinn,C1B,IND,3500.0,5.17,0.0,0.0
59,Kevin Knox,PF,NY,3700.0,5.02,6.6,-1.0
60,Kentavious Caldwell-Pope,SG,LAL,4200.0,5.0,4.2,-1.0
61,Dwyane Wade,SG,MIA,5500.0,4.66,25.7,1.7
62,Taurean Prince,SF,ATL,5700.0,4.62,26.5,-1.0
63,Kent Bazemore,SG,ATL,5800.0,4.36,22.0,1.4
64,DeAndre' Bembry,SF,ATL,4900.0,4.24,23.3,-1.0
65,James Johnson,PF,MIA,4500.0,4.18,17.6,-1.0
66,Allonzo Trier,SG,NY,3700.0,3.84,43.5,-1.0
67,Richaun Holmes,PF,PHO,4300.0,3.74,22.4,-1.0
68,Kelly Olynyk,PF,MIA,3800.0,3.72,15.1,-1.0
69,Josh Jackson,PF,PHO,3600.0,3.54,22.0,-1.0
70,Alex Len,C1B,ATL,3800.0,3.39,22.4,1.4
71,Reggie Bullock,SG,DET,5000.0,3.28,11.0,-1.0
72,Glenn III,SF,DET,3500.0,3.2,8.2,-1.0
73,Langston Galloway,SG,DET,3800.0,3.14,15.6,-1.0
74,Mario Hezonja,SF,NY,3500.0,2.98,9.7,-1.0
75,Lance Stephenson,SF,LAL,3700.0,2.84,15.7,-1.0
76,OG Anunoby,SF,TOR,4000.0,2.58,5.2,-1.0
77,Kevin Huerter,SG,ATL,4200.0,2.32,9.7,-1.0
78,Ish Smith,PG,DET,3700.0,2.16,21.1,-1.0
79,Lorenzo Brown,PG,TOR,3500.0,2.06,0.0,-1.0
80,Stanley Johnson,SF,DET,4200.0,1.84,40.8,-1.0
81,Bam Adebayo,C1B,MIA,4600.0,1.74,21.3,-1.0
82,Mitchell Robinson,C1B,NY,3700.0,1.67,9.0,0.7
83,Mason Plumlee,C1B,DEN,5500.0,1.67,28.5,-1.0
84,MarShon Brooks,SG,MEM,3500.0,1.42,0.0,0.0
85,Miles Plumlee,C1B,ATL,3600.0,1.13,0.0,0.0
