Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Ed Davis,PF,BKN,4000.0,35.4,21.1,-1.0
1,Pascal Siakam,PF,TOR,6900.0,31.68,31.3,1.6
2,Montrezl Harrell,PF,LAC,7500.0,29.3,35.8,1.7
3,CJ McCollum,SG,POR,6700.0,29.22,40.8,1.7
4,Nikola Vucevic,C1B,ORL,9500.0,27.16,38.6,2.1
5,Kyle Lowry,PG,TOR,8100.0,27.14,24.3,-1.0
6,Serge Ibaka,PF,TOR,6700.0,25.6,31.8,1.6
7,Evan Turner,SF,POR,4800.0,25.16,23.2,-1.0
8,Kawhi Leonard,SF,TOR,10000.0,24.86,29.2,2.3
9,Emmanuel Mudiay,PG,NY,4200.0,24.44,22.4,-1.0
10,Tobias Harris,PF,LAC,8200.0,23.32,39.3,-1.0
11,Lou Williams,SG,LAC,6400.0,22.44,22.9,1.7
12,Tim Jr,SG,NY,8000.0,22.36,0.0,-1.0
13,Rondae Hollis-Jefferson,PF,BKN,6000.0,21.3,16.4,-1.0
14,Hassan Whiteside,C1B,MIA,8600.0,21.02,54.6,-1.0
15,Patrick Beverley,PG,LAC,4800.0,20.96,21.5,-1.0
16,John Wall,PG,WAS,9800.0,20.92,57.8,-1.0
17,Damian Lillard,PG,POR,9600.0,20.74,50.2,2.2
18,Shai Gilgeous-Alexander,PG,LAC,5800.0,19.24,35.1,-1.0
19,Josh Richardson,SF,MIA,7700.0,19.22,31.3,1.6
20,DeMarre Carroll,SF,BKN,3900.0,18.94,16.6,-1.0
21,Aaron Gordon,PF,ORL,7900.0,17.82,37.3,1.6
22,Spencer Dinwiddie,PG,BKN,6300.0,17.24,29.9,1.6
23,Rodney McGruder,SG,MIA,4900.0,15.98,24.0,-1.0
24,Noah Vonleh,PF,NY,4100.0,15.38,45.8,1.0
25,Terrence Ross,SG,ORL,4500.0,15.02,5.7,-1.0
26,D'Angelo Russell,SG,BKN,7300.0,14.7,51.8,-1.0
27,Al-Farouq Aminu,PF,POR,5500.0,14.3,17.6,-1.0
28,Kevin Knox,PF,NY,4800.0,13.84,6.2,-1.0
29,DJ Augustin,PG,ORL,4700.0,13.58,0.0,-1.0
30,Markieff Morris,PF,WAS,4400.0,13.26,26.0,-1.0
31,Jonas Valanciunas,C1B,TOR,5300.0,12.94,18.2,-1.0
32,Bradley Beal,SG,WAS,8200.0,12.42,42.1,2.2
33,Dwyane Wade,SG,MIA,5200.0,12.32,12.4,1.7
34,Jeff Green,SF,WAS,4200.0,12.0,38.9,-1.0
35,Justise Winslow,SF,MIA,5000.0,11.28,12.9,1.5
36,Allonzo Trier,SG,NY,4200.0,11.02,6.0,-1.0
37,Enes Kanter,C1B,NY,6500.0,11.0,26.0,-1.0
38,Evan Fournier,SG,ORL,6600.0,10.78,37.6,-1.0
39,Danilo Gallinari,SF,LAC,6700.0,10.38,16.5,1.7
40,Danny Green,SG,TOR,4800.0,9.86,21.6,-1.0
41,Avery Bradley,SG,LAC,3600.0,9.3,2.2,-1.0
42,Otto Jr,SF,WAS,5800.0,8.08,0.0,-1.0
43,Boban Marjanovic,C1B,LAC,4800.0,8.04,0.0,-1.0
44,Kelly Jr,SF,WAS,5000.0,7.9,0.0,-1.0
45,Thomas Bryant,C1B,WAS,3500.0,7.83,14.1,1.4
46,Kelly Olynyk,PF,MIA,3500.0,7.66,0.0,0.0
47,Wayne Ellington,SG,MIA,4200.0,7.1,19.2,-1.0
48,Jarrett Allen,C1B,BKN,6600.0,6.6,38.8,1.1
49,Fred VanVleet,PG,TOR,4500.0,6.32,15.9,-1.0
50,Joe Harris,SF,BKN,4700.0,6.08,13.6,-1.0
51,Jusuf Nurkic,C1B,POR,8000.0,5.83,43.2,-1.0
52,Mario Hezonja,SF,NY,3800.0,5.44,9.1,-1.0
53,Zach Collins,PF,POR,4100.0,5.26,3.7,-1.0
54,Sindarius Thornwell,SG,LAC,3500.0,5.0,2.0,-1.0
55,Delon Wright,PG,TOR,3800.0,4.98,9.2,-1.0
56,Mitchell Robinson,C1B,NY,4200.0,4.52,23.5,0.7
57,Jonathan Isaac,SF,ORL,5100.0,4.26,15.0,-1.0
58,Jonathon Simmons,SF,ORL,3900.0,4.1,4.4,-1.0
59,Mike Scott,PF,LAC,3600.0,3.34,15.4,-1.0
60,Allen Crabbe,SG,BKN,4400.0,3.12,14.0,-1.0
61,Mo Bamba,C1B,ORL,3600.0,2.79,0.0,0.0
62,Trey Burke,PG,NY,4900.0,2.54,25.1,-1.0
63,Damyean Dotson,SG,NY,3500.0,2.36,0.0,0.0
64,Frank Ntilikina,PG,NY,3500.0,2.34,12.3,-1.0
65,Shabazz Napier,PG,BKN,3700.0,2.28,8.7,-1.0
66,Jared Dudley,SF,BKN,3700.0,1.98,1.2,-1.0
67,Marcin Gortat,C1B,LAC,3700.0,1.98,19.9,-1.0
68,Meyers Leonard,PF,POR,3500.0,1.54,24.6,-1.0
69,Greg Monroe,C1B,TOR,3600.0,1.45,0.0,0.0
70,Jake Layman,SF,POR,3700.0,1.42,11.1,-1.0
71,Wes Iwundu,SF,ORL,3500.0,1.38,0.0,0.0
72,Jerian Grant,PG,ORL,3500.0,1.38,12.9,-1.0
73,Nik Stauskas,SG,POR,3500.0,1.12,17.7,-1.0
