Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Giannis Antetokounmpo,SF,MIL,12700.0,35.5,60.1,2.8
1,Tyreke Evans,SF,IND,5500.0,31.56,19.2,-1.0
2,Anthony Davis,PF,NO,12600.0,28.62,66.7,2.8
3,Kevin Durant,SF,GS,11500.0,28.26,77.7,2.0
4,Kemba Walker,PG,CHA,9200.0,26.34,39.7,2.3
5,Jrue Holiday,SG,NO,8900.0,24.78,34.7,1.8
6,Kyrie Irving,PG,BOS,9000.0,22.44,56.0,2.3
7,LaMarcus Aldridge,PF,SA,8500.0,17.52,41.1,-1.0
8,Jeremy Lamb,SG,CHA,6500.0,15.9,41.6,1.6
9,Jeff Teague,PG,MIN,6500.0,15.88,33.4,-1.0
10,Eric Bledsoe,PG,MIL,7400.0,15.16,26.2,-1.0
11,Domantas Sabonis,PF,IND,6900.0,15.1,36.0,1.4
12,Marcus Morris,PF,BOS,5100.0,14.56,35.7,-1.0
13,James Harden,SG,HOU,11700.0,14.52,81.1,2.8
14,John Wall,PG,WAS,9300.0,14.22,57.1,-1.0
15,Klay Thompson,SG,GS,7200.0,13.88,41.5,-1.0
16,Darren Collison,PG,IND,4900.0,13.76,40.1,1.2
17,Taj Gibson,PF,MIN,4100.0,13.34,19.6,-1.0
18,Nikola Mirotic,SF,NO,7500.0,12.16,31.0,-1.0
19,DeMar DeRozan,SG,SA,8900.0,11.56,35.1,-1.0
20,Jabari Parker,SF,CHI,7500.0,11.52,38.0,-1.0
21,Derrick Rose,PG,MIN,6500.0,11.2,22.2,-1.0
22,Markieff Morris,PF,WAS,4700.0,11.2,41.7,-1.0
23,Karl-Anthony Towns,C1B,MIN,10800.0,11.19,35.5,2.2
24,Nikola Vucevic,C1B,ORL,9000.0,11.14,55.4,2.1
25,Zach LaVine,SG,CHI,8600.0,10.8,40.9,-1.0
26,Jonas Jerebko,PF,GS,3800.0,10.36,11.5,-1.0
27,Julius Randle,C1B,NO,7800.0,10.21,27.0,-1.0
28,Rudy Gay,SF,SA,6300.0,9.92,14.6,1.5
29,Clint Capela,C1B,HOU,8600.0,8.98,47.8,-1.0
30,Bojan Bogdanovic,SF,IND,5300.0,8.94,28.0,1.5
31,Bradley Beal,SG,WAS,8200.0,8.92,43.2,1.9
32,Aaron Gordon,PF,ORL,7800.0,8.76,10.3,1.6
33,Jayson Tatum,PF,BOS,6800.0,8.66,40.9,1.6
34,Cory Joseph,PG,IND,4500.0,8.46,20.6,-1.0
35,Otto Jr,SF,WAS,6500.0,8.32,0.0,-1.0
36,Khris Middleton,SG,MIL,7400.0,8.2,28.8,1.7
37,Cedi Osman,SF,CLE,5500.0,8.02,20.2,-1.0
38,Eric Gordon,SG,HOU,5100.0,7.94,40.4,-1.0
39,Grayson Allen,SG,UTA,3500.0,7.9,5.5,-1.0
40,Andrew Wiggins,SG,MIN,6500.0,7.88,31.1,1.7
41,Thaddeus Young,PF,IND,4800.0,7.88,14.4,1.0
42,Joe Ingles,SF,UTA,6000.0,7.72,28.9,-1.0
43,Larry Jr,PF,CLE,5300.0,7.7,0.0,1.1
44,Wendell Jr,PF,CHI,6500.0,7.66,0.0,-1.0
45,Ersan Ilyasova,PF,MIL,3600.0,7.54,0.0,0.0
46,Robert Covington,SF,MIN,6800.0,7.46,45.9,-1.0
47,Evan Fournier,SG,ORL,6400.0,7.38,15.2,-1.0
48,Michael Kidd-Gilchrist,SF,CHA,4100.0,7.36,24.9,-1.0
49,Tristan Thompson,C1B,CLE,6500.0,7.18,35.7,-1.0
50,Justin Holiday,SG,CHI,5700.0,7.12,35.2,-1.0
51,Ricky Rubio,PG,UTA,6900.0,7.1,21.6,1.3
52,James III,SF,HOU,3700.0,7.04,0.0,0.0
53,Jeff Green,SF,WAS,4200.0,6.92,22.1,-1.0
54,PJ Tucker,PF,HOU,4300.0,6.8,0.0,-1.0
55,DJ Augustin,PG,ORL,4500.0,6.54,0.0,-1.0
56,Kelly Jr,SF,WAS,5500.0,6.52,0.0,-1.0
57,Rudy Gobert,C1B,UTA,8100.0,6.49,25.7,1.8
58,E'Twaun Moore,SF,NO,5900.0,6.46,6.0,-1.0
59,Andre Iguodala,SG,GS,4100.0,6.18,15.8,-1.0
60,Malcolm Brogdon,SG,MIL,5400.0,6.1,33.6,-1.0
61,Bryn Forbes,PG,SA,4000.0,6.08,22.4,-1.0
62,Terrence Ross,SG,ORL,4100.0,5.96,37.2,-1.0
63,Jae Crowder,SF,UTA,4900.0,5.76,24.0,-1.0
64,Collin Sexton,PG,CLE,5800.0,5.58,21.4,-1.0
65,Ryan Arcidiacono,PG,CHI,4100.0,5.52,34.8,-1.0
66,Pat Connaughton,SG,MIL,3600.0,5.44,23.0,-1.0
67,Marvin Williams,PF,CHA,4500.0,5.32,29.6,-1.0
68,Jordan Clarkson,SG,CLE,5700.0,5.32,7.4,-1.0
69,Myles Turner,C1B,IND,6000.0,5.29,35.8,-1.0
70,Quinn Cook,PG,GS,5400.0,5.16,26.2,-1.0
71,Patty Mills,PG,SA,3700.0,5.1,24.2,-1.0
72,Antonio Blakeney,SG,CHI,3500.0,5.08,3.2,-1.0
73,Nicolas Batum,SF,CHA,5100.0,5.08,15.6,-1.0
74,Gordon Hayward,SF,BOS,6400.0,4.6,18.8,1.4
75,Brook Lopez,C1B,MIL,5000.0,4.43,27.6,1.4
76,Derrick Favors,PF,UTA,5900.0,4.4,23.6,1.2
77,Aron Baynes,C1B,BOS,3500.0,4.39,16.0,-1.0
78,Marcus Smart,SG,BOS,4000.0,4.04,22.9,-1.0
79,Aaron Holiday,PG,IND,4600.0,4.02,19.4,-1.0
80,Rodney Hood,SF,CLE,5000.0,3.98,26.9,-1.0
81,Alec Burks,SG,UTA,3500.0,3.84,7.9,-1.0
82,Thomas Bryant,C1B,WAS,3500.0,3.62,16.6,1.0
83,Guerschon Yabusele,PF,BOS,3500.0,3.52,0.0,-1.0
84,Marco Belinelli,SG,SA,3600.0,3.42,21.1,-1.0
85,Kyle O'Quinn,C1B,IND,3500.0,3.33,2.0,-1.0
86,Shaquille Harrison,PG,CHI,3900.0,3.32,21.3,-1.0
87,Sterling Brown,SG,MIL,3500.0,3.22,2.2,-1.0
88,Kevon Looney,C1B,GS,4000.0,3.15,14.2,-1.0
