Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Giannis Antetokounmpo,SF,MIL,12000.0,23.82,64.4,2.7
1,Monte Morris,SG,DEN,6000.0,20.32,34.1,-1.0
2,James Harden,SG,HOU,13300.0,20.18,61.1,2.7
3,Lauri Markkanen,PF,CHI,8300.0,18.52,49.9,-1.0
4,Russell Westbrook,PG,OKC,12100.0,16.74,57.3,2.8
5,Dwight Powell,C1B,DAL,5800.0,16.5,15.8,-1.0
6,Kevin Love,PF,CLE,4600.0,16.32,23.3,-1.0
7,Jabari Parker,SF,WAS,3900.0,15.96,7.0,-1.0
8,Paul George,SF,OKC,11600.0,15.64,80.4,2.8
9,Dennis Jr,PG,NY,6900.0,15.36,0.0,-1.0
10,CJ McCollum,SG,POR,7600.0,14.82,25.8,1.7
11,Blake Griffin,PF,DET,9000.0,14.8,53.3,2.2
12,Kawhi Leonard,SF,TOR,9900.0,13.78,44.4,2.3
13,Collin Sexton,PG,CLE,5400.0,12.98,27.7,-1.0
14,Khris Middleton,SG,MIL,6500.0,12.82,33.8,1.6
15,Eric Bledsoe,PG,MIL,8100.0,12.8,25.2,-1.0
16,Maxi Kleber,PF,DAL,5200.0,12.6,14.4,-1.0
17,Lou Williams,SG,LAC,7900.0,12.56,48.2,1.7
18,Trey Burke,PG,DAL,5200.0,12.4,13.5,-1.0
19,Pascal Siakam,PF,TOR,6800.0,11.68,30.8,1.6
20,Kemba Walker,PG,CHA,10000.0,11.68,52.3,2.0
21,Jerryd Bayless,PG,MIN,5300.0,11.66,5.0,-1.0
22,Karl-Anthony Towns,C1B,MIN,11200.0,11.12,40.0,2.2
23,Luka Doncic,SG,DAL,9800.0,10.82,40.0,-1.0
24,Bradley Beal,SG,WAS,9600.0,10.04,62.2,2.1
25,Mason Plumlee,C1B,DEN,5900.0,9.8,32.1,-1.0
26,Larry Jr,PF,CLE,7100.0,9.76,0.0,1.3
27,Serge Ibaka,PF,TOR,6600.0,9.62,42.9,1.7
28,Malik Beasley,SG,DEN,4600.0,9.28,26.0,-1.0
29,D'Angelo Russell,SG,BKN,8600.0,9.16,56.4,-1.0
30,Nikola Jokic,C1B,DEN,11400.0,9.04,36.4,1.8
31,Bobby Portis,PF,WAS,6400.0,8.84,35.5,-1.0
32,Chris Paul,PG,HOU,7800.0,8.72,41.9,-1.0
33,Bojan Bogdanovic,SF,IND,5800.0,8.66,14.4,1.7
34,Damian Lillard,PG,POR,10200.0,8.44,53.4,2.1
35,Malcolm Brogdon,SG,MIL,6400.0,8.4,28.7,-1.0
36,Justise Winslow,SF,MIA,6000.0,8.3,23.8,1.3
37,Will Barton,SF,DEN,5400.0,8.18,28.7,-1.0
38,Otto Jr,SF,CHI,6700.0,7.96,0.0,-1.0
39,Jamal Murray,PG,DEN,6900.0,7.7,23.7,1.6
40,Andre Drummond,C1B,DET,10600.0,7.64,66.4,2.2
41,Kris Dunn,PG,CHI,7300.0,7.64,16.8,-1.0
42,Myles Turner,C1B,IND,8000.0,7.48,47.1,-1.0
43,Kyle Lowry,PG,TOR,8200.0,7.46,30.7,-1.0
44,Kenneth Faried,PF,HOU,7400.0,7.4,33.1,-1.0
45,Trevor Ariza,SF,WAS,6000.0,7.26,45.9,-1.0
46,Jalen Brunson,PG,DAL,4900.0,7.24,16.5,-1.0
47,Jeff Green,PF,WAS,6000.0,7.14,11.7,-1.0
48,Thaddeus Young,PF,IND,7200.0,7.08,28.6,1.4
49,Darren Collison,PG,IND,6700.0,7.04,26.8,1.4
50,Shabazz Napier,PG,BKN,5000.0,6.96,26.2,-1.0
