Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
88,Tyler Dorsey,SG,MEM,3500.0,2.6,16.6,-1.0
89,Wes Iwundu,SF,ORL,3600.0,2.56,0.0,0.0
90,Kyle Korver,SG,UTA,3900.0,2.48,7.7,-1.0
91,Austin Rivers,SG,HOU,3500.0,2.38,4.0,-1.0
92,Wayne Ellington,SG,DET,3600.0,2.3,17.7,-1.0
93,CJ Miles,SF,MEM,3800.0,2.0,0.0,-1.0
94,Richaun Holmes,PF,PHO,3700.0,1.8,26.5,-1.0
95,Thomas Bryant,C1B,WAS,3700.0,1.75,39.5,1.1
96,Hassan Whiteside,C1B,MIA,6300.0,1.64,29.7,-1.0
97,Rodney McGruder,SG,MIA,3600.0,1.58,3.9,-1.0
98,Khem Birch,PF,ORL,3600.0,1.4,16.9,-1.0
99,Abdel Nader,SF,OKC,3500.0,1.28,6.1,-1.0
100,Nerlens Noel,C1B,OKC,3700.0,1.25,15.0,-1.0
101,Jerian Grant,PG,ORL,3500.0,1.0,4.5,-1.0
