Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Joel Embiid,C1B,PHI,11200.0,40.5,38.3,2.8
1,LaMarcus Aldridge,PF,SA,8000.0,27.6,44.1,-1.0
2,Montrezl Harrell,PF,LAC,8800.0,26.22,42.5,1.5
3,Josh Richardson,SF,MIA,7800.0,25.78,21.6,1.5
4,Tobias Harris,PF,LAC,8400.0,24.38,28.0,-1.0
5,Ben Simmons,PG,PHI,9400.0,22.66,45.4,1.7
6,Joe Ingles,SF,UTA,5800.0,21.46,27.8,-1.0
7,Damian Lillard,PG,POR,9600.0,21.18,59.4,2.2
8,Rodney McGruder,SG,MIA,5000.0,20.4,0.0,-1.0
9,JJ Barea,PG,DAL,5900.0,19.6,0.0,-1.0
10,Rudy Gay,SF,SA,5800.0,17.66,26.1,1.6
11,Donovan Mitchell,SG,UTA,7900.0,16.9,29.5,-1.0
12,Dorian Finney-Smith,SF,DAL,4300.0,16.14,24.9,-1.0
13,CJ McCollum,SG,POR,6800.0,15.66,29.9,1.7
14,Dwyane Wade,SG,MIA,5700.0,15.42,35.6,1.7
15,Ricky Rubio,PG,UTA,6400.0,14.66,38.0,1.5
16,Lou Williams,SG,LAC,6200.0,14.42,33.6,1.8
17,Shai Gilgeous-Alexander,PG,LAC,5400.0,14.04,14.2,-1.0
18,Mike Conley,PG,MEM,9200.0,13.54,35.9,-1.0
19,Hassan Whiteside,C1B,MIA,8200.0,13.26,61.0,-1.0
20,Wayne Ellington,SG,MIA,5500.0,12.78,24.9,-1.0
21,DeMar DeRozan,SG,SA,8600.0,12.72,56.6,-1.0
22,Jae Crowder,SF,UTA,4500.0,12.68,28.2,-1.0
23,Jaren Jr,PF,MEM,7000.0,12.22,0.0,-1.0
24,JJ Redick,SG,PHI,5600.0,11.88,0.0,-1.0
25,Rudy Gobert,C1B,UTA,9000.0,10.81,49.6,1.7
26,Dennis Jr,PG,DAL,6000.0,10.8,0.0,-1.0
27,Danilo Gallinari,SF,LAC,7600.0,10.8,34.7,1.6
28,Jimmy Butler,SG,PHI,8500.0,10.32,27.6,-1.0
29,Avery Bradley,SG,LAC,3500.0,10.1,25.1,-1.0
30,DeAndre Jordan,C1B,DAL,7700.0,9.91,53.1,-1.0
31,Patty Mills,PG,SA,3700.0,9.36,24.2,-1.0
32,Harrison Barnes,SF,DAL,6000.0,9.18,42.3,-1.0
33,Justise Winslow,SF,MIA,4800.0,8.92,21.5,1.4
34,Al-Farouq Aminu,PF,POR,4700.0,8.8,37.3,-1.0
35,Marc Gasol,C1B,MEM,10200.0,8.72,26.3,-1.0
36,Patrick Beverley,PG,LAC,3500.0,8.42,21.3,-1.0
37,JaMychal Green,PF,MEM,4600.0,7.64,31.4,-1.0
38,Salah Mejri,C1B,DAL,3500.0,7.31,2.6,-1.0
39,James Johnson,PF,MIA,4100.0,7.26,18.4,-1.0
40,Jusuf Nurkic,C1B,POR,8100.0,6.88,37.1,-1.0
41,Derrick Favors,PF,UTA,5900.0,6.26,25.4,1.3
42,Kyle Anderson,SF,MEM,5700.0,6.26,18.1,-1.0
43,Garrett Temple,SG,MEM,4100.0,5.78,18.3,-1.0
44,Chimezie Metu,PF,SA,3500.0,5.64,0.0,-1.0
45,Thabo Sefolosha,SF,UTA,3500.0,5.62,1.2,-1.0
46,Raul Neto,PG,UTA,3600.0,5.4,3.5,-1.0
47,Bryn Forbes,PG,SA,3700.0,5.0,13.6,-1.0
48,Bam Adebayo,C1B,MIA,4600.0,4.73,11.9,-1.0
49,Shake Milton,SG,PHI,3500.0,4.6,0.0,0.0
50,Royce O'Neale,SF,UTA,3700.0,4.32,11.9,-1.0
51,Grayson Allen,SG,UTA,3500.0,4.2,0.0,0.0
52,Sindarius Thornwell,SG,LAC,3500.0,3.96,5.4,-1.0
53,Mike Scott,PF,LAC,3500.0,3.8,9.5,-1.0
54,Wesley Matthews,SG,DAL,4700.0,3.76,27.2,-1.0
55,Shelvin Mack,PG,MEM,4000.0,3.4,9.2,-1.0
56,Dwight Powell,PF,DAL,3700.0,3.14,21.4,-1.0
57,Devin Harris,PG,DAL,4200.0,2.92,4.2,-1.0
58,Kelly Olynyk,PF,MIA,3700.0,2.9,32.1,-1.0
59,Boban Marjanovic,C1B,LAC,4800.0,2.88,3.0,-1.0
60,Dante Cunningham,SF,SA,3500.0,2.76,8.1,-1.0
61,Jalen Brunson,PG,DAL,3500.0,2.7,0.0,-1.0
62,Meyers Leonard,PF,POR,3600.0,2.64,9.3,-1.0
63,Zach Collins,PF,POR,3800.0,2.58,5.7,-1.0
64,Davis Bertans,SF,SA,3500.0,2.22,12.0,-1.0
65,Marcin Gortat,C1B,LAC,3700.0,1.91,9.0,-1.0
66,Mike Muscala,C1B,PHI,3800.0,1.84,23.9,-1.0
67,Landry Shamet,PG,PHI,3500.0,1.58,1.0,-1.0
68,TJ McConnell,PG,PHI,3700.0,1.38,0.0,-1.0
69,MarShon Brooks,SG,MEM,3500.0,1.3,12.4,-1.0
70,Maurice Harkless,SF,POR,3500.0,1.28,0.0,-1.0
71,Kyle Korver,SG,UTA,3700.0,1.24,4.4,-1.0
72,Seth Curry,PG,POR,3500.0,1.24,2.9,-1.0
73,Derrick White,PG,SA,3900.0,1.16,24.0,-1.0
