Team,Date,USGMIN,FC,BC,PG,SG,PF,SF,C
ATL,2019-03-09,13.63825163814484,13.63825163814484,0.0,0.0,0.0,4.492553174603175,0.0,9.145698463541665
ATL,2019-03-10,11.78760998015873,11.78760998015873,0.0,0.0,0.0,4.492553174603175,6.408475138888889,0.8865816666666668
ATL,2019-03-13,4.492553174603175,4.492553174603175,0.0,0.0,0.0,4.492553174603175,0.0,0.0
ATL,2019-03-16,7.295056805555555,7.295056805555556,0.0,0.0,0.0,0.0,6.408475138888889,0.8865816666666668
ATL,2019-03-17,7.295056805555555,7.295056805555556,0.0,0.0,0.0,0.0,6.408475138888889,0.8865816666666668
ATL,2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2019-03-21,5.679036018518518,5.679036018518518,0.0,0.0,0.0,0.0,2.7944386111111115,2.8845974074074063
ATL,2019-03-23,2.8845974074074063,2.8845974074074068,0.0,0.0,0.0,0.0,0.0,2.8845974074074063
ATL,2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,2019-03-29,21.639619913419914,21.639619913419914,0.0,0.0,0.0,0.0,11.986378181818184,9.653241731601728
ATL,2019-03-31,21.13207664535985,21.132076645359852,0.0,0.0,0.0,0.0,11.986378181818184,9.145698463541665
ATL,2019-04-02,36.61156328470411,36.61156328470411,0.0,0.0,0.0,15.479486639344262,11.986378181818184,9.145698463541665
ATL,2019-04-03,15.511877630208332,15.511877630208334,0.0,0.0,0.0,6.366179166666667,0.0,9.145698463541665
ATL,2019-04-05,21.090780260033167,0.0,21.090780260033164,0.0,21.090780260033167,0.0,0.0,0.0
ATL,2019-04-07,34.59643240066113,15.479486639344262,19.11694576131687,19.11694576131687,0.0,15.479486639344262,0.0,0.0
ATL,2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2018-10-16,5.196010201822917,1.9058815559895834,3.2901286458333336,0.0,3.2901286458333336,0.0,0.0,1.9058815559895834
BOS,2018-10-19,18.523689632959197,11.824694789209193,6.69899484375,3.4088661979166677,3.2901286458333336,5.370805177664053,0.0,6.453889611545139
BOS,2018-10-20,18.891105305989587,12.192110462239585,6.69899484375,3.4088661979166677,3.2901286458333336,10.28622890625,0.0,1.9058815559895834
BOS,2018-10-22,8.528498779616015,5.119632581699348,3.4088661979166672,3.4088661979166677,0.0,0.0,0.0,5.1196325816993475
BOS,2018-10-25,9.267072953745842,9.267072953745844,0.0,0.0,0.0,2.241558816056911,0.0,7.025514137688931
BOS,2018-10-27,5.1196325816993475,5.119632581699348,0.0,0.0,0.0,0.0,0.0,5.1196325816993475
BOS,2018-10-30,11.086120615079366,7.6772544171626995,3.4088661979166672,3.4088661979166677,0.0,3.1292463616071426,0.0,4.548008055555556
BOS,2018-11-01,22.152006377524632,6.789566871612466,15.362439505912164,3.4088661979166677,11.953573307995498,2.241558816056911,0.0,4.548008055555556
BOS,2018-11-03,15.23356098712586,11.824694789209193,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,6.453889611545139
BOS,2018-11-05,2.241558816056911,2.241558816056911,0.0,0.0,0.0,2.241558816056911,0.0,0.0
BOS,2018-11-08,1.9058815559895834,1.9058815559895834,0.0,0.0,0.0,0.0,0.0,1.9058815559895834
BOS,2018-11-09,22.37111722763138,1.9058815559895834,20.465235671641793,20.465235671641796,0.0,0.0,0.0,1.9058815559895834
BOS,2018-11-11,7.276686733653637,7.276686733653638,0.0,0.0,0.0,5.370805177664053,0.0,1.9058815559895834
BOS,2018-11-14,12.191616158333332,12.191616158333332,0.0,0.0,0.0,12.191616158333332,0.0,0.0
BOS,2018-11-16,13.327679431136277,9.918813233219609,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,4.548008055555556
BOS,2018-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2018-11-19,8.77967137558072,5.370805177664055,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,0.0
BOS,2018-11-21,8.77967137558072,5.370805177664055,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,0.0
BOS,2018-11-23,11.473665965073529,11.473665965073529,0.0,0.0,0.0,0.0,0.0,11.473665965073529
BOS,2018-11-24,22.39054353176872,18.98167733385205,3.4088661979166672,3.4088661979166677,0.0,12.527787722306911,0.0,6.453889611545139
BOS,2018-11-26,19.91044756146772,4.548008055555556,15.362439505912164,3.4088661979166677,11.953573307995498,0.0,0.0,4.548008055555556
BOS,2018-11-30,23.427239273069027,11.473665965073529,11.953573307995496,0.0,11.953573307995498,0.0,0.0,11.473665965073529
BOS,2018-12-01,20.89412696780241,2.241558816056911,18.6525681517455,3.4088661979166677,15.243701953828833,2.241558816056911,0.0,0.0
BOS,2018-12-06,5.196010201822917,1.9058815559895834,3.2901286458333336,0.0,3.2901286458333336,0.0,0.0,1.9058815559895834
BOS,2018-12-08,21.789308748595797,18.499180102762462,3.2901286458333336,0.0,3.2901286458333336,0.0,0.0,18.499180102762462
BOS,2018-12-10,49.58632194072159,29.121086269079793,20.465235671641793,20.465235671641796,0.0,12.527787722306911,0.0,16.59329854677288
BOS,2018-12-12,39.24515564120928,24.001453687380444,15.243701953828829,0.0,15.243701953828833,12.527787722306911,0.0,11.473665965073529
BOS,2018-12-14,5.531687461890245,2.241558816056911,3.2901286458333336,0.0,3.2901286458333336,2.241558816056911,0.0,0.0
BOS,2018-12-15,9.828241205357145,3.1292463616071435,6.69899484375,3.4088661979166677,3.2901286458333336,3.1292463616071426,0.0,0.0
BOS,2018-12-19,15.60048235625,12.191616158333332,3.4088661979166672,3.4088661979166677,0.0,12.191616158333332,0.0,0.0
BOS,2018-12-21,17.31124874003268,17.31124874003268,0.0,0.0,0.0,12.191616158333332,0.0,5.1196325816993475
BOS,2018-12-23,5.1196325816993475,5.119632581699348,0.0,0.0,0.0,0.0,0.0,5.1196325816993475
BOS,2018-12-25,15.805185513269652,12.396319315352986,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,7.025514137688931
BOS,2018-12-27,5.314747753906251,1.9058815559895834,3.4088661979166672,3.4088661979166677,0.0,0.0,0.0,1.9058815559895834
BOS,2018-12-29,5.314747753906251,1.9058815559895834,3.4088661979166672,3.4088661979166677,0.0,0.0,0.0,1.9058815559895834
BOS,2018-12-31,3.1292463616071426,3.1292463616071435,0.0,0.0,0.0,3.1292463616071426,0.0,0.0
BOS,2019-01-02,20.465235671641796,0.0,20.465235671641793,20.465235671641796,0.0,0.0,0.0,0.0
BOS,2019-01-04,32.656851829975125,12.191616158333332,20.465235671641793,20.465235671641796,0.0,12.191616158333332,0.0,0.0
BOS,2019-01-07,3.2901286458333336,0.0,3.2901286458333336,0.0,3.2901286458333336,0.0,0.0,0.0
BOS,2019-01-09,3.2901286458333336,0.0,3.2901286458333336,0.0,3.2901286458333336,0.0,0.0,0.0
BOS,2019-01-10,15.802032812500002,0.0,15.802032812499998,0.0,15.802032812500002,0.0,0.0,0.0
BOS,2019-01-12,21.291575542247386,5.370805177664055,15.920770364583333,3.4088661979166677,12.511904166666667,5.370805177664053,0.0,0.0
BOS,2019-01-14,41.377690879975134,0.0,41.37769087997513,20.465235671641796,20.912455208333334,0.0,0.0,0.0
BOS,2019-01-16,15.23356098712586,11.824694789209193,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,6.453889611545139
BOS,2019-01-18,8.443994115513394,5.035127917596727,3.4088661979166672,3.4088661979166677,0.0,3.1292463616071426,0.0,1.9058815559895834
BOS,2019-01-19,14.433669278296495,14.433669278296495,0.0,0.0,0.0,12.527787722306911,0.0,1.9058815559895834
BOS,2019-01-21,10.198433069529134,6.789566871612466,3.4088661979166672,3.4088661979166677,0.0,2.241558816056911,0.0,4.548008055555556
BOS,2019-01-23,31.938901636715325,11.473665965073529,20.465235671641793,20.465235671641796,0.0,0.0,0.0,11.473665965073529
BOS,2019-01-26,10.685552931570303,7.276686733653638,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,1.9058815559895834
BOS,2019-01-28,29.16068409924385,8.69544842760205,20.465235671641793,20.465235671641796,0.0,2.241558816056911,0.0,6.453889611545139
BOS,2019-01-30,22.37111722763138,1.9058815559895834,20.465235671641793,20.465235671641796,0.0,0.0,0.0,1.9058815559895834
BOS,2019-02-01,7.956874253472224,4.548008055555556,3.4088661979166672,3.4088661979166677,0.0,0.0,0.0,4.548008055555556
BOS,2019-02-03,13.899303957280068,10.490437759363402,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,5.1196325816993475
BOS,2019-02-05,40.01804322773138,19.55280755608959,20.465235671641793,20.465235671641796,0.0,14.433174974390242,0.0,5.1196325816993475
BOS,2019-02-07,13.899303957280068,10.490437759363402,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,5.1196325816993475
BOS,2019-02-09,3.1292463616071426,3.1292463616071435,0.0,0.0,0.0,3.1292463616071426,0.0,0.0
BOS,2019-02-12,25.500363589238525,5.035127917596727,20.465235671641793,20.465235671641796,0.0,3.1292463616071426,0.0,1.9058815559895834
BOS,2019-02-13,31.19386094598581,1.9058815559895834,29.287979389996224,29.287979389996227,0.0,0.0,0.0,1.9058815559895834
BOS,2019-02-21,15.600976660156253,12.192110462239585,3.4088661979166672,3.4088661979166677,0.0,10.28622890625,0.0,1.9058815559895834
BOS,2019-02-23,8.77967137558072,5.370805177664055,3.4088661979166672,3.4088661979166677,0.0,5.370805177664053,0.0,0.0
BOS,2019-02-26,3.4088661979166677,0.0,3.4088661979166672,3.4088661979166677,0.0,0.0,0.0,0.0
BOS,2019-02-27,14.193548896018484,5.370805177664055,8.822743718354431,8.822743718354431,0.0,5.370805177664053,0.0,0.0
BOS,2019-03-01,5.370805177664053,5.370805177664055,0.0,0.0,0.0,5.370805177664053,0.0,0.0
BOS,2019-03-03,7.276686733653637,7.276686733653638,0.0,0.0,0.0,5.370805177664053,0.0,1.9058815559895834
BOS,2019-03-05,1.9058815559895834,1.9058815559895834,0.0,0.0,0.0,0.0,0.0,1.9058815559895834
BOS,2019-03-06,28.02154224160496,4.1474403720464945,23.87410186955846,23.874101869558466,0.0,2.241558816056911,0.0,1.9058815559895834
BOS,2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,2019-03-11,14.369408926687765,14.369408926687765,0.0,0.0,0.0,0.0,14.369408926687765,0.0
BOS,2019-03-14,19.021176787883565,6.789566871612466,12.231609916271099,12.231609916271099,0.0,2.241558816056911,0.0,4.548008055555556
BOS,2019-03-16,7.556306569963161,4.1474403720464945,3.4088661979166672,3.4088661979166677,0.0,2.241558816056911,0.0,1.9058815559895834
BOS,2019-03-18,20.971781837820302,17.56291563990364,3.4088661979166672,3.4088661979166677,0.0,15.657034083914054,0.0,1.9058815559895834
BOS,2019-03-20,12.192110462239585,12.192110462239585,0.0,0.0,0.0,10.28622890625,0.0,1.9058815559895834
BOS,2019-03-23,26.87952745302288,26.87952745302288,0.0,0.0,0.0,10.28622890625,0.0,16.59329854677288
BOS,2019-03-24,27.748956447750878,27.748956447750878,0.0,0.0,0.0,0.0,14.369408926687765,13.379547521063113
BOS,2019-03-26,34.45380270382186,7.289572188430061,27.164230515391793,23.874101869558466,3.2901286458333336,3.1292463616071426,0.0,4.160325826822917
BOS,2019-03-29,20.77813390379253,14.079139060042529,6.69899484375,3.4088661979166677,3.2901286458333336,5.370805177664053,0.0,8.708333882378474
BOS,2019-03-30,35.229030282548656,11.473665965073529,23.755364317475127,20.465235671641796,3.2901286458333336,0.0,0.0,11.473665965073529
BOS,2019-04-01,19.522765332735084,4.160325826822917,15.362439505912164,3.4088661979166677,11.953573307995498,0.0,0.0,4.160325826822917
BOS,2019-04-03,28.292629838375323,16.339056530379825,11.953573307995496,0.0,11.953573307995498,14.433174974390242,0.0,1.9058815559895834
BOS,2019-04-05,11.953573307995498,0.0,11.953573307995496,0.0,11.953573307995498,0.0,0.0,0.0
BOS,2019-04-07,7.276686733653637,7.276686733653638,0.0,0.0,0.0,5.370805177664053,0.0,1.9058815559895834
BOS,2019-04-09,82.30633925135243,53.440552538043974,28.86578671330846,20.465235671641796,8.400551041666667,22.477845064583335,14.369408926687765,16.59329854677288
BRK,2018-10-17,52.09564499812975,26.432272628559183,25.663372369570567,8.909315178571427,16.75405719099914,12.80238059701493,9.553983559322033,4.075908472222222
BRK,2018-10-19,42.95718757564913,26.432272628559183,16.524914947089947,8.909315178571427,7.6155997685185195,12.80238059701493,9.553983559322033,4.075908472222222
BRK,2018-10-20,36.79555743014649,22.356364156336962,14.439193273809522,8.909315178571427,5.529878095238096,12.80238059701493,9.553983559322033,0.0
BRK,2018-10-24,13.522313597883599,7.992435502645501,5.529878095238096,0.0,5.529878095238096,0.0,7.9924355026455025,0.0
BRK,2018-10-26,25.21382183862434,12.068343974867723,13.145477863756614,0.0,13.145477863756614,0.0,7.9924355026455025,4.075908472222222
BRK,2018-10-28,19.683943743386244,12.068343974867723,7.615599768518518,0.0,7.6155997685185195,0.0,7.9924355026455025,4.075908472222222
BRK,2018-10-29,4.9580115740740744,0.0,4.958011574074074,0.0,4.9580115740740744,0.0,0.0,0.0
BRK,2018-10-31,6.733496666666667,4.075908472222223,2.6575881944444446,0.0,2.6575881944444446,0.0,0.0,4.075908472222222
BRK,2018-11-02,6.733496666666667,4.075908472222223,2.6575881944444446,0.0,2.6575881944444446,0.0,0.0,4.075908472222222
BRK,2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2018-11-06,14.72593216931217,12.068343974867723,2.6575881944444446,0.0,2.6575881944444446,0.0,7.9924355026455025,4.075908472222222
BRK,2018-11-09,23.6352473478836,12.068343974867723,11.566903373015872,8.909315178571427,2.6575881944444446,0.0,7.9924355026455025,4.075908472222222
BRK,2018-11-10,2.6575881944444446,0.0,2.6575881944444446,0.0,2.6575881944444446,0.0,0.0,0.0
BRK,2018-11-12,20.878143099867728,20.87814309986772,0.0,0.0,0.0,0.0,7.9924355026455025,12.885707597222224
BRK,2018-11-14,22.297940375000003,22.297940374999996,0.0,0.0,0.0,0.0,13.48814125,8.809799125000001
BRK,2018-11-16,27.118033281544257,27.11803328154425,0.0,0.0,0.0,0.0,23.042124809322033,4.075908472222222
BRK,2018-11-17,28.214073419312168,25.55648522486772,2.6575881944444446,0.0,2.6575881944444446,0.0,21.480576752645504,4.075908472222222
BRK,2018-11-20,14.72593216931217,12.068343974867723,2.6575881944444446,0.0,2.6575881944444446,0.0,7.9924355026455025,4.075908472222222
BRK,2018-11-21,10.650023697089948,7.992435502645501,2.6575881944444446,0.0,2.6575881944444446,0.0,7.9924355026455025,0.0
BRK,2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2018-11-25,4.075908472222222,4.075908472222223,0.0,0.0,0.0,0.0,0.0,4.075908472222222
BRK,2018-11-28,4.075908472222222,4.075908472222223,0.0,0.0,0.0,0.0,0.0,4.075908472222222
BRK,2018-11-30,14.922841887792401,4.075908472222223,10.846933415570177,0.0,10.846933415570179,0.0,0.0,4.075908472222222
BRK,2018-12-01,10.846933415570179,0.0,10.846933415570177,0.0,10.846933415570179,0.0,0.0,0.0
BRK,2018-12-03,22.53844165631092,4.075908472222223,18.462533184088695,0.0,18.4625331840887,0.0,0.0,4.075908472222222
BRK,2018-12-05,19.683943743386244,12.068343974867723,7.615599768518518,0.0,7.6155997685185195,0.0,7.9924355026455025,4.075908472222222
BRK,2018-12-07,20.60082341931217,4.075908472222223,16.524914947089947,8.909315178571427,7.6155997685185195,0.0,0.0,4.075908472222222
BRK,2018-12-08,8.909315178571427,0.0,8.909315178571427,8.909315178571427,0.0,0.0,0.0,0.0
BRK,2018-12-12,8.909315178571427,0.0,8.909315178571427,8.909315178571427,0.0,0.0,0.0,0.0
BRK,2018-12-14,9.13845742248062,0.0,9.13845742248062,0.0,9.13845742248062,0.0,0.0,0.0
BRK,2018-12-16,9.13845742248062,0.0,9.13845742248062,0.0,9.13845742248062,0.0,0.0,0.0
BRK,2018-12-18,22.12368107327427,4.075908472222223,18.047772601052046,8.909315178571427,9.13845742248062,0.0,0.0,4.075908472222222
BRK,2018-12-19,4.075908472222222,4.075908472222223,0.0,0.0,0.0,0.0,0.0,4.075908472222222
BRK,2018-12-21,12.98522365079365,4.075908472222223,8.909315178571427,8.909315178571427,0.0,0.0,0.0,4.075908472222222
BRK,2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2018-12-26,13.867326752645502,0.0,13.8673267526455,8.909315178571427,4.9580115740740744,0.0,0.0,0.0
BRK,2018-12-28,4.9580115740740744,0.0,4.958011574074074,0.0,4.9580115740740744,0.0,0.0,0.0
BRK,2018-12-29,25.183095817901226,4.794624336419752,20.388471481481474,20.388471481481474,0.0,0.0,0.0,4.794624336419752
BRK,2019-01-02,18.58790360561833,13.629892031544255,4.958011574074074,0.0,4.9580115740740744,0.0,9.553983559322033,4.075908472222222
BRK,2019-01-04,18.58790360561833,13.629892031544255,4.958011574074074,0.0,4.9580115740740744,0.0,9.553983559322033,4.075908472222222
BRK,2019-01-06,18.58790360561833,13.629892031544255,4.958011574074074,0.0,4.9580115740740744,0.0,9.553983559322033,4.075908472222222
BRK,2019-01-07,20.845100262585106,9.998166847014929,10.846933415570177,0.0,10.846933415570179,9.998166847014929,0.0,0.0
BRK,2019-01-09,9.033920046296297,4.075908472222223,4.958011574074074,0.0,4.9580115740740744,0.0,0.0,4.075908472222222
BRK,2019-01-11,4.547877401129946,4.547877401129946,0.0,0.0,0.0,4.547877401129946,0.0,0.0
BRK,2019-01-14,25.295326375997668,11.427999623352168,13.8673267526455,8.909315178571427,4.9580115740740744,7.352091151129946,0.0,4.075908472222222
BRK,2019-01-16,16.386011197426242,11.427999623352168,4.958011574074074,0.0,4.9580115740740744,7.352091151129946,0.0,4.075908472222222
BRK,2019-01-18,11.838133796296297,6.880122222222223,4.958011574074074,0.0,4.9580115740740744,2.80421375,0.0,4.075908472222222
BRK,2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2019-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2019-01-25,14.821766194852941,0.0,14.821766194852938,14.821766194852941,0.0,0.0,0.0,0.0
BRK,2019-01-28,20.351644290091038,0.0,20.351644290091034,14.821766194852941,5.529878095238096,0.0,0.0,0.0
BRK,2019-01-29,22.691845893927017,2.9120681250000007,19.779777768927012,14.821766194852941,4.9580115740740744,0.0,2.9120681250000002,0.0
BRK,2019-01-31,7.870079699074075,2.9120681250000007,4.958011574074074,0.0,4.9580115740740744,0.0,2.9120681250000002,0.0
BRK,2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,2019-02-04,10.846933415570179,0.0,10.846933415570177,0.0,10.846933415570179,0.0,0.0,0.0
BRK,2019-02-06,13.33188164351852,5.716281875000001,7.615599768518518,0.0,7.6155997685185195,2.80421375,2.9120681250000002,0.0
BRK,2019-02-08,10.41981351851852,2.80421375,7.615599768518518,0.0,7.6155997685185195,2.80421375,0.0,0.0
BRK,2019-02-11,20.41798036553345,12.80238059701493,7.615599768518518,0.0,7.6155997685185195,12.80238059701493,0.0,0.0
