Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Joel Embiid,0,1,27.0,12.0,20.0,12.0,16.0,3.0,10.0,6.0,3.0,1.0,2.0,39.0,73.6
Khris Middleton,1,2,33.0,16.0,25.0,3.0,3.0,2.0,7.0,5.0,1.0,0.0,2.0,39.0,58.3
Giannis Antetokounmpo,2,3,31.0,10.0,18.0,12.0,14.0,0.0,9.0,5.0,1.0,1.0,1.0,34.0,57.3
James Harden,3,4,32.0,10.0,22.0,13.0,14.0,2.0,4.0,6.0,1.0,1.0,4.0,38.0,56.2
Pascal Siakam,4,5,30.0,11.0,19.0,7.0,8.0,2.0,3.0,5.0,1.0,1.0,0.0,31.0,50.5
DeMar DeRozan,5,6,34.0,10.0,12.0,5.0,5.0,1.0,1.0,8.0,2.0,0.0,2.0,25.0,43.4
Andre Drummond,6,7,38.0,9.0,10.0,0.0,3.0,7.0,11.0,4.0,1.0,6.0,3.0,18.0,63.6
Julius Randle,7,8,31.0,12.0,25.0,7.0,7.0,4.0,7.0,3.0,0.0,0.0,3.0,34.0,48.7
Mitchell Robinson,8,9,30.0,8.0,12.0,3.0,6.0,9.0,12.0,0.0,1.0,2.0,0.0,19.0,53.2
De'Aaron Fox,9,10,37.0,11.0,22.0,2.0,3.0,1.0,4.0,12.0,3.0,1.0,2.0,25.0,59.0
Goran Dragic,10,11,37.0,9.0,17.0,5.0,7.0,3.0,9.0,11.0,1.0,1.0,3.0,23.0,56.9
Christian Wood,11,12,27.0,11.0,16.0,3.0,3.0,2.0,7.0,1.0,3.0,1.0,1.0,25.0,48.3
Willie Cauley-Stein,12,13,34.0,7.0,9.0,4.0,4.0,2.0,10.0,4.0,0.0,2.0,0.0,18.0,44.4
Wayne Ellington,13,14,30.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,34.0
Bryn Forbes,14,15,34.0,8.0,13.0,0.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,19.0,41.2
Larry Jr.,15,16,27.0,5.0,7.0,2.0,2.0,5.0,6.0,4.0,2.0,1.0,2.0,13.0,39.2
Clint Capela,16,17,29.0,8.0,13.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,1.0,17.0,41.5
