Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Devin Booker,0,1,33.0,14.0,23.0,7.0,7.0,1.0,4.0,4.0,2.0,1.0,5.0,41.0,57.0
Andre Drummond,1,2,38.0,11.0,18.0,8.0,10.0,8.0,7.0,3.0,1.0,2.0,2.0,31.0,60.5
Zach LaVine,2,3,36.0,14.0,26.0,9.0,13.0,3.0,2.0,4.0,1.0,0.0,2.0,39.0,52.0
Dwight Powell,3,4,36.0,11.0,12.0,3.0,6.0,5.0,5.0,2.0,0.0,1.0,0.0,26.0,44.0
Luka Doncic,4,5,35.0,11.0,26.0,7.0,9.0,3.0,8.0,7.0,4.0,0.0,2.0,31.0,64.7
Kevin Love,5,6,31.0,5.0,11.0,10.0,11.0,3.0,13.0,4.0,1.0,0.0,1.0,24.0,51.2
LaMarcus Aldridge,6,7,38.0,11.0,16.0,9.0,11.0,2.0,7.0,0.0,1.0,2.0,4.0,32.0,47.8
Bradley Beal,7,8,37.0,11.0,19.0,6.0,8.0,0.0,7.0,8.0,0.0,0.0,2.0,30.0,48.4
Al Horford,8,9,30.0,8.0,10.0,4.0,4.0,1.0,10.0,7.0,1.0,1.0,3.0,21.0,47.7
Derrick Favors,9,10,24.0,9.0,11.0,6.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,25.0,39.5
LeBron James,10,11,31.0,13.0,22.0,3.0,8.0,0.0,7.0,7.0,1.0,1.0,4.0,31.0,51.9
Nikola Jokic,11,12,35.0,3.0,5.0,6.0,8.0,4.0,13.0,8.0,3.0,0.0,2.0,12.0,51.4
Derrick White,12,13,29.0,8.0,11.0,1.0,2.0,0.0,6.0,9.0,0.0,6.0,2.0,18.0,54.7
Spencer Dinwiddie,13,14,30.0,10.0,21.0,5.0,6.0,1.0,3.0,5.0,1.0,1.0,1.0,28.0,45.3
Kelly Olynyk,14,15,44.0,8.0,14.0,1.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,22.0,44.7
Gary Harris,15,16,29.0,8.0,11.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,19.0,35.2
Harrison Barnes,16,17,36.0,8.0,14.0,4.0,5.0,0.0,8.0,1.0,2.0,0.0,1.0,24.0,40.1
Hassan Whiteside,17,18,20.0,8.0,14.0,2.0,3.0,9.0,6.0,0.0,0.0,4.0,0.0,18.0,48.0
Rudy Gobert,18,19,33.0,10.0,12.0,2.0,6.0,2.0,11.0,1.0,0.0,4.0,4.0,22.0,47.1
Ish Smith,19,20,26.0,8.0,10.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,1.0,19.0,34.5
Willie Cauley-Stein,21,22,26.0,8.0,9.0,3.0,4.0,0.0,7.0,3.0,2.0,0.0,2.0,19.0,35.9
Will Barton,22,23,33.0,8.0,16.0,2.0,3.0,1.0,3.0,5.0,0.0,1.0,1.0,23.0,37.3
Trevor Ariza,23,24,35.0,8.0,14.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,22.0,33.7
Larry Jr.,24,25,32.0,6.0,10.0,4.0,5.0,5.0,5.0,3.0,4.0,0.0,3.0,17.0,42.5
Ben Simmons,25,26,35.0,7.0,14.0,4.0,5.0,3.0,8.0,7.0,4.0,0.0,5.0,18.0,48.7
David Nwaba,26,27,20.0,9.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,27.7
DeAndre Jordan,27,28,24.0,7.0,8.0,3.0,4.0,2.0,12.0,0.0,1.0,2.0,3.0,17.0,39.8
Jabari Parker,28,29,28.0,10.0,11.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,3.0,20.0,32.3
Jimmy Butler,29,30,35.0,8.0,18.0,6.0,7.0,1.0,2.0,4.0,3.0,0.0,2.0,22.0,38.6
TomÃ¡Â SatoranskÃ½,30,31,41.0,4.0,11.0,6.0,7.0,4.0,4.0,11.0,1.0,1.0,3.0,14.0,43.1
Jayson Tatum,31,32,33.0,8.0,17.0,6.0,6.0,0.0,3.0,2.0,1.0,0.0,2.0,24.0,31.6
John Collins,32,33,25.0,6.0,11.0,6.0,7.0,3.0,7.0,2.0,0.0,0.0,1.0,18.0,32.0
Tyler Johnson,33,34,29.0,5.0,8.0,2.0,2.0,1.0,3.0,6.0,0.0,1.0,1.0,14.0,29.8
Luke Kennard,34,35,29.0,8.0,16.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,21.0,29.1
Justin Jackson,35,36,25.0,6.0,10.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,18.0,25.5
Jarrett Allen,36,37,26.0,6.0,7.0,3.0,4.0,3.0,8.0,3.0,0.0,1.0,2.0,15.0,33.7
Paul Millsap,37,38,40.0,7.0,15.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,16.0,33.1
Buddy Hield,38,39,38.0,8.0,19.0,3.0,3.0,1.0,7.0,2.0,1.0,1.0,3.0,23.0,38.6
D'Angelo Russell,39,40,32.0,9.0,20.0,3.0,6.0,0.0,4.0,5.0,3.0,0.0,5.0,25.0,41.3
Anthony Davis,40,41,20.0,6.0,12.0,4.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,16.0,34.5
Robin Lopez,42,43,37.0,7.0,13.0,5.0,8.0,5.0,4.0,3.0,0.0,0.0,4.0,19.0,30.3
JaVale McGee,43,44,21.0,8.0,10.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,16.0,28.2
Jeff Teague,44,45,30.0,5.0,10.0,3.0,3.0,0.0,3.0,8.0,1.0,0.0,3.0,15.0,30.6
Frank Kaminsky,45,46,23.0,8.0,11.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,20.0,21.6
Marcus Morris,46,47,33.0,7.0,16.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,19.0,30.0
Otto Jr.,47,48,35.0,6.0,17.0,1.0,1.0,3.0,6.0,3.0,3.0,0.0,1.0,15.0,38.3
Damyean Dotson,48,49,33.0,6.0,12.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,1.0,15.0,32.3
Karl-Anthony Towns,49,50,28.0,7.0,14.0,7.0,7.0,1.0,3.0,2.0,0.0,2.0,6.0,24.0,31.8
Terry Rozier,50,51,31.0,6.0,13.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,1.0,16.0,31.2
James Ennis,51,52,17.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,11.0,25.4
Andrew Wiggins,52,53,32.0,8.0,15.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,18.0,29.8
Kelly Jr.,53,54,28.0,7.0,15.0,2.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,18.0,32.3
Alex Caruso,54,55,29.0,6.0,11.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,1.0,15.0,25.7
Trae Young,55,56,32.0,8.0,24.0,5.0,6.0,2.0,4.0,4.0,1.0,0.0,2.0,22.0,36.2
Rodions Kurucs,56,57,28.0,4.0,7.0,1.0,2.0,2.0,5.0,1.0,0.0,3.0,0.0,10.0,28.9
Marcus Smart,57,58,30.0,2.0,6.0,4.0,4.0,0.0,3.0,5.0,5.0,0.0,3.0,9.0,32.1
Kemba Walker,58,59,37.0,5.0,17.0,7.0,7.0,0.0,2.0,7.0,0.0,0.0,4.0,20.0,28.9
Jamal Murray,59,60,32.0,8.0,20.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,19.0,32.6
Kyle Korver,60,61,25.0,4.0,7.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,12.0,20.7
Donovan Mitchell,61,62,32.0,10.0,18.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,8.0,22.0,32.9
Julius Randle,63,64,35.0,9.0,18.0,4.0,6.0,0.0,6.0,3.0,0.0,1.0,5.0,23.0,32.7
Rudy Gay,64,65,34.0,5.0,10.0,2.0,3.0,1.0,10.0,2.0,1.0,0.0,1.0,12.0,30.2
Rajon Rondo,65,66,34.0,2.0,7.0,0.0,0.0,1.0,6.0,11.0,2.0,1.0,2.0,4.0,35.9
De'Aaron Fox,66,67,35.0,7.0,13.0,2.0,4.0,0.0,2.0,7.0,0.0,0.0,3.0,16.0,25.9
Joe Ingles,67,68,38.0,4.0,12.0,1.0,2.0,1.0,7.0,10.0,1.0,0.0,3.0,10.0,34.6
Mitchell Robinson,68,69,22.0,3.0,7.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,8.0,35.1
Alex Len,69,70,28.0,4.0,8.0,1.0,2.0,2.0,5.0,2.0,1.0,0.0,1.0,11.0,24.4
Bogdan Bogdanovic,70,71,27.0,5.0,9.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,14.0,24.3
Jae Crowder,71,72,29.0,5.0,10.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,11.0,27.2
Richaun Holmes,72,73,21.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,10.0,23.4
Langston Galloway,73,74,23.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,16.4
Jeff Green,74,75,28.0,6.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,16.0,16.7
Thon Maker,75,76,14.0,4.0,6.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,15.4
