Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Joel Embiid,0,1,33.0,10.0,18.0,18.0,23.0,0.0,17.0,1.0,0.0,2.0,4.0,39.0,62.9
Blake Griffin,1,2,37.0,12.0,21.0,12.0,16.0,1.0,12.0,6.0,2.0,0.0,7.0,38.0,61.6
Josh Richardson,2,3,37.0,10.0,18.0,6.0,6.0,0.0,1.0,3.0,2.0,1.0,1.0,32.0,45.7
Damian Lillard,3,4,35.0,10.0,23.0,8.0,8.0,1.0,3.0,4.0,3.0,0.0,0.0,30.0,49.8
Trae Young,4,5,31.0,9.0,19.0,4.0,5.0,2.0,4.0,15.0,0.0,1.0,5.0,24.0,51.7
Jrue Holiday,5,6,39.0,13.0,21.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,3.0,29.0,42.8
LeBron James,6,7,31.0,9.0,20.0,9.0,11.0,0.0,5.0,7.0,0.0,2.0,3.0,28.0,47.5
Nikola Mirotic,7,8,35.0,9.0,16.0,2.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,22.0,42.7
LaMarcus Aldridge,8,9,39.0,11.0,21.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,1.0,22.0,44.4
CJ McCollum,9,10,35.0,13.0,24.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,30.0,39.0
Marcus Morris,10,11,32.0,9.0,13.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,23.0,35.7
Rajon Rondo,11,12,25.0,8.0,10.0,0.0,0.0,1.0,9.0,6.0,3.0,0.0,4.0,17.0,43.0
Victor Oladipo,12,13,36.0,6.0,18.0,8.0,8.0,1.0,11.0,3.0,3.0,0.0,5.0,24.0,46.9
Justise Winslow,13,14,36.0,5.0,11.0,3.0,4.0,6.0,4.0,8.0,2.0,2.0,5.0,15.0,46.0
Wendell Jr.,14,15,35.0,4.0,7.0,6.0,6.0,2.0,11.0,1.0,2.0,4.0,3.0,14.0,46.1
Patty Mills,15,16,28.0,4.0,7.0,3.0,5.0,0.0,8.0,7.0,0.0,1.0,1.0,15.0,37.1
Dante Cunningham,16,17,37.0,5.0,8.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,15.0,34.4
Jae Crowder,17,18,31.0,8.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,21.0,37.5
Willy HernangÃ³mez,18,19,20.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,11.0,29.9
J.R. Smith,19,20,24.0,4.0,8.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,14.0,30.2
