Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
Tobias Harris,0,1,43.0,12.0,20.0,1.0,3.0,1.0,8.0,9.0,3.0,1.0,0.0,27.0,63.3
LaMarcus Aldridge,1,2,32.0,13.0,21.0,3.0,5.0,6.0,8.0,2.0,0.0,2.0,2.0,30.0,53.8
Karl-Anthony Towns,2,3,39.0,8.0,22.0,13.0,13.0,7.0,5.0,4.0,4.0,1.0,4.0,30.0,61.4
Patrick Beverley,3,4,41.0,5.0,9.0,4.0,6.0,0.0,12.0,5.0,4.0,1.0,1.0,18.0,53.9
Derrick Rose,4,5,37.0,12.0,24.0,7.0,9.0,0.0,4.0,3.0,0.0,0.0,1.0,31.0,39.3
Victor Oladipo,5,6,31.0,8.0,20.0,3.0,3.0,0.0,2.0,7.0,3.0,0.0,0.0,21.0,42.9
Darren Collison,6,7,30.0,8.0,14.0,0.0,0.0,0.0,4.0,9.0,2.0,0.0,3.0,19.0,40.3
Kemba Walker,7,8,36.0,8.0,18.0,4.0,5.0,0.0,4.0,7.0,1.0,1.0,3.0,23.0,41.3
Taj Gibson,8,9,23.0,7.0,8.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,17.0,28.0
Domantas Sabonis,9,10,23.0,6.0,13.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,16.0,33.1
Rudy Gay,10,11,28.0,9.0,12.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,19.0,31.1
TJ Warren,11,12,37.0,7.0,15.0,5.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,21.0,31.3
Kelly Jr.,12,13,28.0,7.0,12.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,2.0,18.0,31.6
Myles Turner,13,14,30.0,3.0,9.0,0.0,0.0,3.0,13.0,1.0,0.0,3.0,0.0,9.0,38.7
Bismack Biyombo,14,15,24.0,3.0,5.0,4.0,5.0,4.0,7.0,0.0,1.0,1.0,1.0,10.0,28.2
Montrezl Harrell,15,16,28.0,7.0,13.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,18.0,24.8
Tyreke Evans,16,17,15.0,6.0,10.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,14.0,21.7
Bojan Bogdanovic,17,18,27.0,7.0,14.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,16.0,29.4
Josh Jackson,18,19,23.0,4.0,10.0,6.0,8.0,1.0,4.0,2.0,1.0,0.0,3.0,15.0,24.0
Quincy Acy,19,20,18.0,2.0,4.0,2.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,8.0,24.2
Marco Belinelli,21,22,26.0,4.0,9.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,20.1
Dragan Bender,22,23,29.0,4.0,10.0,4.0,7.0,3.0,7.0,2.0,0.0,1.0,1.0,12.0,29.0
Avery Bradley,23,24,41.0,6.0,15.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,2.0,15.0,28.0
Thaddeus Young,24,25,27.0,3.0,5.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,7.0,21.0
Devin Booker,25,26,32.0,7.0,15.0,3.0,4.0,0.0,6.0,6.0,0.0,0.0,5.0,18.0,29.2
Doug McDermott,26,27,15.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,7.0,19.6
Dario Âaric,27,28,20.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,9.0,20.0
Jamal Crawford,28,29,21.0,4.0,8.0,2.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,17.9
Jeff Teague,29,30,23.0,1.0,3.0,1.0,1.0,0.0,5.0,8.0,0.0,0.0,2.0,4.0,20.0
Malik Monk,30,31,15.0,4.0,9.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,11.0,20.6
Miles Bridges,31,32,14.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,8.0,13.6
Patty Mills,32,33,18.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,16.6
Derrick White,33,34,34.0,3.0,8.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,9.0,26.0
Nicolas Batum,34,35,32.0,1.0,4.0,4.0,5.0,0.0,7.0,2.0,1.0,1.0,3.0,6.0,20.4
Willy HernangÃ³mez,35,36,17.0,3.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,9.6
Mikal Bridges,36,37,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,15.0
Davis Bertans,37,38,22.0,2.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,6.0,17.3
Tony Parker,38,39,15.0,2.0,5.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,11.2
De'Anthony Melton,39,40,13.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,12.9
Johnathan Motley,40,41,18.0,4.0,6.0,2.0,5.0,0.0,4.0,0.0,1.0,0.0,4.0,10.0,13.8
Cory Joseph,42,43,23.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,6.0,13.9
Marvin Williams,43,44,30.0,3.0,13.0,1.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,9.0,21.0
Michael Kidd-Gilchrist,44,45,18.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,8.4
