Name,Unnamed: 0,Unnamed: 0.1,MP,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PTS,FPTS
James Harden,0,1,39.0,12.0,22.0,15.0,15.0,0.0,12.0,5.0,6.0,4.0,5.0,43.0,89.9
Kemba Walker,1,2,36.0,10.0,23.0,13.0,14.0,1.0,5.0,10.0,1.0,0.0,0.0,37.0,62.2
John Collins,2,3,38.0,13.0,20.0,7.0,11.0,10.0,6.0,2.0,0.0,1.0,2.0,35.0,58.2
Lou Williams,3,4,34.0,13.0,26.0,11.0,11.0,1.0,2.0,9.0,0.0,0.0,2.0,39.0,54.1
Karl-Anthony Towns,4,5,37.0,12.0,19.0,5.0,9.0,3.0,9.0,7.0,2.0,1.0,3.0,31.0,61.9
Giannis Antetokounmpo,5,6,32.0,10.0,20.0,17.0,17.0,1.0,9.0,2.0,1.0,0.0,4.0,37.0,51.0
Luka Doncic,6,7,32.0,13.0,25.0,5.0,7.0,1.0,10.0,6.0,1.0,0.0,2.0,35.0,58.2
Jimmy Butler,7,8,38.0,11.0,18.0,3.0,3.0,1.0,3.0,7.0,2.0,0.0,1.0,29.0,49.3
Buddy Hield,8,9,35.0,12.0,21.0,3.0,4.0,1.0,5.0,3.0,1.0,0.0,2.0,34.0,46.7
Bojan Bogdanovic,9,10,38.0,13.0,19.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,31.0,42.9
Bobby Portis,10,11,33.0,13.0,23.0,3.0,3.0,2.0,7.0,0.0,2.0,0.0,1.0,33.0,48.8
Lauri Markkanen,11,12,33.0,8.0,13.0,13.0,13.0,2.0,7.0,1.0,0.0,0.0,2.0,30.0,40.3
Reggie Jackson,12,13,36.0,11.0,22.0,2.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,29.0,44.9
Devin Booker,13,14,42.0,13.0,27.0,2.0,3.0,1.0,7.0,10.0,1.0,0.0,4.0,32.0,55.6
Joel Embiid,14,15,39.0,9.0,24.0,11.0,13.0,7.0,10.0,2.0,1.0,4.0,4.0,29.0,63.4
Kevin Durant,15,16,34.0,8.0,13.0,5.0,5.0,1.0,4.0,11.0,0.0,0.0,2.0,21.0,41.5
LaMarcus Aldridge,16,17,26.0,12.0,20.0,1.0,1.0,6.0,8.0,2.0,1.0,0.0,2.0,25.0,45.8
Brook Lopez,17,18,27.0,7.0,9.0,4.0,4.0,0.0,6.0,1.0,2.0,2.0,1.0,21.0,40.7
Nikola Vucevic,18,19,32.0,12.0,22.0,0.0,0.0,2.0,10.0,4.0,1.0,3.0,2.0,24.0,54.4
Josh Jackson,19,20,36.0,10.0,15.0,4.0,9.0,1.0,1.0,2.0,3.0,1.0,0.0,25.0,42.4
Klay Thompson,21,22,35.0,10.0,15.0,4.0,4.0,0.0,5.0,2.0,0.0,0.0,3.0,28.0,34.0
Willie Cauley-Stein,22,23,32.0,8.0,9.0,3.0,5.0,3.0,6.0,3.0,2.0,0.0,2.0,19.0,38.3
Gerald Green,23,24,25.0,7.0,12.0,4.0,5.0,0.0,4.0,1.0,0.0,1.0,1.0,25.0,33.3
Monte Morris,24,25,40.0,7.0,13.0,2.0,2.0,2.0,5.0,10.0,1.0,0.0,1.0,17.0,42.4
Trae Young,25,26,34.0,9.0,21.0,5.0,7.0,1.0,6.0,8.0,0.0,0.0,4.0,27.0,43.4
Andre Iguodala,26,27,26.0,7.0,9.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,17.0,32.6
Ben Simmons,27,28,41.0,9.0,14.0,4.0,6.0,2.0,6.0,4.0,1.0,0.0,3.0,22.0,37.6
Dwyane Wade,28,29,27.0,7.0,15.0,4.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,21.0,36.2
Otto Jr.,29,30,34.0,7.0,14.0,2.0,2.0,3.0,4.0,2.0,4.0,0.0,1.0,18.0,40.4
Malik Beasley,30,31,28.0,9.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,22.0,29.4
Khris Middleton,31,32,29.0,8.0,14.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,20.0,34.4
Frank Jackson,32,33,42.0,10.0,20.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,25.0,30.4
Mikal Bridges,33,34,36.0,7.0,10.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,3.0,20.0,33.8
Bradley Beal,34,35,37.0,8.0,16.0,7.0,8.0,0.0,5.0,3.0,0.0,1.0,2.0,24.0,35.5
Cheick Diallo,35,36,23.0,5.0,7.0,3.0,3.0,1.0,7.0,3.0,1.0,1.0,1.0,13.0,32.1
Donovan Mitchell,36,37,36.0,7.0,24.0,10.0,11.0,2.0,4.0,9.0,1.0,0.0,5.0,26.0,44.7
Marco Belinelli,37,38,23.0,7.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,17.0,25.7
Darren Collison,38,39,34.0,8.0,14.0,2.0,2.0,0.0,2.0,6.0,1.0,0.0,3.0,20.0,31.4
Reggie Bullock,39,40,32.0,5.0,6.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,19.0,22.3
De'Aaron Fox,40,41,34.0,5.0,14.0,8.0,9.0,0.0,3.0,8.0,3.0,0.0,4.0,19.0,39.6
Larry Jr.,42,43,27.0,4.0,6.0,3.0,5.0,3.0,9.0,3.0,2.0,1.0,1.0,11.0,37.9
DeMarcus Cousins,43,44,24.0,5.0,15.0,7.0,7.0,1.0,9.0,4.0,0.0,2.0,1.0,18.0,41.0
Myles Turner,44,45,31.0,5.0,10.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,14.0,35.0
Ed Davis,45,46,20.0,4.0,8.0,3.0,4.0,4.0,12.0,3.0,0.0,0.0,0.0,11.0,34.7
Rudy Gay,46,47,29.0,6.0,10.0,2.0,2.0,0.0,8.0,3.0,1.0,0.0,2.0,17.0,32.1
Zach LaVine,47,48,31.0,7.0,12.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,1.0,18.0,27.5
